aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
0.022501406238059213,0.04642457630357119,0.4232565813872552,-0.4329269530487876,4.252349680641404,0.9603066298329358,0.3293536600418003,0.3047869769122122,0.861636143732616,113504.0,3.4444032413195376,0.8079464393218668,1.289660289874736,0.861636143732616,0.3047869769122122,1.84691066230708,0.45822764797274723,0.574281148923471,0.478649857175094,0.7110462946779194,4.069115611056311,2.93292,0.75717,0.94351,0.78229,1.20143,0.62972,0.60518,0.60866,0.61186,0.59183,0.37028000000000005,0.39481999999999995,0.39134,0.38814000000000004,0.40817000000000003,101.0,89.0,95.0,90.0,87.0,0.59183,0.010824185741242085,5.0,4.0,0.0,113504.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.2887348044022897,-0.41608345368824096,0.21686434433072563,-0.0009338500531936205,2.1274107326044462,0.5756653954748597,0.8653252440290362,1.394283417240927,0.3461333542430847,172599.0,1.7232026934096016,0.40420803919484477,1.4409906395038958,0.3461333542430847,1.394283417240927,0.7289972819246833,0.5147980045906403,0.6409196171090972,0.5394350407709216,0.8484705188906977,3.27262046328604,2.93292,0.75717,0.94351,0.78229,1.20143,0.24856,0.6799,0.67929,0.68956,0.70622,0.75144,0.32010000000000005,0.32071000000000005,0.31044000000000005,0.29378000000000004,40.0,100.0,106.0,102.0,103.0,0.24856,0.12326695588191229,5.0,1.0,1.0,172599.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.30710325856314225,0.15863302233609144,0.2699422958116853,-0.7610430856388307,5.825276192876982,0.8201162919273862,0.3810421529392979,0.5570904095968308,0.9263411292095728,142217.0,4.718473716230355,1.1068024766466265,1.201158444866684,0.9263411292095728,0.5570904095968308,2.3104221600198573,0.5659506326144261,0.7261710054103625,0.6144325837080981,0.9525853356084285,5.169561717361172,2.93292,0.75717,0.94351,0.78229,1.20143,0.78775,0.74746,0.76965,0.78543,0.79288,0.21225000000000005,0.25254,0.23035000000000005,0.21457000000000004,0.20711999999999997,126.0,110.0,120.0,116.0,116.0,0.74746,0.011221759541817642,5.0,0.0,0.0,142217.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.42774206533252546,0.13192080385204355,0.4559211123900385,-0.05933589931722118,5.887936592268867,0.6744270969480932,0.6583935599710394,1.084133967643649,0.0451839080990559,197650.0,4.769228639737782,1.1187079525310846,1.3328206569191328,0.0451839080990559,1.084133967643649,2.2590065247287687,0.5905104348012122,0.7360273023515933,0.6268312674617732,0.8845729792050488,5.0969485085483965,2.93292,0.75717,0.94351,0.78229,1.20143,0.77022,0.77989,0.78009,0.80128,0.73627,0.22977999999999998,0.22011000000000003,0.21991000000000005,0.19872,0.26373,123.0,115.0,122.0,118.0,108.0,0.73627,0.014467325964708158,5.0,0.0,0.0,197650.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.3653336929597507,0.03645176589743408,0.6241460494066775,-0.2108544752339151,6.35044281088473,1.1698774447460307,0.7040513873064732,1.0324033988301249,0.3293239241095941,199120.0,5.143858676816632,1.2065841340680987,1.873928832052504,0.3293239241095941,1.0324033988301249,2.4988601612955375,0.7056864612108334,0.8850011365426466,0.6860445562471129,1.0661788642232586,5.841771179519389,2.93292,0.75717,0.94351,0.78229,1.20143,0.852,0.93201,0.93799,0.87697,0.88742,0.14800000000000002,0.06799,0.06201000000000001,0.12302999999999997,0.11258000000000001,137.0,137.0,146.0,130.0,130.0,0.852,0.020240772647941885,0.0,0.0,0.0,199120.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.8848817255569331,0.3517522010707689,0.11811297749003444,-0.9985571883094252,7.315311168105457,0.4814529806657858,0.4038160877915831,0.3897448540741844,0.5374444091208287,113165.0,5.925402046165421,1.3899091219400368,0.885269068457369,0.5374444091208287,0.3897448540741844,2.5769037508661508,0.6115611335167523,0.7376774782396008,0.6858914420562252,0.9234362487852602,5.53547005346399,2.93292,0.75717,0.94351,0.78229,1.20143,0.87861,0.80769,0.78184,0.87677,0.76861,0.12139,0.19230999999999998,0.21816000000000002,0.12322999999999995,0.23138999999999998,141.0,119.0,122.0,130.0,113.0,0.76861,0.030623893891363115,3.0,0.0,0.0,113165.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.09545870318660271,-0.03941771149887266,0.754490009705838,-0.018536471686855682,2.66698914416373,1.0874181643067111,0.4400086594337586,0.078430606953488,0.2671154938424157,156244.0,2.1602612067726215,0.5067279373911087,1.5274268237404698,0.2671154938424157,0.078430606953488,1.087124394483472,0.33193855062719246,0.41748547507200545,0.36919571233225706,0.5422315306306693,2.7479756631455965,2.93292,0.75717,0.94351,0.78229,1.20143,0.37066,0.43839,0.44248,0.47194,0.45132,0.62934,0.5616099999999999,0.55752,0.52806,0.5486800000000001,59.0,64.0,69.0,70.0,66.0,0.37066,0.03963417157518659,5.0,5.0,0.0,156244.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.195094492329235,-0.07674724402890792,0.6374431957963622,-0.0007635536887125845,6.752624382032107,1.2875557379347822,0.8394786073528642,1.882538889365616,0.4899595861153808,172729.0,5.469625749446007,1.2829986325861005,2.1270343452876466,0.4899595861153808,1.882538889365616,2.7828106936612946,0.8254583820170878,1.0662985314574869,0.8437353373496538,1.369281604073666,6.887584548559189,2.93292,0.75717,0.94351,0.78229,1.20143,0.94882,1.09019,1.13014,1.07855,1.13971,0.05118,0.09018999999999999,0.13013999999999992,0.0785499999999999,0.13971,152.0,160.0,177.0,159.0,167.0,0.94882,0.03217650039629433,0.0,0.0,0.0,172729.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.833150342548787,-0.9993051577071634,0.01800112082237937,-0.00013674791420176247,1.3546298287575391,1.2798249456096065,0.995766474692366,2.4521396820152703,0.0016408099276777,110979.0,1.0972501612936068,0.2573796674639324,2.2755914203019723,0.0016408099276777,2.4521396820152703,0.04214547314503543,0.8051343614916034,1.0331240911903248,0.6539230486801982,1.2550244334605198,3.7893514079676818,2.93292,0.75717,0.94351,0.78229,1.20143,0.01437,1.06335,1.09498,0.83591,1.04461,0.98563,0.06335000000000002,0.09498000000000006,0.16408999999999996,0.04461000000000004,2.0,156.0,171.0,124.0,153.0,0.01437,0.2357296174399614,2.0,1.0,1.0,110979.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
0.047139301843881765,-0.33159039366123866,-0.17962325163026488,-0.008945804390549492,3.4953067311482564,0.3247263259000624,0.6609938228086122,2.156297603671949,0.7158961267377555,111794.0,2.8311984522300877,0.6641082789181687,0.9857201487086746,0.7158961267377555,2.156297603671949,1.5367248748468407,0.6169872104858382,0.7774078760516142,0.6297108941330987,0.9823025443558631,4.543133399873255,2.93292,0.75717,0.94351,0.78229,1.20143,0.52396,0.81486,0.82395,0.80496,0.81761,0.47604,0.18513999999999997,0.17605000000000004,0.19504,0.18239000000000005,84.0,120.0,129.0,119.0,120.0,0.52396,0.06473711740556991,4.0,1.0,0.0,111794.0,supplied_demand_GINI  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
