,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment,scenario_name
10,0.05213168571704441,-0.23037364350454892,0.21914680253255447,-0.3182176418542535,2.287954922730173,0.9725929849538487,0.9694477536770412,1.250966164435423,0.5845096534154015,10.0,1.8532434874114405,0.4347114353187329,1.9420407386308898,0.5845096534154015,1.250966164435423,1.0197370012794689,0.41252593092813084,1.0444009379548607,0.26330586528275296,0.9835267342201847,2.93292,0.75717,0.94351,0.78229,1.20143,0.34769,0.54483,1.10693,0.33658,0.81863,0.65231,0.45516999999999996,0.10692999999999997,0.66342,0.18137000000000003,56.0,80.0,173.0,50.0,120.0,0.33658,0.2550690090215744,4.0,3.0,0.0,10.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
11,-0.14788982775613158,-0.621826467118735,0.2653542727723772,-0.3380624912594292,5.526920088119312,0.3550003717065161,0.8926279271162249,2.369669271966917,0.49696992543047713,11.0,4.4768052713766435,1.0501148167426693,1.247628298822741,0.49696992543047713,2.369669271966917,2.285352944120034,1.0389816103481213,0.48558083106482325,0.5323592435668115,1.593643217507901,2.93292,0.75717,0.94351,0.78229,1.20143,0.77921,1.37219,0.51465,0.68051,1.32646,0.22079000000000004,0.37219,0.48534999999999995,0.31949000000000005,0.32646,125.0,202.0,80.0,101.0,194.0,0.51465,0.20209885684204218,3.0,1.0,0.0,11.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
12,-0.3716730657659657,0.2442568961922975,-0.03838285906603778,-0.6211044644695972,3.9094592867285947,0.848127714425329,0.07704166879553742,0.7551171664020684,0.913456703994428,12.0,3.166662022250162,0.742797264478433,0.9251693832208664,0.913456703994428,0.7551171664020684,1.4429500366083186,0.2902539638522193,0.8411459647072007,0.6295803546645248,0.7616134468781623,2.93292,0.75717,0.94351,0.78229,1.20143,0.49198,0.38334,0.89151,0.80479,0.63392,0.50802,0.61666,0.10848999999999998,0.19521,0.36607999999999996,79.0,56.0,139.0,119.0,93.0,0.38334,0.16585661074265182,4.0,3.0,0.0,12.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
13,0.09861611134745174,-0.7277996875431534,0.1928383259781823,-0.14872467266058365,2.1810904921340852,1.2201871073900836,0.22541817247305243,0.4460779081505156,0.18325851217350092,13.0,1.7666832986286092,0.4144071935054762,1.445605279863136,0.18325851217350092,0.4460779081505156,1.0039053199143186,0.72357894537711,0.3334438109479645,0.08396248029213431,0.4481774485475093,2.93292,0.75717,0.94351,0.78229,1.20143,0.34229,0.95564,0.35341,0.10733,0.37304,0.65771,0.044359999999999955,0.64659,0.89267,0.62696,55.0,140.0,55.0,16.0,55.0,0.10733,0.324128516543057,4.0,4.0,1.0,13.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
14,-0.3681964571327554,0.38352098944667135,0.1366895104399486,-0.7984892158669696,5.9593850664535175,1.113512670283256,0.9818253391071297,0.53700017585036,0.7806332393824204,14.0,4.82710190382735,1.1322831626261682,2.0953380093903857,0.7806332393824204,0.53700017585036,2.3284974316237057,0.4351765286671823,1.4968823108914047,0.5493414744191245,0.8801252612556294,2.93292,0.75717,0.94351,0.78229,1.20143,0.79392,0.57474,1.5865,0.70222,0.73256,0.20608000000000004,0.42525999999999997,0.5865,0.29778000000000004,0.26744,127.0,84.0,248.0,104.0,107.0,0.57474,0.19273338587771133,4.0,1.0,0.0,14.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
15,0.11850525594121475,-0.6658319247367559,0.04914606978692104,-0.33727064271025065,0.2956197899875663,0.4295274884403836,0.7765980811124126,0.5712173108089614,0.9732443606086092,15.0,0.2394520298899287,0.05616776009763759,1.2061255695527962,0.9732443606086092,0.5712173108089614,0.20440731818203606,0.46674416205791325,0.3386254607594402,0.31686755715318365,0.5407780397033051,2.93292,0.75717,0.94351,0.78229,1.20143,0.06969,0.61643,0.3589,0.40505,0.45011,0.93031,0.38356999999999997,0.6411,0.59495,0.54989,11.0,91.0,56.0,60.0,66.0,0.06969,0.2493847951246724,5.0,5.0,1.0,15.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
16,-0.694318531054027,0.1890523471537342,-0.5976134955286345,-0.9936744665916025,5.421357731603694,0.9131665233512962,0.5244588047003601,0.7420193903711504,0.44463635886709457,16.0,4.391299762598992,1.0300579690047018,1.4376253280516562,0.44463635886709457,0.7420193903711504,1.8846887765270421,0.49978601661341504,1.4768398292990155,0.40239245768949045,0.6336434621091025,2.93292,0.75717,0.94351,0.78229,1.20143,0.6426,0.66007,1.56526,0.51438,0.52741,0.35740000000000005,0.33992999999999995,0.5652600000000001,0.48562000000000005,0.47258999999999995,103.0,97.0,244.0,76.0,77.0,0.51438,0.22860153668293387,4.0,3.0,0.0,16.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
17,-0.8103765361053303,-0.41475356240153083,-0.744128706589716,-0.342953375409085,7.263329514364828,0.7478390107384891,0.14458731040515005,2.079974043651042,0.5418184817440326,17.0,5.883296906635511,1.3800326077293172,0.8924263211436392,0.5418184817440326,2.079974043651042,2.602933873985361,1.1038195269333673,1.0239621805282857,1.0851683468416304,0.7937828748636682,2.93292,0.75717,0.94351,0.78229,1.20143,0.88749,1.45782,1.08527,1.38717,0.6607,0.11251,0.4578199999999999,0.08526999999999996,0.38717,0.33930000000000005,142.0,214.0,169.0,205.0,97.0,0.6607,0.1528841186832042,1.0,1.0,0.0,17.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
18,-0.35323112559350567,-0.7453764830304863,-0.6881986550058106,-0.10183034537192173,0.6206827323122401,0.047550752144706505,0.26933813840575815,1.704567063527585,0.07227637265706291,18.0,0.5027530131729145,0.11792971913932562,0.31688889055046465,0.07227637265706291,1.704567063527585,0.037844261251684885,0.5557832291895385,0.37598746438030267,0.26573064981664596,0.4830760999464577,2.93292,0.75717,0.94351,0.78229,1.20143,0.0129,0.73403,0.3985,0.33968,0.40208,0.9871,0.26597000000000004,0.6014999999999999,0.66032,0.59792,2.0,108.0,62.0,50.0,59.0,0.0129,0.31892072340357885,5.0,4.0,1.0,18.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
19,-0.08882965165304335,0.21664531382552132,-0.13029783849411536,-0.48139824855570723,6.419176568627814,0.8017328692896445,0.05599268941568612,0.47593997317775805,0.6238372724792086,19.0,5.19953302058853,1.2196435480392847,0.8577255587053306,0.6238372724792086,0.47593997317775805,2.7082043120577968,0.5964550708031586,0.8058803457582447,0.505301388191753,0.46951683294115804,2.93292,0.75717,0.94351,0.78229,1.20143,0.92338,0.78774,0.85413,0.64593,0.3908,0.07662000000000002,0.21226,0.14587000000000006,0.35407,0.6092,148.0,116.0,133.0,95.0,57.0,0.3908,0.1414066707755179,3.0,2.0,0.0,19.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
20,-0.4581107320815203,-0.5389267297853475,0.1399125374640331,-0.8729809852170046,0.8756746597757267,1.040964804432491,0.5856122005710728,2.0258285496860884,0.953207262015816,20.0,0.7092964744183387,0.16637818535738808,1.626577005003564,0.953207262015816,2.0258285496860884,0.07954537667859117,0.450877987409017,0.8053779872717485,0.3843362627507213,1.6854758644335213,2.93292,0.75717,0.94351,0.78229,1.20143,0.02712,0.59548,0.8536,0.4913,1.40289,0.97288,0.40452,0.14639999999999997,0.5086999999999999,0.40288999999999997,4.0,87.0,133.0,73.0,206.0,0.02712,0.3695524850239883,3.0,3.0,1.0,20.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
21,-0.7737375587632065,0.35451410270125017,0.11305287670255959,-0.532442906419965,5.745724678759147,0.7011883984650901,0.5484165468582404,0.2964825074661446,0.8389766026350368,21.0,4.654036989794909,1.091687688964238,1.2496049453233304,0.8389766026350368,0.2964825074661446,1.9728321038952155,0.42949104122306925,0.9508787123177009,1.0054609961527692,0.5698888903149762,2.93292,0.75717,0.94351,0.78229,1.20143,0.67265,0.56723,1.00781,1.28528,0.47434,0.32735000000000003,0.43277,0.007810000000000095,0.28528,0.52566,108.0,83.0,157.0,190.0,69.0,0.47434,0.20586977298986103,3.0,2.0,0.0,21.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
22,0.17580114574148253,0.4265838371425623,-0.3659964997260299,-0.4073228735328698,4.817979701417795,1.2429229371484565,0.8523339069998327,0.9180094140046584,0.7036089024653583,22.0,3.9025635581484144,0.9154161432693811,2.095256844148289,0.7036089024653583,0.9180094140046584,2.1902784551245937,0.27608956446367533,1.901101205072831,0.34132705190212664,0.4922929158748078,2.93292,0.75717,0.94351,0.78229,1.20143,0.74679,0.36463,2.01492,0.43632,0.40976,0.25321000000000005,0.63537,1.01492,0.56368,0.59024,120.0,54.0,315.0,64.0,60.0,0.36463,0.3662865457328279,4.0,3.0,0.0,22.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
23,-0.5107841142193372,-0.4760230138590815,-0.2325396346966906,-0.3239750001909346,1.1791037414700913,0.6444278416990555,0.8786287249065924,1.617534221648558,0.2720076781449982,23.0,0.955074030590774,0.22402971087931736,1.523056566605648,0.2720076781449982,1.617534221648558,0.1760515070704989,0.44484091923495034,0.9727029468718725,0.3761635806175991,0.8795228379470775,2.93292,0.75717,0.94351,0.78229,1.20143,0.06003,0.5875,1.03094,0.48085,0.73206,0.93997,0.4125,0.030939999999999968,0.51915,0.26793999999999996,10.0,86.0,161.0,71.0,107.0,0.06003,0.303388693288326,4.0,3.0,1.0,23.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
24,-0.5217308292856826,-0.5169537235686277,-0.0035229116500159474,-0.6741573572323045,1.2794841795792533,0.8290556687739056,0.30013357792307904,1.7845161889284822,0.749329157393789,24.0,1.0363821854591952,0.24310199412005815,1.1291892466969846,0.749329157393789,1.7845161889284822,0.2121888283411798,0.4829750757651831,0.5808519764419322,0.4522701066685214,1.3406620974152281,2.93292,0.75717,0.94351,0.78229,1.20143,0.07235,0.63787,0.61563,0.57814,1.11589,0.92765,0.36212999999999995,0.38437,0.42186,0.11589000000000005,12.0,94.0,96.0,85.0,163.0,0.07235,0.28435699431765504,4.0,4.0,1.0,24.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
25,0.15620023913770353,-0.15638475919681805,0.17242643894444998,-0.09140967083361595,2.044486636478758,0.15316028686365976,0.4901539498290392,1.8777269203847986,0.4627431038773421,25.0,1.6560341755477943,0.3884524609309641,0.6433142366926989,0.4627431038773421,1.8777269203847986,0.9824740954639121,0.33646960611069954,0.41926067693893604,0.263320933871735,1.1235010199908357,2.93292,0.75717,0.94351,0.78229,1.20143,0.33498,0.44438,0.44436,0.3366,0.93514,0.66502,0.55562,0.55564,0.6634,0.06486000000000003,54.0,65.0,69.0,50.0,137.0,0.33498,0.20967677301980397,4.0,4.0,0.0,25.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
26,-0.6656428228469295,0.022823336944058248,0.6222236394664167,-0.8655899592485299,5.311321425740967,1.0770775266015933,0.19166289777871687,0.05472609379064557,0.14025317827893433,26.0,4.302170354850184,1.0091510708907838,1.2687404243803102,0.14025317827893433,0.05472609379064557,1.8559147071155992,0.595196653339841,0.38445778209114845,0.26760828436868633,0.9948249687165727,2.93292,0.75717,0.94351,0.78229,1.20143,0.63279,0.78608,0.40748,0.34208,0.82803,0.36721000000000004,0.21392,0.5925199999999999,0.6579200000000001,0.17196999999999996,101.0,115.0,64.0,51.0,121.0,0.34208,0.18027939635436485,5.0,2.0,0.0,26.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
27,-0.8776789479826421,0.6342048358445755,0.7771761951196443,-0.3332609760629057,6.154669955738315,0.6727962944713288,0.9172106633401955,1.9731594660725693,0.21500461766482606,27.0,4.985282664148036,1.1693872915902799,1.5900069578115243,0.21500461766482606,1.9731594660725693,2.0814796498314716,0.29466147446735,1.1247385530577056,0.871125450642458,1.7221760105674502,2.93292,0.75717,0.94351,0.78229,1.20143,0.7097,0.38916,1.19208,1.11356,1.43344,0.2903,0.61084,0.19208000000000003,0.1135600000000001,0.43344000000000005,114.0,57.0,186.0,165.0,210.0,0.38916,0.21256485198245537,2.0,1.0,0.0,27.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
28,-0.2503212377920294,-0.4334084704466885,-0.39546603782568845,-0.20927905139685044,0.9146284618440729,0.9041090581265812,0.642270704895067,1.3566204270422464,0.6518465138801689,28.0,0.740849054093699,0.17377940775037384,1.546379763021648,0.6518465138801689,1.3566204270422464,0.231393258250865,0.3867651577754485,1.0864846410584283,0.4920958947329346,0.5667850153316742,2.93292,0.75717,0.94351,0.78229,1.20143,0.0789,0.5108,1.15153,0.62905,0.47176,0.9211,0.48919999999999997,0.15152999999999994,0.37095,0.52824,13.0,75.0,180.0,93.0,69.0,0.0789,0.32407003420078534,4.0,4.0,1.0,28.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
29,-0.21641689911283546,-0.8361313161856128,-0.2794689221006146,-0.6229709322631574,0.4532533909703166,0.8636839494085304,0.2002503493943863,0.375260728764445,0.8550759796000155,29.0,0.36713524668595643,0.08611814428436015,1.0639342988029168,0.8550759796000155,0.375260728764445,0.05463028140371831,0.595543773740544,0.3301016222104923,0.28414368838903714,0.41353349608922646,2.93292,0.75717,0.94351,0.78229,1.20143,0.01863,0.78654,0.34987,0.36322,0.3442,0.98137,0.21345999999999998,0.65013,0.63678,0.6557999999999999,3.0,116.0,55.0,54.0,50.0,0.01863,0.3339325408330917,5.0,4.0,1.0,29.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
30,-0.27799248330550763,-0.9779781885379324,-0.7073337831558741,-0.028286252644625254,2.758182749637051,1.1310514482967915,0.5703931285557315,2.30830657820123,0.16060714014816363,30.0,2.2341280272060113,0.5240547224310397,1.701444576852523,0.16060714014816363,2.30830657820123,1.00777163120393,0.9524769022592195,1.152684238375172,0.45146769875927845,0.7289305403157117,2.93292,0.75717,0.94351,0.78229,1.20143,0.34361,1.25794,1.2217,0.57711,0.60672,0.65639,0.25794000000000006,0.2217,0.42289,0.39327999999999996,55.0,185.0,191.0,85.0,89.0,0.34361,0.24688800822544096,3.0,3.0,0.0,30.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
31,-0.22772402307873763,-0.34602270876276764,-0.6539495515390454,-0.18718259557913297,7.072718612111035,0.6110258961862296,0.3935478190631131,1.5495286644809192,0.8826610709772016,31.0,5.7289020758099385,1.3438165363010965,1.0045737152493426,0.8826610709772016,1.5495286644809192,2.8995261332466753,1.037251856889812,1.0088559850553276,0.9956389744979663,0.48221251151788286,2.93292,0.75717,0.94351,0.78229,1.20143,0.98861,1.36991,1.06926,1.27272,0.40137,0.011390000000000011,0.36990999999999996,0.0692600000000001,0.2727200000000001,0.59863,158.0,201.0,167.0,188.0,59.0,0.40137,0.17414712644579342,1.0,1.0,0.0,31.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
32,-0.45679715015760736,-0.19331700469971902,0.5661571698427856,-0.6950946486045927,4.622545158415743,1.281963522784677,0.13860191417780435,1.4633712620121306,0.33545088559850395,32.0,3.7442615783167525,0.8782835800989912,1.4205654369624814,0.33545088559850395,1.4633712620121306,1.6948792415989349,0.6565784772246576,0.555311857252769,0.3385192476510101,1.5617429118309465,2.93292,0.75717,0.94351,0.78229,1.20143,0.57788,0.86715,0.58856,0.43273,1.2999,0.42212000000000005,0.13285000000000002,0.41144000000000003,0.5672699999999999,0.29990000000000006,93.0,127.0,92.0,64.0,190.0,0.43273,0.21492212350845147,4.0,3.0,0.0,32.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
33,-0.7811037763315465,0.0634369228167368,0.34251392134454695,-0.9313980652504132,3.79458870388094,0.46496938888130285,0.4202350817877023,0.12935283133434178,0.25685662682141397,33.0,3.0736168501435617,0.7209718537373786,0.8852044706690052,0.25685662682141397,0.12935283133434178,1.127323764986864,0.39459348575336645,0.3705219215498014,0.28222029623304173,0.8936246767732354,2.93292,0.75717,0.94351,0.78229,1.20143,0.38437,0.52114,0.39271,0.36076,0.7438,0.61563,0.47885999999999995,0.60729,0.63924,0.2562,62.0,77.0,61.0,53.0,109.0,0.36076,0.1503009014558137,5.0,4.0,0.0,33.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
34,-0.005834608824204723,-0.37924574577040393,0.016741107444461223,-0.2570325186606076,2.642210594993503,0.4807699845280134,0.6324444324470706,0.6215409885944979,0.6822840027275843,34.0,2.1401905819447373,0.5020200130487655,1.113214416975084,0.6822840027275843,0.6215409885944979,1.1347032862355895,0.5499808326387413,0.4963469889890606,0.4124914959211625,0.4930741381857052,2.93292,0.75717,0.94351,0.78229,1.20143,0.38689,0.72636,0.52606,0.52729,0.41041,0.61311,0.27364,0.47394000000000003,0.47270999999999996,0.5895900000000001,62.0,107.0,82.0,78.0,60.0,0.38689,0.1235261019553669,5.0,4.0,0.0,34.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
35,-0.6947148915314398,0.5485401220279187,-0.18003670460161048,-0.9244618863460633,6.628846090636265,0.5658145097184022,0.2896356153298332,0.6959513621620893,0.7673388377198267,35.0,5.369365333415375,1.2594807572208904,0.8554501250482354,0.7673388377198267,0.6959513621620893,2.404722903268207,0.4048050384218811,1.0811682149819237,0.7130619097661883,0.8367237087500737,2.93292,0.75717,0.94351,0.78229,1.20143,0.81991,0.53463,1.1459,0.91151,0.69644,0.18008999999999997,0.46536999999999995,0.14589999999999992,0.08848999999999996,0.30356000000000005,131.0,79.0,179.0,135.0,102.0,0.53463,0.1399682113918104,2.0,1.0,0.0,35.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
36,-0.5630523624925594,0.05901176687486731,-0.06659200275749289,-0.7593194397988513,2.9606446716132253,0.28245484045412866,0.24395434708911193,0.014514225929296437,0.39740278918855043,36.0,2.398122184006713,0.5625224876065128,0.5264091875432406,0.39740278918855043,0.014514225929296437,0.9097210413840472,0.30168719528947324,0.40174365350173163,0.2868048539803168,0.4576315466230363,2.93292,0.75717,0.94351,0.78229,1.20143,0.31018,0.39844,0.4258,0.36662,0.38091,0.68982,0.60156,0.5742,0.63338,0.6190899999999999,50.0,59.0,67.0,54.0,56.0,0.31018,0.055912218709317466,5.0,5.0,0.0,36.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 0.5,
