,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
0,0.08210840910099586,-0.5669669518226628,-0.5923751407982238,-0.1749754117587139,0.2721334350063176,1.2721391456825366,0.3355379082553863,1.953606019364099,0.7111520311934487,0.0,0.22042808235511727,0.05170535265120034,1.6076770539379228,0.7111520311934487,1.953606019364099,0.1706293886052755,0.39978440436238144,1.242324884456922,0.30417365064340185,0.7191684279419167,2.93292,0.75717,0.94351,0.78229,1.20143,0.05818,0.528,1.31671,0.38882,0.59859,0.94182,0.472,0.31671000000000005,0.6111800000000001,0.40141000000000004,9.0,78.0,206.0,57.0,88.0,0.05818,0.3773767428986611,4.0,4.0,1.0,0.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
1,-0.006243650897657688,-0.4815166569537721,0.3248664573796915,-0.15860724436252896,0.09714613155406969,0.6261613852115157,0.6890758836465921,0.2613319961232536,0.613909641051907,1.0,0.07868836655879645,0.01845776499527324,1.3152372688581078,0.613909641051907,0.2613319961232536,0.03780069039113986,0.32414354595959455,0.30488506420399775,0.28117741232348886,0.44675322816693286,2.93292,0.75717,0.94351,0.78229,1.20143,0.01289,0.4281,0.32314,0.35943,0.37185,0.98711,0.5719000000000001,0.67686,0.64057,0.62815,2.0,63.0,50.0,53.0,54.0,0.01289,0.23515423863689558,5.0,5.0,1.0,1.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
2,-0.7652509120094622,0.04097424615167555,-0.30809600951849303,-0.9762587903878773,2.7118973861047486,0.017851325202503744,0.14544810167355007,0.41465127515243533,0.43784519422587564,2.0,2.1966368827448464,0.5152605033599023,0.1632994268760538,0.43784519422587564,0.41465127515243533,0.671109863338798,0.2848417142824718,0.3795148355020007,0.29225680501486473,0.6445340040673845,2.93292,0.75717,0.94351,0.78229,1.20143,0.22882,0.37619,0.40224,0.37359,0.53647,0.77118,0.62381,0.5977600000000001,0.62641,0.46353,37.0,55.0,63.0,55.0,79.0,0.22882,0.13434447220324308,5.0,5.0,1.0,2.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
3,-0.4997225007033683,-0.4191759438937037,-0.3023308928917763,-0.34114288175229246,7.254686824188079,0.607830873002504,0.48040388381562077,0.9459240059666232,0.8513078373290357,3.0,5.876296327592344,1.378390496595735,1.0882347568181248,0.8513078373290357,0.9459240059666232,2.8011349689688343,1.1057014187230292,0.7048587481209646,1.0562558876647161,0.5048112637844135,2.93292,0.75717,0.94351,0.78229,1.20143,0.95507,1.46031,0.74706,1.35021,0.42018,0.044930000000000025,0.46031,0.25294000000000005,0.3502099999999999,0.57982,153.0,215.0,117.0,199.0,62.0,0.42018,0.21759598445517078,2.0,1.0,0.0,3.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
4,0.3275428112346861,-0.04186308286386975,0.4572584888799611,-0.22531357061863755,5.302765560096055,1.1782606292300417,0.055529488677306844,1.4767233382046738,0.7887672873143158,4.0,4.295240103677805,1.0075254564182505,1.2337901179073485,0.7887672873143158,1.4767233382046738,2.4977987528549908,0.6362601422663478,0.6133711386081097,0.4482272974942921,1.1923705711438588,2.93292,0.75717,0.94351,0.78229,1.20143,0.85164,0.84031,0.6501,0.57297,0.99246,0.14836000000000005,0.15969,0.3499,0.42703,0.007539999999999991,136.0,123.0,102.0,85.0,145.0,0.57297,0.10651570833375984,3.0,1.0,0.0,4.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
5,-0.9379631003202515,-0.560570376553756,-0.06208250812989413,-0.6586141119773027,2.021943631332627,1.1603518783883449,0.12342192911431932,0.645711748046262,0.041149143820481515,5.0,1.637774341379428,0.3841692899531991,1.2837738075026641,0.041149143820481515,0.645711748046262,0.2615544234320369,0.5966010805366502,0.5359666794058643,0.3336499033106629,0.7151213987602704,2.93292,0.75717,0.94351,0.78229,1.20143,0.08918,0.78794,0.56806,0.4265,0.59523,0.91082,0.21206000000000003,0.43194,0.5735,0.40476999999999996,14.0,116.0,89.0,63.0,87.0,0.08918,0.2539614335342595,5.0,4.0,1.0,5.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
6,-0.2818021312251,-0.6418640345987157,0.22553364563378597,-0.07216030018197683,0.6785507871893879,0.5300953621434545,0.9641928294410458,2.1161290067894374,0.3770005182960841,6.0,0.5496261376234042,0.1289246495659837,1.4942881915845003,0.3770005182960841,2.1161290067894374,0.10920773487383105,0.4951465731518023,0.6145854905443312,0.43154356059947735,1.2663784712224906,2.93292,0.75717,0.94351,0.78229,1.20143,0.03724,0.65394,0.65138,0.55164,1.05406,0.96276,0.34606000000000003,0.34862000000000004,0.44836,0.05406,6.0,96.0,102.0,82.0,154.0,0.03724,0.2897899099808022,4.0,3.0,1.0,6.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
7,-0.3761326933045035,0.16458127241404474,0.2881650634785089,-0.863351315763993,7.309697106492123,0.07122298802419616,0.8265250579326994,1.6596821638190158,0.24303482307033164,7.0,5.920854656258619,1.3888424502335033,0.8977480459568955,0.24303482307033164,1.6596821638190158,2.9051715922954076,0.7325774340970236,0.6781179108855137,0.2812971108419947,1.589944503563867,2.93292,0.75717,0.94351,0.78229,1.20143,0.99054,0.96752,0.71872,0.35958,1.32338,0.009460000000000024,0.03247999999999995,0.28128,0.64042,0.32338,159.0,142.0,112.0,53.0,194.0,0.35958,0.201793684944515,2.0,1.0,0.0,7.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
8,-0.9632082740118184,0.8417167278552122,-0.9228667700213755,-0.6941366548909854,7.019717480618892,0.13846340466531107,0.9541456118218152,1.2640063132991557,0.5825672684850471,8.0,5.685971159301303,1.3337463213175895,1.0926090164871263,0.5825672684850471,1.2640063132991557,2.398623839794239,0.25913377813059485,1.97178224481514,0.9559508961963581,0.4921766260079184,2.93292,0.75717,0.94351,0.78229,1.20143,0.81783,0.34224,2.08984,1.22199,0.40966,0.18217000000000005,0.65776,1.0898400000000001,0.2219899999999999,0.59034,131.0,50.0,326.0,181.0,60.0,0.34224,0.3529633969468776,2.0,2.0,0.0,8.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
9,-0.7362746834324088,0.21927381156549863,-0.017290143443286388,-0.848046784736074,4.093486860654761,0.5150222519605298,0.001048559096320001,0.13875352636575022,0.2902580650306735,9.0,3.3157243571303567,0.7777625035244047,0.5160708110568497,0.2902580650306735,0.13875352636575022,1.2852541847879986,0.32762945586292846,0.48376933446712345,0.3451355751726506,0.6103398547077473,2.93292,0.75717,0.94351,0.78229,1.20143,0.43822,0.4327,0.51273,0.44119,0.50801,0.56178,0.5673,0.48727,0.55881,0.49199000000000004,70.0,64.0,80.0,65.0,74.0,0.4327,0.039411020854319835,5.0,5.0,0.0,9.0,ZAs below 50 - 50 scenarios - 1000nfe epsilon 10
