aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment
-0.26982020458880807,0.2158367112282934,-0.23832265249937157,-0.23941821254800566,5.751,1.349,0.0,0.4,2.2,2.8839188270172746,0.6751766377016094,0.5812035864229823,0.7073388348265215,1.1161121140316121,5.96375,2.933,0.757,0.944,0.782,1.201,0.983,0.892,0.616,0.905,0.929,0.017000000000000015,0.10799999999999998,0.384,0.09499999999999997,0.07099999999999995,158.0,131.0,96.0,134.0,136.0,0.865,131.0,0.616,0.07877862595419848,0.07130635838150289,138.0,0.24084944521611967,4.0,1.0,0.0,supplied_demand_deficit
-0.7260683019282888,0.3791903586005292,-0.6436902687113528,-0.567361999023763,5.751,1.349,0.0,0.4,2.2,2.5873575637466124,0.5689967669096561,0.9508724077527234,0.7907366368879417,1.0657866247030667,5.963749999999999,2.933,0.757,0.944,0.782,1.201,0.882,0.752,1.007,1.011,0.887,0.118,0.248,0.006999999999999895,0.010999999999999899,0.11299999999999999,141.0,110.0,157.0,149.0,130.0,0.9077999999999999,137.4,0.752,0.06579330422125182,0.05666446353822425,138.0,0.5790777320659835,3.0,0.0,0.0,supplied_demand_deficit
-0.6842061124956789,0.3787031174307659,-0.6436902687113528,-0.6782366607189397,5.751,1.349,0.0,0.4,2.2,2.614567986877809,0.5693134736700022,0.9505557009923772,0.6914576836548804,1.1378551548049318,5.96375,2.933,0.757,0.944,0.782,1.201,0.891,0.752,1.007,0.884,0.947,0.10899999999999999,0.248,0.006999999999999895,0.11599999999999999,0.05300000000000005,143.0,110.0,157.0,131.0,139.0,0.8962,136.0,0.752,0.06235294117647059,0.05114929703191249,138.0,0.5962090398391844,3.0,0.0,0.0,supplied_demand_deficit
-0.2637840011887018,0.4356236548866237,-0.4740887388934678,-0.10500272628451471,5.751,1.349,0.0,0.4,2.2,2.887842359227344,0.5323151243236945,0.8773130559570594,0.7907853686877215,0.8754940918041806,5.96375,2.933,0.757,0.944,0.782,1.201,0.985,0.703,0.929,1.011,0.729,0.015000000000000013,0.29700000000000004,0.07099999999999995,0.010999999999999899,0.271,158.0,103.0,145.0,149.0,107.0,0.8714000000000001,132.4,0.703,0.09184290030211481,0.08005508377323847,138.0,0.31962478031332703,2.0,0.0,0.0,supplied_demand_deficit
-0.19507262808527193,0.2158367112282934,-0.21213787351297975,-0.23941821254800566,5.751,1.349,0.0,0.4,2.2,2.932504751744573,0.6751766377016094,0.5641834800818276,0.6587529100992231,1.1331322203727672,5.96375,2.933,0.757,0.944,0.782,1.201,1.0,0.892,0.598,0.842,0.943,0.0,0.10799999999999998,0.402,0.15800000000000003,0.05700000000000005,160.0,131.0,93.0,124.0,138.0,0.8549999999999999,129.2,0.598,0.09164086687306501,0.08467836257309942,138.0,0.21561635634363768,4.0,1.0,0.0,supplied_demand_deficit
-0.32946878505648686,0.09441339221430134,-0.2819019707200728,-0.3924924500641267,5.751,1.349,0.0,0.4,2.2,2.8451472497132837,0.7541017950607042,0.5306049859073433,0.6466121577450341,1.1872838115736353,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.97,0.996,0.562,0.827,0.989,0.030000000000000027,0.0040000000000000036,0.43799999999999994,0.17300000000000004,0.01100000000000001,155.0,146.0,88.0,122.0,145.0,0.8688,131.2,0.562,0.09634146341463415,0.09484346224677716,138.0,0.2745691495137469,2.0,1.0,0.0,supplied_demand_deficit
-0.22353490371553053,0.9539415582344781,-0.21904289772215368,-0.34505785488541996,5.751,1.349,0.0,0.4,2.2,2.914004272584905,0.1954084871475892,1.048439896371811,0.6085876217395718,1.1973097221561233,5.96375,2.933,0.757,0.944,0.782,1.201,0.994,0.258,1.111,0.778,0.997,0.006000000000000005,0.742,0.11099999999999999,0.22199999999999998,0.0030000000000000027,159.0,38.0,174.0,115.0,146.0,0.8276,126.4,0.258,0.2,0.1860802319961334,138.0,0.4353943036393956,2.0,1.0,1.0,supplied_demand_deficit
-0.21522843931046087,0.3580480701979201,-0.418844436858175,-0.605418515995493,5.751,1.349,0.0,0.4,2.2,2.9194034744482007,0.582739254371352,0.7909801295864619,0.4339539901547291,1.2366731514392568,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.995,0.77,0.838,0.555,1.03,0.0050000000000000044,0.22999999999999998,0.16200000000000003,0.44499999999999995,0.030000000000000027,160.0,113.0,131.0,82.0,151.0,0.8376000000000001,127.4,0.555,0.1218210361067504,0.11222540592168095,138.0,0.3993848655905123,3.0,1.0,0.0,supplied_demand_deficit
-0.5221874262077688,0.11163816855722297,-0.505248151807926,-0.6672983896069085,5.751,1.349,0.0,0.4,2.2,2.7198801329649505,0.7429056904378051,0.6869761082373469,0.5932554137905592,1.2207326545693389,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.927,0.981,0.728,0.759,1.016,0.07299999999999995,0.019000000000000017,0.272,0.241,0.016000000000000014,149.0,144.0,114.0,112.0,149.0,0.8821999999999999,133.6,0.728,0.06526946107784432,0.07236454318748584,138.0,0.45159303404495654,2.0,0.0,0.0,supplied_demand_deficit
-0.6442393589555473,0.12310546210158502,-0.4302040700762668,-0.6013259323043186,5.751,1.349,0.0,0.4,2.2,2.640546376678895,0.7354519496339698,0.6456511959156037,0.7154712673232986,1.226629210448234,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.9,0.972,0.684,0.915,1.021,0.09999999999999998,0.028000000000000025,0.31599999999999995,0.08499999999999996,0.020999999999999908,144.0,143.0,107.0,135.0,150.0,0.8984,135.8,0.684,0.055964653902798235,0.06642920747996435,138.0,0.4497187058594294,2.0,0.0,0.0,supplied_demand_deficit
-0.32946878505648686,0.13340912834543295,-0.22370921282110962,-0.07015276738134188,5.751,1.349,0.0,0.4,2.2,2.8451472497132837,0.7287545665754686,0.5181269217582527,0.8561329514888443,1.0155883104641512,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.97,0.963,0.549,1.095,0.846,0.030000000000000027,0.03700000000000003,0.45099999999999996,0.09499999999999997,0.15400000000000003,155.0,141.0,86.0,162.0,124.0,0.8846,133.6,0.549,0.10958083832335329,0.10997060818449013,138.0,0.1891849734010928,3.0,1.0,0.0,supplied_demand_deficit
-0.7260683019282888,0.4504623029360888,-0.6436902687113528,-0.6578824985257162,5.751,1.349,0.0,0.4,2.2,2.5873575637466124,0.5226700030915423,0.997199171570837,0.7318983122116722,1.1246249493793365,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.882,0.69,1.056,0.936,0.936,0.118,0.31000000000000005,0.05600000000000005,0.06399999999999995,0.06399999999999995,141.0,101.0,165.0,138.0,137.0,0.9,136.4,0.69,0.07741935483870968,0.06986666666666669,138.0,0.6195258430253616,4.0,0.0,0.0,supplied_demand_deficit
-0.3369248826157576,0.6751559513251457,0.11290864530486688,-0.18847191524505247,5.751,1.349,0.0,0.4,2.2,2.8403007862997574,0.3766191316386553,0.6514607489131814,0.7840719687909583,1.3112973643574477,5.96375,2.933,0.757,0.944,0.782,1.201,0.968,0.498,0.69,1.003,1.092,0.03200000000000003,0.502,0.31000000000000005,0.0029999999999998916,0.09200000000000008,155.0,73.0,108.0,148.0,160.0,0.8501999999999998,128.8,0.498,0.1372670807453416,0.14123735591625505,138.0,0.32836534862270567,2.0,1.0,0.0,supplied_demand_deficit
-0.9111753564718968,0.1949997058818886,-0.5603589703982317,-0.7264133753729239,5.751,1.349,0.0,0.4,2.2,2.467037978293267,0.6887206911767724,0.7769831395820783,0.8076728277143324,1.2233353632335502,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.841,0.91,0.823,1.033,1.019,0.15900000000000003,0.08999999999999997,0.17700000000000005,0.03299999999999992,0.018999999999999906,135.0,134.0,129.0,153.0,149.0,0.9251999999999999,140.0,0.823,0.036,0.05170773886727194,138.0,0.5982368520312353,3.0,0.0,0.0,supplied_demand_deficit
-0.2606283157437745,0.1077225940345207,-0.9066614094256894,-0.6138008918759464,5.751,1.349,0.0,0.4,2.2,2.8898935547665463,0.7454508138775615,0.9453496022491366,0.45801536551408817,0.9250406635926672,5.96375,2.933,0.757,0.944,0.782,1.201,0.985,0.985,1.001,0.586,0.77,0.015000000000000013,0.015000000000000013,0.0009999999999998899,0.41400000000000003,0.22999999999999998,158.0,145.0,156.0,87.0,113.0,0.8654,131.8,0.586,0.11229135053110774,0.09660272706262998,138.0,0.47220330276998274,2.0,1.0,0.0,supplied_demand_deficit
-0.6442393589555473,0.1999005156509618,-0.4302040700762668,-0.6013259323043186,5.751,1.349,0.0,0.4,2.2,2.640546376678895,0.6855351648268748,0.6955679807226987,0.7154712673232986,1.226629210448234,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.9,0.906,0.737,0.915,1.021,0.09999999999999998,0.09399999999999997,0.263,0.08499999999999996,0.020999999999999908,144.0,133.0,115.0,135.0,150.0,0.8958,135.4,0.737,0.047858197932053176,0.052065193123465046,138.0,0.46891746924677363,3.0,0.0,0.0,supplied_demand_deficit
-0.17349997675538376,0.524189972783192,-0.418844436858175,-0.605418515995493,5.751,1.349,0.0,0.4,2.2,2.9465269751090006,0.4747470176909252,0.8989723662668885,0.40683048949392897,1.2366731514392568,5.963750000000001,2.933,0.757,0.944,0.782,1.201,1.005,0.627,0.952,0.52,1.03,0.004999999999999893,0.373,0.04800000000000004,0.48,0.030000000000000027,161.0,92.0,149.0,77.0,151.0,0.8267999999999999,126.0,0.52,0.14412698412698413,0.13526850507982582,138.0,0.43048822559806094,2.0,2.0,0.0,supplied_demand_deficit
-0.26982020458880807,0.2158367112282934,-0.23832265249937157,-0.29564824291207004,5.751,1.349,0.0,0.4,2.2,2.8839188270172746,0.6751766377016094,0.5812035864229823,0.6707893150898796,1.152661633768254,5.96375,2.933,0.757,0.944,0.782,1.201,0.983,0.892,0.616,0.858,0.96,0.017000000000000015,0.10799999999999998,0.384,0.14200000000000002,0.040000000000000036,158.0,131.0,96.0,127.0,141.0,0.8618,130.6,0.616,0.08453292496171516,0.07760501276398236,138.0,0.25490695280713577,4.0,1.0,0.0,supplied_demand_deficit
-0.2637840011887018,0.49984975550953936,-0.4740887388934678,-0.10500272628451471,5.751,1.349,0.0,0.4,2.2,2.887842359227344,0.4905681589187994,0.9190600213619547,0.7907853686877215,0.8754940918041806,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.985,0.648,0.974,1.011,0.729,0.015000000000000013,0.352,0.026000000000000023,0.010999999999999899,0.271,158.0,95.0,152.0,149.0,107.0,0.8694000000000001,132.2,0.648,0.10347957639939485,0.09036116862203816,138.0,0.33568130546905595,2.0,1.0,0.0,supplied_demand_deficit
-0.34326955321534536,0.14017691898144713,-0.8753567383929579,-0.5914300719980885,5.751,1.349,0.0,0.4,2.2,2.8361767504100257,0.7243555026620594,0.9460968772933633,0.5262732027912169,0.9308476668433351,5.96375,2.933,0.757,0.944,0.782,1.201,0.967,0.957,1.002,0.673,0.775,0.03300000000000003,0.04300000000000004,0.0020000000000000018,0.32699999999999996,0.22499999999999998,155.0,141.0,157.0,99.0,113.0,0.8748000000000001,133.0,0.673,0.0950375939849624,0.07773205304069501,138.0,0.48755832064695975,3.0,1.0,0.0,supplied_demand_deficit
-0.30140500643107093,0.628389993575466,-0.4111571152909693,-0.2686955983486219,5.751,1.349,0.0,0.4,2.2,2.863388705819804,0.4070170041759471,0.9617056207631829,0.7088386552535919,1.0228000139874742,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.976,0.538,1.019,0.906,0.852,0.02400000000000002,0.46199999999999997,0.018999999999999906,0.09399999999999997,0.14800000000000002,156.0,79.0,159.0,134.0,125.0,0.8582000000000001,130.6,0.538,0.11699846860643186,0.10123514332323466,138.0,0.402411928411532,3.0,1.0,0.0,supplied_demand_deficit
-0.5129725489315614,0.11897510026470193,-0.9607800539577775,-0.5379734014614056,5.751,1.349,0.0,0.4,2.2,2.7258698031944855,0.7381366848279437,0.9878408502446118,0.6713269858556012,0.8405756758773583,5.96375,2.933,0.757,0.944,0.782,1.201,0.929,0.975,1.046,0.858,0.7,0.07099999999999995,0.025000000000000022,0.04600000000000004,0.14200000000000002,0.30000000000000004,149.0,143.0,164.0,127.0,102.0,0.9016,137.0,0.7,0.08525547445255474,0.0717834960070985,138.0,0.5326752761538617,2.0,0.0,0.0,supplied_demand_deficit
-0.7213003755605902,0.5824828794808584,-0.24392074232322525,-0.4292184744009767,5.751,1.349,0.0,0.4,2.2,2.5904567158856167,0.43685662833744204,0.8231623541726545,0.8774307757537488,1.2358435258505387,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.883,0.577,0.872,1.122,1.029,0.11699999999999999,0.42300000000000004,0.128,0.12200000000000011,0.028999999999999915,142.0,85.0,136.0,166.0,151.0,0.8966,136.0,0.577,0.10411764705882352,0.11126477805041268,138.0,0.49423061794141265,2.0,1.0,0.0,supplied_demand_deficit
-0.2892937411622221,0.11827134662097666,-0.1681395002310762,-0.2035394051548245,5.751,1.349,0.0,0.4,2.2,2.8712610282445556,0.7385941246963652,0.4721670504538344,0.7433178584048085,1.1384099382004367,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.979,0.976,0.5,0.951,0.948,0.02100000000000002,0.02400000000000002,0.5,0.049000000000000044,0.052000000000000046,157.0,143.0,78.0,140.0,139.0,0.8708,131.4,0.5,0.09863013698630137,0.09058337161231052,138.0,0.19481099829227488,3.0,1.0,0.0,supplied_demand_deficit
-0.6225874537207509,0.11269189482369926,-0.6436902687113528,-0.49640504303700717,5.751,1.349,0.0,0.4,2.2,2.654620115081512,0.7422207683645955,0.7776484062977839,0.7695961069444334,1.0196646033116756,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.905,0.98,0.824,0.984,0.849,0.09499999999999997,0.020000000000000018,0.17600000000000005,0.016000000000000014,0.15100000000000002,145.0,144.0,129.0,145.0,124.0,0.9084,137.4,0.824,0.033770014556040756,0.03971818582122413,138.0,0.4688436650732025,2.0,0.0,0.0,supplied_demand_deficit
-0.3226617102098823,0.3744152432648453,0.035053373265592436,-0.08194560749837768,5.751,1.349,0.0,0.4,2.2,2.849571848363577,0.5721005918778506,0.5065852154995144,0.844043006762478,1.1914493374965809,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.972,0.756,0.537,1.079,0.992,0.028000000000000025,0.244,0.46299999999999997,0.07899999999999996,0.008000000000000007,156.0,111.0,84.0,159.0,145.0,0.8672000000000001,131.0,0.537,0.11908396946564885,0.12177121771217711,138.0,0.20351898355967443,2.0,1.0,0.0,supplied_demand_deficit
-0.13457909237480659,0.21496536830329327,-0.27782663045360734,-0.10513175221375877,5.751,1.349,0.0,0.4,2.2,2.9718255499563755,0.6757430106028594,0.6063147991919855,0.7067183111046811,1.0031483291440986,5.963749999999999,2.933,0.757,0.944,0.782,1.201,1.013,0.893,0.642,0.904,0.835,0.0129999999999999,0.10699999999999998,0.358,0.09599999999999997,0.16500000000000004,162.0,131.0,100.0,133.0,122.0,0.8573999999999999,129.6,0.642,0.08333333333333333,0.07567063214369021,138.0,0.1831257108363665,4.0,0.0,0.0,supplied_demand_deficit
-0.6996140785045002,0.11897510026470193,-0.5176095997813209,-0.5600951995357714,5.751,1.349,0.0,0.4,2.2,2.604552808972075,0.7381366848279437,0.6997800550299149,0.7782648113296736,1.143015639840393,5.96375,2.933,0.757,0.944,0.782,1.201,0.888,0.975,0.741,0.995,0.952,0.11199999999999999,0.025000000000000022,0.259,0.0050000000000000044,0.04800000000000004,142.0,143.0,116.0,147.0,139.0,0.9102,137.4,0.741,0.03842794759825328,0.05229619863766204,138.0,0.4740734945215736,2.0,0.0,0.0,supplied_demand_deficit
-0.9111753564718968,0.1949997058818886,-0.5603589703982317,-0.7412011437695306,5.751,1.349,0.0,0.4,2.2,2.467037978293267,0.6887206911767724,0.7769831395820783,0.7980607782565381,1.2329474126913444,5.96375,2.933,0.757,0.944,0.782,1.201,0.841,0.91,0.823,1.021,1.027,0.15900000000000003,0.08999999999999997,0.17700000000000005,0.020999999999999908,0.026999999999999913,135.0,134.0,129.0,151.0,150.0,0.9244,139.8,0.823,0.034334763948497854,0.05088706187797489,138.0,0.601933794130387,3.0,0.0,0.0,supplied_demand_deficit
-0.19507262808527193,0.328106151585395,-0.21213787351297975,-0.23941821254800566,5.751,1.349,0.0,0.4,2.2,2.932504751744573,0.6022015014694932,0.6371586163139437,0.6587529100992231,1.1331322203727672,5.96375,2.933,0.757,0.944,0.782,1.201,1.0,0.796,0.675,0.842,0.943,0.0,0.20399999999999996,0.32499999999999996,0.15800000000000003,0.05700000000000005,160.0,117.0,105.0,124.0,138.0,0.8512000000000001,128.8,0.675,0.08136645962732919,0.07490601503759396,138.0,0.2436837164329131,4.0,0.0,0.0,supplied_demand_deficit
-0.751793153615733,0.49140359011221113,-0.2519343521287648,-0.4214392030043046,5.751,1.349,0.0,0.4,2.2,2.5706364101497736,0.49605816642706274,0.7691696624566344,0.9023076078974285,1.225578153069101,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.876,0.655,0.815,1.154,1.02,0.124,0.345,0.18500000000000005,0.15399999999999991,0.020000000000000018,140.0,96.0,127.0,170.0,149.0,0.9039999999999999,136.4,0.655,0.09970674486803519,0.10646017699115044,138.0,0.4791425747152534,3.0,1.0,0.0,supplied_demand_deficit
-0.32113773852464883,0.11698829766488394,-0.8881230123835651,-0.42645467420821237,5.751,1.349,0.0,0.4,2.2,2.8505624299589782,0.7394281065178254,0.9393223515314918,0.6191215318056837,0.815315580186021,5.96375,2.933,0.757,0.944,0.782,1.201,0.972,0.977,0.995,0.792,0.679,0.028000000000000025,0.02300000000000002,0.0050000000000000044,0.20799999999999996,0.32099999999999995,156.0,143.0,155.0,117.0,99.0,0.883,134.0,0.679,0.09074626865671642,0.07402038505096262,138.0,0.43817593069532756,2.0,1.0,0.0,supplied_demand_deficit
-0.6225874537207509,0.022991497642099318,-0.6436902687113528,-0.507151577279615,5.751,1.349,0.0,0.4,2.2,2.654620115081512,0.8005260265326355,0.719343148129744,0.7626108596867383,1.0266498505693704,5.96375,2.933,0.757,0.944,0.782,1.201,0.905,1.057,0.762,0.975,0.855,0.09499999999999997,0.05699999999999994,0.238,0.025000000000000022,0.14500000000000002,145.0,155.0,119.0,144.0,125.0,0.9108,137.6,0.762,0.053488372093023255,0.06236275801493191,138.0,0.4491051993384545,2.0,0.0,0.0,supplied_demand_deficit
-0.28248300055997244,0.11827134662097666,-0.10577837566518467,-0.2035394051548245,5.751,1.349,0.0,0.4,2.2,2.875688009636018,0.7385941246963652,0.43163231948600495,0.7388908770133462,1.1789446691682661,5.96375,2.933,0.757,0.944,0.782,1.201,0.98,0.976,0.457,0.945,0.982,0.020000000000000018,0.02400000000000002,0.5429999999999999,0.05500000000000005,0.018000000000000016,157.0,143.0,71.0,140.0,144.0,0.868,131.0,0.457,0.10748091603053435,0.1,138.0,0.17751803200023958,2.0,1.0,0.0,supplied_demand_deficit
-0.8401563108874878,0.17882312927370725,-0.9286820256310465,-0.7356300981111064,5.751,1.349,0.0,0.4,2.2,2.5132003579231332,0.6992354659720903,1.00587835068809,0.7555195783046479,0.9899162471120392,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.857,0.924,1.066,0.966,0.824,0.14300000000000002,0.07599999999999996,0.06600000000000006,0.03400000000000003,0.17600000000000005,137.0,136.0,167.0,143.0,121.0,0.9274000000000001,140.8,0.824,0.05625,0.05115376320897134,138.0,0.6708228909758369,3.0,0.0,0.0,supplied_demand_deficit
-0.8491876709097652,0.11852391092860343,-0.548636922496564,-0.7412111345841476,5.751,1.349,0.0,0.4,2.2,2.5073299739086528,0.7384299578964079,0.7196545417263589,0.7577622886116514,1.2405732378569294,5.96375,2.933,0.757,0.944,0.782,1.201,0.855,0.975,0.762,0.969,1.033,0.14500000000000002,0.025000000000000022,0.238,0.031000000000000028,0.03299999999999992,137.0,143.0,119.0,143.0,151.0,0.9187999999999998,138.6,0.762,0.04040404040404041,0.05764040052242053,138.0,0.5643899097297701,2.0,0.0,0.0,supplied_demand_deficit
