aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment
-0.5382669169180314,-0.12422481269885588,-0.008375517236298702,-0.7156429231016236,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.2989706282542563,0.11059795794933786,0.0632946559806651,0.7132238138124612,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.395,0.117,0.081,0.594,0.84,0.605,0.883,0.919,0.406,26.0,58.0,18.0,12.0,87.0,0.2694,40.2,0.081,0.3781094527363184,0.38723088344469186,38.0,0.3466275424887024,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.20440537387025448,-0.7497419694290193,-0.4976807452183143,-0.17106561901484185,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.7055567801288626,0.022060204263041783,0.20025990065601823,0.04120016796774292,1.6549,2.933,0.757,0.944,0.782,1.201,0.234,0.932,0.023,0.256,0.034,0.766,0.06799999999999995,0.977,0.744,0.966,37.0,137.0,4.0,38.0,5.0,0.2958,44.2,0.023,0.5411764705882353,0.5517241379310345,38.0,0.4057234268831075,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.31465228246596383,-0.10031093073980446,-0.6972909327995697,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.013700516397123495,0.4556260885837495,0.29349572661834084,0.6415370013388474,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.018,0.483,0.375,0.534,0.915,0.982,0.517,0.625,0.46599999999999997,14.0,3.0,75.0,55.0,78.0,0.29900000000000004,45.0,0.018,0.3751111111111111,0.3826086956521739,38.0,0.4965811414775118,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9952541867956686,0.001365050250420774,0.28153971658695154,-0.74251159132465,1.539,0.361,0.2,0.1,0.5,0.17177121858281538,0.2173372173372265,0.003786466881255024,0.3428717470561621,0.9191333501425412,1.6549,2.933,0.757,0.944,0.782,1.201,0.059,0.287,0.004,0.438,0.765,0.9410000000000001,0.7130000000000001,0.996,0.562,0.235,9.0,42.0,1.0,65.0,112.0,0.3106,45.8,0.004,0.485589519650655,0.4896329684481648,38.0,0.5051676362394227,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.3163272466662824,0.057403479773426414,-0.21448675757968522,-0.35355519741523067,1.539,0.361,0.2,0.1,0.5,0.6130737296669164,0.1809122381472728,0.36262865427952257,0.15439089201318365,0.3438944858931045,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.209,0.239,0.384,0.197,0.286,0.791,0.761,0.616,0.8029999999999999,0.714,33.0,35.0,60.0,29.0,42.0,0.263,39.8,0.197,0.14271356783919598,0.13718631178707225,38.0,0.23544317035865617,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8711716133046774,0.22820182132939726,0.4428320658703857,-0.8084652358888571,1.539,0.361,0.2,0.1,0.5,0.2524248913519596,0.06989331613589177,0.046390341048357535,0.2193482053202832,1.0668432461435078,1.6549,2.933,0.757,0.944,0.782,1.201,0.086,0.092,0.049,0.28,0.888,0.914,0.908,0.951,0.72,0.11199999999999999,14.0,14.0,8.0,41.0,130.0,0.279,41.4,0.049,0.523671497584541,0.5367741935483872,38.0,0.5876676840983294,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.7306098387031077,0.14120726315544507,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3437900448429799,0.1264397789489607,0.846666601006462,0.2341986935531123,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.117,0.167,0.897,0.299,0.086,0.883,0.833,0.10299999999999998,0.7010000000000001,0.914,19.0,25.0,140.0,44.0,13.0,0.31320000000000003,48.2,0.086,0.46307053941908716,0.46079182630906773,38.0,0.5980575991413037,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.041876835226290376,0.02563358238094715,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.19645811434947313,0.7680773383860815,0.2922260970045549,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.208,0.982,0.243,0.929,0.748,0.792,0.018000000000000016,0.757,11.0,37.0,33.0,145.0,36.0,0.35119999999999996,52.4,0.071,0.4152671755725191,0.4250569476082005,38.0,0.2605763795171786,4.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.5256367496538905,0.31018164083121774,-0.6302040195966516,-0.567361999023763,1.539,0.361,0.2,0.1,0.5,0.4770225527249711,0.016606433459708452,0.7971506792781151,0.15146764790958286,0.21265268662762243,1.6549,2.933,0.757,0.944,0.782,1.201,0.163,0.022,0.844,0.194,0.177,0.837,0.978,0.15600000000000003,0.806,0.823,26.0,3.0,132.0,29.0,26.0,0.27999999999999997,43.2,0.022,0.48333333333333334,0.47857142857142854,38.0,0.5083461022763807,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.4850343873185896,-0.12422481269885588,-0.008375517236298702,-0.7099070025920995,1.539,0.361,0.2,0.1,0.5,0.5034140882429167,0.2989706282542563,0.11059795794933786,0.03242186007221858,0.7094954654812705,1.6549,2.933,0.757,0.944,0.782,1.201,0.172,0.395,0.117,0.041,0.591,0.8280000000000001,0.605,0.883,0.959,0.40900000000000003,28.0,58.0,18.0,6.0,87.0,0.2632,39.4,0.041,0.4101522842639594,0.4188449848024317,38.0,0.3318854299614609,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.790443789248302,0.009963560169629768,-0.21348981007154788,-0.6419039226096515,1.539,0.361,0.2,0.1,0.5,0.3048979769886036,0.21174818588974062,0.3311446906567655,0.2751399733151229,0.5319691731497673,1.6549,2.933,0.757,0.944,0.782,1.201,0.104,0.28,0.351,0.352,0.443,0.896,0.72,0.649,0.648,0.5569999999999999,17.0,41.0,55.0,52.0,65.0,0.306,46.0,0.104,0.19130434782608696,0.19607843137254902,38.0,0.4139502705247828,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.5361819794775295,-0.12567801842486603,-0.29871312462775435,-0.7532310738928937,1.539,0.361,0.2,0.1,0.5,0.47016815333960577,0.2999152119761629,0.29837281903187746,0.03750714863001332,0.5489366670223406,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.396,0.316,0.048,0.457,0.84,0.604,0.6839999999999999,0.952,0.5429999999999999,26.0,58.0,49.0,7.0,67.0,0.27540000000000003,41.4,0.048,0.293719806763285,0.30617283950617286,38.0,0.4284510491057609,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.857429640009501,-0.5083507864737788,-0.9463143446642015,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.26135717399382435,0.5486525112079562,0.47057631282377477,0.24436187089432088,0.1299521310801238,1.6549,2.933,0.757,0.944,0.782,1.201,0.089,0.725,0.498,0.312,0.108,0.911,0.275,0.502,0.688,0.892,14.0,106.0,78.0,46.0,16.0,0.3464,52.0,0.089,0.37846153846153846,0.38383371824480367,38.0,0.7670838678298915,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.30784416196369024,0.04135420991438729,-0.030149775544531687,-0.5058653681712036,1.539,0.361,0.2,0.1,0.5,0.6185877347236013,0.19134426355564824,0.23237759054829737,0.049875275965116296,0.5627151352073368,1.6549,2.933,0.757,0.944,0.782,1.201,0.211,0.253,0.246,0.064,0.469,0.789,0.747,0.754,0.9359999999999999,0.531,34.0,37.0,38.0,9.0,69.0,0.2486,37.4,0.064,0.26524064171122996,0.2741753821399839,38.0,0.22130337889845322,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9057273539535993,-0.594717312088838,-0.9420278560107576,-0.8557749821118813,1.539,0.361,0.2,0.1,0.5,0.2299636599301604,0.6047907528577448,0.4116518535492477,0.2110581016971167,0.19743563196573044,1.6549,2.933,0.757,0.944,0.782,1.201,0.078,0.799,0.436,0.27,0.164,0.922,0.20099999999999996,0.5640000000000001,0.73,0.836,13.0,117.0,68.0,40.0,24.0,0.3494,52.4,0.078,0.3847328244274809,0.3924441900400687,38.0,0.824561876041269,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9850456539157315,-0.11850612802000016,0.13883138528397887,-0.76647034670415,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.2952534832130001,0.018630616352413653,0.320663009687528,0.8419461257922839,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.39,0.02,0.41,0.701,0.9390000000000001,0.61,0.98,0.5900000000000001,0.29900000000000004,10.0,57.0,3.0,61.0,103.0,0.31639999999999996,46.8,0.02,0.42905982905982903,0.4326169405815424,38.0,0.5022133784809651,5.0,4.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8961973155443491,0.10569876676205386,-0.8964406943289047,-0.7608129225089002,1.539,0.361,0.2,0.1,0.5,0.23615818489617302,0.14952030160466498,0.8372906497091231,0.2665889154730418,0.16534194831699708,1.6549,2.933,0.757,0.944,0.782,1.201,0.081,0.198,0.887,0.341,0.138,0.919,0.802,0.11299999999999999,0.659,0.862,13.0,29.0,139.0,50.0,20.0,0.329,50.2,0.081,0.44940239043824703,0.4413373860182371,38.0,0.664787424786052,5.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.2158026734630226,-0.09051626662612844,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.0779527622490353,0.3850073110579482,0.30036739263286427,0.6410318669982134,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.103,0.408,0.384,0.534,0.915,0.897,0.5920000000000001,0.616,0.46599999999999997,14.0,15.0,64.0,57.0,78.0,0.3028,45.6,0.085,0.3105263157894737,0.31783355350066045,38.0,0.4667771247312331,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9811248332576645,0.03853959259223724,-0.9460188254288144,-0.7616253248379762,1.539,0.361,0.2,0.1,0.5,0.180955298382518,0.19317376481504575,0.8258629717136837,0.32126374047279743,0.13364422461595515,1.6549,2.933,0.757,0.944,0.782,1.201,0.062,0.255,0.875,0.411,0.111,0.938,0.745,0.125,0.589,0.889,10.0,37.0,137.0,61.0,16.0,0.3428,52.2,0.062,0.4582375478927203,0.4494749124854142,38.0,0.6818271440291731,5.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.19314128637688266,-0.10031093073980446,-0.6712577858325324,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.09268266385502626,0.37664394112584665,0.31041727214691506,0.6246154558102732,1.6549000000000003,2.933,0.757,0.944,0.782,1.201,0.085,0.122,0.399,0.397,0.52,0.915,0.878,0.601,0.603,0.48,14.0,18.0,62.0,59.0,76.0,0.30460000000000004,45.8,0.085,0.2934497816593886,0.301247537754432,38.0,0.4596951057134822,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.2138813938420252,-0.7497419694290193,-0.6509449660407525,-0.4284469127241475,1.539,0.361,0.2,0.1,0.5,0.6796635340026835,0.7055567801288626,0.1216819477976266,0.039121472726620525,0.10887626534420676,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.232,0.932,0.129,0.05,0.091,0.768,0.06799999999999995,0.871,0.95,0.909,37.0,137.0,20.0,7.0,13.0,0.28680000000000005,42.8,0.05,0.5308411214953271,0.5313807531380753,38.0,0.5107538105089862,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.1233660887165684,0.057403479773426414,0.0017992391144532327,-0.34895417640727133,1.539,0.361,0.2,0.1,0.5,0.7384984823342305,0.1809122381472728,0.2220427564283326,0.0319568030010431,0.481489720089121,1.6549,2.933,0.757,0.944,0.782,1.201,0.252,0.239,0.235,0.041,0.401,0.748,0.761,0.765,0.959,0.599,40.0,35.0,37.0,6.0,59.0,0.23360000000000003,35.4,0.041,0.25084745762711863,0.25239726027397263,38.0,0.13288074600292984,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8743040320081161,0.31465228246596383,-0.10031093073980446,-0.3438427974131768,1.539,0.361,0.2,0.1,0.5,0.25038881919472444,0.013700516397123495,0.4556260885837495,0.5233888624867106,0.41179571333769205,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.018,0.483,0.669,0.343,0.915,0.982,0.517,0.33099999999999996,0.657,14.0,3.0,75.0,99.0,50.0,0.3196,48.2,0.018,0.4199170124481328,0.425531914893617,38.0,0.4082775106567653,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9954762345757976,0.13860683784301808,-0.9495566237797092,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.17162688752573152,0.12813005540203823,0.8932062500547728,0.40636185087036075,0.05557495614709676,1.6549000000000003,2.933,0.757,0.944,0.782,1.201,0.059,0.169,0.946,0.52,0.046,0.9410000000000001,0.831,0.05400000000000005,0.48,0.954,9.0,25.0,148.0,77.0,7.0,0.348,53.2,0.046,0.5263157894736842,0.5197701149425288,38.0,0.6821740631280573,4.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8711716133046774,0.3034430127244452,0.4428320658703857,-0.8084652358888571,1.539,0.361,0.2,0.1,0.5,0.2524248913519596,0.020986541729110613,0.09529711545513868,0.2193482053202832,1.0668432461435078,1.6549,2.933,0.757,0.944,0.782,1.201,0.086,0.028,0.101,0.28,0.888,0.914,0.972,0.899,0.72,0.11199999999999999,14.0,4.0,16.0,41.0,130.0,0.2766,41.0,0.028,0.5443902439024391,0.5535791757049892,38.0,0.6064779819470913,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.5296117554740319,-0.12422481269885588,0.16133875477730686,-0.06586770520625235,1.539,0.361,0.2,0.1,0.5,0.4744387989418792,0.2989706282542563,0.0002836811404942408,0.48002269267405673,0.40118419898931346,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.162,0.395,0.0,0.614,0.334,0.838,0.605,1.0,0.386,0.6659999999999999,26.0,58.0,0.0,91.0,49.0,0.30100000000000005,44.8,0.0,0.3821428571428571,0.3883056478405316,38.0,0.22026075703911174,5.0,5.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9952799909184773,0.043126937417059946,0.28153971658695154,-0.74251159132465,1.539,0.361,0.2,0.1,0.5,0.1717544459029897,0.19019199067891102,0.03093169353957049,0.3428885197359877,0.9191333501425412,1.6549,2.933,0.757,0.944,0.782,1.201,0.059,0.251,0.033,0.438,0.765,0.9410000000000001,0.749,0.967,0.562,0.235,9.0,37.0,5.0,65.0,112.0,0.3092,45.6,0.033,0.47368421052631576,0.47684346701164304,38.0,0.5156145590617847,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.9618015924307097,0.00011494805965120078,-0.25396336760662575,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.19351540492003863,0.21814978376122673,0.35105090518308,0.7816958266230222,0.11048807951263251,1.6549,2.933,0.757,0.944,0.782,1.201,0.066,0.288,0.372,1.0,0.092,0.9339999999999999,0.712,0.628,0.0,0.908,11.0,42.0,58.0,148.0,13.0,0.36360000000000003,54.4,0.066,0.46911764705882353,0.47260726072607256,38.0,0.31245623412306944,4.0,4.0,3.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.19314128637688266,-0.5203272650170854,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.09268266385502626,0.6496545584060792,0.30036739263286427,0.3616547180440914,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.122,0.688,0.384,0.301,0.915,0.878,0.31200000000000006,0.616,0.6990000000000001,14.0,18.0,108.0,57.0,44.0,0.31599999999999995,48.2,0.085,0.3767634854771784,0.37164556962025314,38.0,0.5685645275574374,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.3163272466662824,0.057403479773426414,-0.21448675757968522,-0.3630107731068897,1.539,0.361,0.2,0.1,0.5,0.6130737296669164,0.1809122381472728,0.36262865427952257,0.1482447678136053,0.3500406100926829,1.6549,2.933,0.757,0.944,0.782,1.201,0.209,0.239,0.384,0.19,0.291,0.791,0.761,0.616,0.81,0.7090000000000001,33.0,35.0,60.0,28.0,43.0,0.2626,39.8,0.19,0.1487437185929648,0.14318354912414316,38.0,0.23780706428157092,5.0,5.0,4.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.790443789248302,-0.21950738037955017,-0.8354969515885899,-0.6419039226096515,1.539,0.361,0.2,0.1,0.5,0.3048979769886036,0.36090429724670764,0.5862932212858759,0.2751399733151229,0.12766453116369,1.6549,2.933,0.757,0.944,0.782,1.201,0.104,0.477,0.621,0.352,0.106,0.896,0.523,0.379,0.648,0.894,17.0,70.0,97.0,52.0,16.0,0.33199999999999996,50.4,0.104,0.3412698412698413,0.33855421686746995,38.0,0.6218380109565234,5.0,5.0,2.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.7790701361893213,0.03368361314932361,-0.25396336760662575,-0.0529975918736747,1.539,0.361,0.2,0.1,0.5,0.3122908514769411,0.19633015145293964,0.37287053749136717,0.6505362138051703,0.12287224577358183,1.6549000000000003,2.933,0.757,0.944,0.782,1.201,0.106,0.259,0.395,0.832,0.102,0.894,0.741,0.605,0.16800000000000004,0.898,17.0,38.0,62.0,123.0,15.0,0.33880000000000005,51.0,0.102,0.40941176470588236,0.41298701298701307,38.0,0.27992867720473635,5.0,4.0,3.0,5.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
-0.7196642115313715,0.04114001790466422,-0.8718189364561144,-0.7616253248379762,1.539,0.361,0.2,0.1,0.5,0.3509047025046085,0.19148348836196827,0.7793233203345061,0.15131433635070696,0.18187415244821017,1.6549,2.933,0.757,0.944,0.782,1.201,0.12,0.253,0.826,0.193,0.151,0.88,0.747,0.17400000000000004,0.8069999999999999,0.849,19.0,37.0,129.0,29.0,22.0,0.3086,47.2,0.12,0.3983050847457627,0.39248217757615034,38.0,0.5985621226825316,5.0,4.0,4.0,4.0,supplied_demand_deficit-supply_percapita_GINI-ZAs_below_50 high_drought-1000-0.01-1
