aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment
-0.6936253802737831,0.14533518372488752,-0.011105096299981392,-0.676677491951468,1.539,0.361,0.2,0.1,0.5,0.36782994282204096,0.1237566305788231,0.2875861820161648,0.18960518740950483,0.6861220571734663,1.6549,2.933,0.757,0.944,0.782,1.201,0.125,0.163,0.305,0.242,0.571,0.875,0.837,0.6950000000000001,0.758,0.42900000000000005,20.0,24.0,48.0,36.0,84.0,0.2812,42.4,0.125,0.28679245283018867,0.2941678520625889,38.0,0.38168578806252995,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5382669169180314,-0.12422481269885588,-0.23161904935812444,-0.7669155497424274,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.2989706282542563,0.2557062538285246,0.029967448664142634,0.6014427252497969,1.6549,2.933,0.757,0.944,0.782,1.201,0.16,0.395,0.271,0.038,0.501,0.84,0.605,0.729,0.962,0.499,26.0,58.0,42.0,6.0,73.0,0.273,41.0,0.038,0.32390243902439025,0.34021978021978017,38.0,0.4152565821793598,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,-0.07623861275879196,-0.21348981007154788,-0.5094734652151773,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.26777959829321474,0.2751132782532914,0.4589838544531556,0.4458893758433592,1.6549,2.933,0.757,0.944,0.782,1.201,0.071,0.354,0.291,0.587,0.371,0.929,0.646,0.7090000000000001,0.41300000000000003,0.629,11.0,52.0,46.0,87.0,54.0,0.3348,50.0,0.071,0.256,0.2657108721624851,38.0,0.43501299002792576,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9850456539157315,-0.41102042235552694,-0.25940136468092106,-0.76647034670415,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.4853877745310925,0.0873476125115062,0.320663009687528,0.5830948383150989,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.641,0.093,0.41,0.486,0.9390000000000001,0.359,0.907,0.5900000000000001,0.514,10.0,94.0,14.0,61.0,71.0,0.33819999999999995,50.0,0.061,0.36,0.36735659373151985,38.0,0.6054844469140823,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.03886764478359198,0.026199088859754218,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.1929605308906652,0.19413456135049456,0.7680773383860815,0.2925936762157795,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.071,0.255,0.206,0.982,0.244,0.929,0.745,0.794,0.018000000000000016,0.756,11.0,37.0,32.0,145.0,36.0,0.3516,52.2,0.071,0.41839080459770117,0.4257110352673493,38.0,0.2599654585262058,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.4826217734940712,0.00944093485772668,-0.006434954887282629,-0.6432100354550443,1.539,0.361,0.2,0.1,0.5,0.5049822872288536,0.21208789234247766,0.19621932833425607,0.0742066897253675,0.6674038023690451,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.172,0.28,0.208,0.095,0.556,0.8280000000000001,0.72,0.792,0.905,0.44399999999999995,28.0,41.0,32.0,14.0,81.0,0.2622,39.2,0.095,0.3,0.3142639206712434,38.0,0.2854269246735312,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.1127939547913912,0.123146426210852,0.0017992391144532327,-0.3566176253288298,1.539,0.361,0.2,0.1,0.5,0.7453703693855956,0.1381793229629462,0.26477567161265925,0.020103674150664923,0.486470961888134,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.254,0.183,0.28,0.026,0.405,0.746,0.817,0.72,0.974,0.595,41.0,27.0,44.0,4.0,59.0,0.22960000000000003,35.0,0.026,0.29028571428571426,0.2979094076655052,38.0,0.14858931136138157,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.46111759305863215,0.11761540909520574,-0.06350007635522883,-0.6527963615442501,1.539,0.361,0.2,0.1,0.5,0.5189600045118891,0.14177448408811627,0.30362506554278246,0.05399786048434831,0.6365425853728639,1.6549,2.933,0.757,0.944,0.782,1.201,0.177,0.187,0.322,0.069,0.53,0.823,0.813,0.6779999999999999,0.931,0.47,28.0,28.0,50.0,10.0,78.0,0.257,38.8,0.069,0.32577319587628867,0.3321400778210117,38.0,0.3237573600133292,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9057273539535993,-0.5098039922095028,-0.9608247916426811,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.2299636599301604,0.5495970949361768,0.4790635196315659,0.2757553849579848,0.12052034054411205,1.6549,2.933,0.757,0.944,0.782,1.201,0.078,0.726,0.507,0.353,0.1,0.922,0.274,0.493,0.647,0.9,13.0,107.0,79.0,52.0,15.0,0.3528,53.2,0.078,0.37894736842105264,0.3861678004535148,38.0,0.7831492094944668,5.0,4.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9347713710951349,-0.5092277170416543,-0.4389039205283002,-0.7562407001720842,1.539,0.361,0.2,0.1,0.5,0.21108504878816228,0.5492225160770753,0.1401895322663199,0.2946339960999829,0.45976890676845966,1.6549,2.933,0.757,0.944,0.782,1.201,0.072,0.726,0.149,0.377,0.383,0.928,0.274,0.851,0.623,0.617,12.0,107.0,23.0,56.0,56.0,0.3414,50.8,0.072,0.35118110236220473,0.3613356766256591,38.0,0.6597859272092934,5.0,4.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7800615864815541,0.14120726315544507,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3116464087869898,0.1264397789489607,0.846666601006462,0.2663423296091025,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.106,0.167,0.897,0.341,0.086,0.894,0.833,0.10299999999999998,0.659,0.914,17.0,25.0,140.0,50.0,13.0,0.3194,49.0,0.086,0.4685714285714286,0.4651221039448968,38.0,0.6104205360859154,5.0,4.0,3.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.4603055914386444,0.11761540909520574,0.06564658322145478,-0.01850759296519544,1.539,0.361,0.2,0.1,0.5,0.5194878055648811,0.14177448408811627,0.21967973681793815,0.4657577590077418,0.3082002145213227,1.6549,2.933,0.757,0.944,0.782,1.201,0.177,0.187,0.233,0.596,0.257,0.823,0.813,0.767,0.404,0.743,28.0,28.0,36.0,88.0,38.0,0.29000000000000004,43.6,0.177,0.23853211009174313,0.25048275862068964,38.0,0.1655187941801251,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8657542903082641,0.19314128637688266,-0.06027593913845575,-0.811687807797617,1.539,0.361,0.2,0.1,0.5,0.2559461512996283,0.09268266385502626,0.35062119658497,0.21373227363192066,0.7419177146284548,1.6549,2.933,0.757,0.944,0.782,1.201,0.087,0.122,0.371,0.273,0.618,0.913,0.878,0.629,0.727,0.382,14.0,18.0,58.0,40.0,90.0,0.2942,44.0,0.087,0.3490909090909091,0.35649218218898704,38.0,0.48271483090530487,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.4727012887930444,-0.12422481269885588,-0.06095546814782289,-0.7156429231016236,1.539,0.361,0.2,0.1,0.5,0.5114306022845211,0.2989706282542563,0.14477492604182857,0.02067699769942354,0.6790468457199704,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.174,0.395,0.153,0.026,0.565,0.8260000000000001,0.605,0.847,0.974,0.43500000000000005,28.0,58.0,24.0,4.0,83.0,0.2626,39.4,0.026,0.3898477157360406,0.4021325209444021,38.0,0.3433811231853367,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7234317720898042,0.11323408564334891,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3484557881416272,0.1446223443318232,0.8284840356235995,0.22953295025446505,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.119,0.191,0.878,0.294,0.086,0.881,0.8089999999999999,0.122,0.706,0.914,19.0,28.0,137.0,43.0,13.0,0.3136,48.0,0.086,0.4533333333333333,0.4487244897959184,38.0,0.5892697881099538,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8681694997807888,0.20503482885269722,-0.06368504721150559,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2543762651424872,0.08495186124574679,0.36056791944173183,0.29653179455231593,0.6584721596177182,1.6549,2.933,0.757,0.944,0.782,1.201,0.087,0.112,0.382,0.379,0.548,0.913,0.888,0.618,0.621,0.45199999999999996,14.0,16.0,60.0,56.0,80.0,0.3016,45.2,0.087,0.31150442477876106,0.3161803713527852,38.0,0.4559021286940159,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7317479013759995,0.16145491156753744,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3430503041056002,0.11327880748110065,0.8598275724743221,0.234938434290492,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.117,0.15,0.911,0.3,0.086,0.883,0.85,0.08899999999999997,0.7,0.914,19.0,22.0,142.0,44.0,13.0,0.3128,48.0,0.086,0.4716666666666667,0.4687979539641943,38.0,0.6034040269125498,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7417473468730134,0.19312341260127014,-0.0942011866927146,-0.6693234914003344,1.539,0.361,0.2,0.1,0.5,0.3365506645325413,0.0926942818091744,0.37266098954109017,0.2256645660572413,0.6273294980599529,1.6549,2.933,0.757,0.944,0.782,1.201,0.115,0.122,0.395,0.289,0.522,0.885,0.878,0.605,0.7110000000000001,0.478,18.0,18.0,62.0,43.0,76.0,0.2886,43.4,0.115,0.29493087557603687,0.30131670131670135,38.0,0.4245988593918331,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.09144128362160056,-0.10031093073980446,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.1587876656459596,0.3105389393349133,0.30036739263286427,0.634665335324324,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.21,0.329,0.384,0.528,0.915,0.79,0.671,0.616,0.472,14.0,31.0,51.0,57.0,77.0,0.30720000000000003,46.0,0.085,0.2643478260869565,0.2760416666666667,38.0,0.4381354432992966,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.19314128637688266,-0.005477782110793555,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.09268266385502626,0.3150023945169895,0.30036739263286427,0.6963068819331811,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.122,0.334,0.384,0.58,0.915,0.878,0.6659999999999999,0.616,0.42000000000000004,14.0,18.0,52.0,57.0,85.0,0.301,45.2,0.085,0.32035398230088497,0.3327574750830564,38.0,0.4398521568308644,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8866780511688885,0.19312341260127014,-0.10031093073980446,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2423457067402224,0.0926942818091744,0.37663232317169854,0.30856235295458073,0.634665335324324,1.6549,2.933,0.757,0.944,0.782,1.201,0.083,0.122,0.399,0.395,0.528,0.917,0.878,0.601,0.605,0.472,13.0,18.0,62.0,58.0,77.0,0.3054,45.6,0.083,0.3017543859649123,0.3056974459724951,38.0,0.4667078833602588,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.45988688070851225,0.11254409893862213,0.06564658322145478,-0.6492133907046963,1.539,0.361,0.2,0.1,0.5,0.519759967539467,0.1450708356898956,0.21638338521615882,0.05552682850248037,0.7181589830519982,1.6549,2.933,0.757,0.944,0.782,1.201,0.177,0.192,0.229,0.071,0.598,0.823,0.808,0.771,0.929,0.402,28.0,28.0,36.0,10.0,88.0,0.25339999999999996,38.0,0.071,0.3452631578947368,0.3491712707182321,38.0,0.3218227383933214,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7142890171458853,0.14120726315544507,-0.8753567383929579,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.3543985788551745,0.1264397789489607,0.846666601006462,0.22359015954091777,0.10380488164848509,1.6549,2.933,0.757,0.944,0.782,1.201,0.121,0.167,0.897,0.286,0.086,0.879,0.833,0.10299999999999998,0.714,0.914,19.0,25.0,140.0,42.0,13.0,0.3114,47.8,0.086,0.4635983263598326,0.45908798972382786,38.0,0.5939773937519981,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8740704199047094,0.14878258527779953,0.06546161236517803,-0.6867191389310721,1.539,0.361,0.2,0.1,0.5,0.2505406670619389,0.12151581956943029,0.24005863239320402,0.30036739263286427,0.7424174883425626,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.161,0.254,0.384,0.618,0.915,0.839,0.746,0.616,0.382,14.0,24.0,40.0,57.0,91.0,0.3004,45.2,0.085,0.3309734513274336,0.34327563249001336,38.0,0.4437584391196897,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7442434505817226,0.14120726315544507,-0.8753567383929579,-0.6451241045161474,1.539,0.361,0.2,0.1,0.5,0.33492819712188027,0.1264397789489607,0.846666601006462,0.24301663494262385,0.1038487879800732,1.6549,2.933,0.757,0.944,0.782,1.201,0.114,0.167,0.897,0.311,0.086,0.886,0.833,0.10299999999999998,0.6890000000000001,0.914,18.0,25.0,140.0,46.0,13.0,0.315,48.4,0.086,0.46611570247933887,0.461968253968254,38.0,0.6014828891615682,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9850456539157315,-0.2762967600860877,-0.46322726142652476,-0.76647034670415,1.539,0.361,0.2,0.1,0.5,0.17840676495477445,0.397817394055957,0.3074048258712841,0.320663009687528,0.4506080054304564,1.6549,2.933,0.757,0.944,0.782,1.201,0.061,0.526,0.326,0.41,0.375,0.9390000000000001,0.474,0.6739999999999999,0.5900000000000001,0.625,10.0,77.0,51.0,61.0,55.0,0.3396,50.8,0.061,0.22677165354330708,0.23886925795053005,38.0,0.6227600055331235,5.0,5.0,1.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9920547466543199,0.041876835226290376,-0.29205427497661696,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.173850854674692,0.19100455710291125,0.4029552216318898,0.8013603768683687,0.08572898972213822,1.6549,2.933,0.757,0.944,0.782,1.201,0.059,0.252,0.427,1.025,0.071,0.9410000000000001,0.748,0.573,0.02499999999999991,0.929,9.0,37.0,67.0,151.0,10.0,0.36679999999999996,54.8,0.059,0.4978102189781022,0.49901853871319524,38.0,0.33998272131312957,4.0,4.0,3.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7474002512725263,0.3199723425401543,-0.442579619787847,-0.7623668582211078,1.539,0.361,0.2,0.1,0.5,0.33287627667285785,0.010242477348899704,0.6815587755132009,0.16886076548342202,0.46136170498161955,1.6549,2.933,0.757,0.944,0.782,1.201,0.113,0.014,0.722,0.216,0.384,0.887,0.986,0.278,0.784,0.616,18.0,2.0,113.0,32.0,56.0,0.28979999999999995,44.2,0.014,0.47058823529411764,0.4657004830917875,38.0,0.5680797679554088,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.20440537387025448,-0.7497419694290193,-0.5264385547834283,-0.17106561901484185,1.539,0.361,0.2,0.1,0.5,0.6858229469843345,0.7055567801288626,0.04075278048036587,0.20025990065601823,0.02250759175041884,1.6549,2.933,0.757,0.944,0.782,1.201,0.234,0.932,0.043,0.256,0.019,0.766,0.06799999999999995,0.957,0.744,0.981,37.0,137.0,7.0,38.0,3.0,0.2968,44.4,0.019,0.5387387387387388,0.5495956873315364,38.0,0.41291287927438597,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.7280872282585056,0.23472006166164894,-0.8698440350601351,-0.6470938267336914,1.539,0.361,0.2,0.1,0.5,0.3454297416319713,0.06565645991992818,0.9038666628691596,0.2312347709911292,0.10871236458781164,1.6549,2.933,0.757,0.944,0.782,1.201,0.118,0.087,0.957,0.296,0.091,0.882,0.913,0.04300000000000004,0.704,0.909,19.0,13.0,150.0,44.0,13.0,0.30979999999999996,47.8,0.087,0.5104602510460251,0.5022595222724339,38.0,0.6199362879284953,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.041876835226290376,-0.9962426544321584,-0.8382459291403135,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.8606776682779919,0.24528175290181706,0.1508021285603008,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.912,0.314,0.126,0.929,0.748,0.08799999999999997,0.6859999999999999,0.874,11.0,37.0,142.0,46.0,18.0,0.3350000000000001,50.8,0.071,0.4566929133858268,0.4465671641791045,38.0,0.7043038727162371,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,0.041876835226290376,-0.22368982813657756,-0.03394502839529112,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.19100455710291125,0.3585183311858642,0.7680773383860815,0.13016588016816383,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.071,0.252,0.38,0.982,0.108,0.929,0.748,0.62,0.018000000000000016,0.892,11.0,37.0,59.0,145.0,16.0,0.35860000000000003,53.6,0.071,0.46417910447761196,0.4671500278862242,38.0,0.31009044095608623,4.0,4.0,3.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
0.025135900970741698,-0.5706023292663747,-0.3258286763961048,-0.01060877878926051,1.539,0.361,0.2,0.1,0.5,0.8350247756309821,0.5891160140231435,0.026797125634324608,0.1553550181559986,0.048607066555551234,1.6549,2.933,0.757,0.944,0.782,1.201,0.285,0.778,0.028,0.199,0.04,0.7150000000000001,0.22199999999999998,0.972,0.8009999999999999,0.96,46.0,114.0,4.0,29.0,6.0,0.266,39.8,0.028,0.5226130653266332,0.524812030075188,38.0,0.2330439213556204,5.0,4.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.874817910024323,-0.3294964383241717,-0.32312153368469443,-0.12992260345966614,1.539,0.361,0.2,0.1,0.5,0.25005479848419004,0.4323971849107116,0.1817563119843398,0.662771009267027,0.12792069535373163,1.6549,2.933,0.757,0.944,0.782,1.201,0.085,0.571,0.193,0.848,0.107,0.915,0.42900000000000005,0.8069999999999999,0.15200000000000002,0.893,14.0,84.0,30.0,125.0,16.0,0.3608,53.8,0.085,0.4312267657992565,0.44124168514412415,38.0,0.4143396213732138,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8493949138903365,0.05602104851684524,0.0017992391144532327,-0.23967621161450303,1.539,0.361,0.2,0.1,0.5,0.2665797459712812,0.1818108184640506,0.22114417611155485,0.5749062164792917,0.4104590429738216,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.091,0.24,0.234,0.735,0.342,0.909,0.76,0.766,0.265,0.6579999999999999,15.0,35.0,37.0,109.0,50.0,0.32839999999999997,49.2,0.091,0.3300813008130081,0.34007308160779537,38.0,0.2867228532840345,5.0,4.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.498466812416831,-0.3294964383241717,-0.4071416686951441,-0.13305986717876445,1.539,0.361,0.2,0.1,0.5,0.49468301192905983,0.4323971849107116,0.2363693997411321,0.4161035744047432,0.07534682901435322,1.6549,2.933,0.757,0.944,0.782,1.201,0.169,0.571,0.25,0.532,0.063,0.831,0.42900000000000005,0.75,0.46799999999999997,0.937,27.0,84.0,39.0,79.0,9.0,0.317,47.6,0.063,0.33949579831932775,0.34801261829652996,38.0,0.3420411966537278,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6962803836249103,-0.028642920282341944,-0.5626488667438747,-0.7768468134605874,1.539,0.361,0.2,0.1,0.5,0.3661041906438083,0.23684239818352226,0.5330038651999963,0.12622088060680992,0.39272866536586326,1.6549,2.933,0.757,0.944,0.782,1.201,0.125,0.313,0.565,0.161,0.327,0.875,0.687,0.43500000000000005,0.839,0.673,20.0,46.0,88.0,24.0,48.0,0.29819999999999997,45.2,0.125,0.2831858407079646,0.280617035546613,38.0,0.5161047460279286,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8493949138903365,0.05602104851684524,-0.030272956024412156,-0.3936530827008706,1.539,0.361,0.2,0.1,0.5,0.2665797459712812,0.1818108184640506,0.24199110295181733,0.47482125027315286,0.48969708233969805,1.6549,2.933,0.757,0.944,0.782,1.201,0.091,0.24,0.256,0.607,0.408,0.909,0.76,0.744,0.393,0.5920000000000001,15.0,35.0,40.0,90.0,60.0,0.32039999999999996,48.0,0.091,0.2916666666666667,0.2996254681647941,38.0,0.33233550028311615,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
0.12066112155020614,-0.12734192197583075,-0.0961407793922136,-0.01060877878926051,1.539,0.361,0.2,0.1,0.5,0.897116169007634,0.30099674928428993,0.16561925732064886,0.09326362477934669,0.1979041996080805,1.6549,2.933,0.757,0.944,0.782,1.201,0.306,0.398,0.175,0.119,0.165,0.694,0.602,0.825,0.881,0.835,49.0,58.0,27.0,18.0,24.0,0.2326,35.2,0.119,0.23863636363636365,0.24041272570937233,38.0,0.08868815042687775,5.0,5.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9656502458831728,0.09801122430024539,-0.5093764101098789,-0.6712577858325324,1.539,0.361,0.2,0.1,0.5,0.1910137801759376,0.15451720420484047,0.5807019623665809,0.36994415903291633,0.3587228942197248,1.6549,2.933,0.757,0.944,0.782,1.201,0.065,0.204,0.615,0.473,0.299,0.935,0.796,0.385,0.527,0.7010000000000001,10.0,30.0,96.0,70.0,44.0,0.3312,50.0,0.065,0.3392,0.33067632850241546,38.0,0.5610739165314573,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6926332929533989,-0.12422481269885588,-0.5163901991790636,-0.8214010016340795,1.539,0.361,0.2,0.1,0.5,0.36847479958029067,0.2989706282542563,0.440807501212135,0.09489004935755765,0.45175702159576037,1.6549,2.933,0.757,0.944,0.782,1.201,0.126,0.395,0.467,0.121,0.376,0.874,0.605,0.5329999999999999,0.879,0.624,20.0,58.0,73.0,18.0,55.0,0.297,44.8,0.121,0.2642857142857143,0.2588552188552189,38.0,0.5386623266163495,5.0,5.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8103752204839934,-0.040092554303924555,-0.8740685424667491,-0.7409145273509404,1.539,0.361,0.2,0.1,0.5,0.29194254668540426,0.24428466029755094,0.727984392305836,0.22373851053648441,0.16694989017472436,1.6549,2.933,0.757,0.944,0.782,1.201,0.1,0.323,0.771,0.286,0.139,0.9,0.677,0.22899999999999998,0.714,0.861,16.0,47.0,121.0,42.0,20.0,0.3238,49.2,0.1,0.3853658536585366,0.3770228536133416,38.0,0.6163627111514018,5.0,4.0,4.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5274923492638641,-0.1069068424382289,0.02088693939421893,-0.7228718817110832,1.539,0.361,0.2,0.1,0.5,0.47581641297848826,0.28771394758484875,0.10283404180890894,0.05159236390930762,0.7369432337184465,1.6549,2.933,0.757,0.944,0.782,1.201,0.162,0.38,0.109,0.066,0.614,0.838,0.62,0.891,0.9339999999999999,0.386,26.0,56.0,17.0,10.0,90.0,0.2662,39.8,0.066,0.4,0.41081893313298273,38.0,0.3445395032018488,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9074756178969218,-0.5061363083202707,-0.9874048076519293,-0.6858639510729274,1.539,0.361,0.2,0.1,0.5,0.22882728836700078,0.547213100408176,0.49872452456557814,0.32263664343559634,0.0574984432236488,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.078,0.723,0.528,0.413,0.048,0.922,0.277,0.472,0.587,0.952,13.0,106.0,83.0,61.0,7.0,0.358,54.0,0.048,0.397037037037037,0.4022346368715084,38.0,0.7717201712355123,5.0,4.0,2.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.9408500720661859,-0.010797695459019208,0.02563358238094715,-0.056180769961438504,1.539,0.361,0.2,0.1,0.5,0.20713389315697914,0.22524300204836248,0.16221966940402188,0.7536241063680857,0.3066793290225507,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.071,0.298,0.172,0.964,0.255,0.929,0.702,0.8280000000000001,0.03600000000000003,0.745,11.0,44.0,27.0,142.0,37.0,0.352,52.2,0.071,0.42758620689655175,0.4345454545454545,38.0,0.25836552996689766,4.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.6102415303228961,0.11323408564334891,-0.8579825511910041,-0.6450565563137042,1.539,0.361,0.2,0.1,0.5,0.4220294452901175,0.1446223443318232,0.8171908139423294,0.15595929310597476,0.11509810332975508,1.6549,2.933,0.757,0.944,0.782,1.201,0.144,0.191,0.866,0.199,0.096,0.856,0.8089999999999999,0.134,0.8009999999999999,0.904,23.0,28.0,135.0,29.0,14.0,0.2992,45.8,0.096,0.4331877729257642,0.42647058823529416,38.0,0.5566286808677383,5.0,4.0,4.0,4.0,ZAs_below_50 high_drought-1000-0.01-1
-0.8723221559613866,0.008428897397002588,-0.047014764244828755,-0.6133221241434897,1.539,0.361,0.2,0.1,0.5,0.25167703862509866,0.2127457166919483,0.2219383800671904,0.346939080681633,0.6215997839341296,1.6549,2.933,0.757,0.944,0.782,1.201,0.086,0.281,0.235,0.444,0.518,0.914,0.719,0.765,0.556,0.482,14.0,41.0,37.0,66.0,76.0,0.3128,46.8,0.086,0.26153846153846155,0.2744245524296675,38.0,0.38527198543667696,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
-0.5382669169180314,-0.17931261180207447,-0.20982219624852427,-0.702546389202245,1.539,0.361,0.2,0.1,0.5,0.46881294400327955,0.3347776976713484,0.2057312298901924,0.07180740301526119,0.5737707254199185,1.6548999999999998,2.933,0.757,0.944,0.782,1.201,0.16,0.442,0.218,0.092,0.478,0.84,0.558,0.782,0.908,0.522,26.0,65.0,34.0,14.0,70.0,0.27799999999999997,41.8,0.092,0.2889952153110048,0.30330935251798563,38.0,0.4074870285427188,5.0,5.0,3.0,5.0,ZAs_below_50 high_drought-1000-0.01-1
