aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_lared_flow,pozos_flow,toluquilla_flow,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Pozos,delivered_Toluquilla,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,ZAs_below_128,experiment
-0.4898619485211566,-0.7312715117751976,0.6948674738744653,-0.23622538102338597,2.885744527411937,2.742105772828661,1.8406263646019,0.782676692994532,2.3374530672036693,0.548291460208268,2.742105772828661,1.8406263646019,0.782676692994532,2.933,0.757,0.944,0.782,1.201,0.925021267090912,0.8067686703497764,0.9698940264008917,0.8314788180235243,1.5384079225367666,5.0715707044018705,0.315,1.066,1.027,1.063,1.281,0.685,0.06600000000000006,0.026999999999999913,0.06299999999999994,0.2809999999999999,51.0,157.0,161.0,157.0,188.0,0.9503999999999999,142.8,0.315,0.1557422969187675,0.16590909090909092,118.0,0.5380565787985514,1.0,1.0,0.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
0.5568852300002916,-0.25059395899671943,-0.12207673991087375,-0.4915735117500182,5.250352573746092,1.5262922107075354,0.2048848047074414,0.9216724310130324,4.252785584734335,0.9975669890117574,1.5262922107075354,0.2048848047074414,0.9216724310130324,2.933,0.757,0.944,0.782,1.201,2.624287219155467,0.765915318205475,0.8657424735788728,0.1868133711875022,0.34404949768211673,4.786807879809434,0.895,1.012,0.917,0.239,0.286,0.10499999999999998,0.01200000000000001,0.08299999999999996,0.761,0.714,143.0,149.0,143.0,35.0,42.0,0.6698,102.4,0.239,0.25703125,0.26001791579575995,111.0,0.35528236016447573,2.0,2.0,2.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8335317243922042,-0.4894119198253881,0.683489664548192,-0.32688647456129294,7.5228085430873985,2.647495978734257,1.4036648870720003,0.0863853579512307,6.093474919900793,1.4293336231866058,2.647495978734257,1.4036648870720003,0.0863853579512307,2.933,0.757,0.944,0.782,1.201,2.699689297535494,1.1821499231028054,1.0205017246213912,0.8418076754931508,1.3684025881666697,7.11255120891951,0.92,1.562,1.081,1.076,1.139,0.07999999999999996,0.562,0.08099999999999996,0.07600000000000007,0.139,148.0,229.0,169.0,159.0,167.0,1.1556000000000002,174.4,0.92,0.07889908256880734,0.09325025960539979,165.0,0.5833299458317693,0.0,0.0,0.0,0.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9570205894681822,-0.5624379253246228,-0.08079306852453283,-0.7102183854095144,6.115562383396767,0.7292695505494773,1.633071511430339,0.3787716424592311,4.953605530551382,1.1619568528453859,0.7292695505494773,1.633071511430339,0.3787716424592311,2.933,0.757,0.944,0.782,1.201,2.0130566148777946,1.0679875690060405,0.3400735828730446,0.769953365339531,1.23709371227042,5.428164844366831,0.686,1.411,0.36,0.985,1.03,0.31399999999999995,0.41100000000000003,0.64,0.015000000000000013,0.030000000000000027,110.0,207.0,56.0,145.0,151.0,0.8943999999999999,133.8,0.36,0.20508221225710016,0.21878354203935602,126.0,0.5776174921817131,2.0,1.0,0.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.16663223540318017,-0.9608976540336188,-0.9511829943497916,-0.38165778594859673,1.2286532736078757,1.596251288238456,0.7475646186012387,0.2289000159403346,0.9952091516223793,0.23344412198549638,1.596251288238456,0.7475646186012387,0.2289000159403346,2.933,0.757,0.944,0.782,1.201,0.42110050728497384,0.7657004468620848,1.0558027753638202,0.08051426368191499,0.008823876170051348,2.331941869362845,0.144,1.011,1.118,0.103,0.007,0.856,0.010999999999999899,0.1180000000000001,0.897,0.993,23.0,149.0,175.0,15.0,1.0,0.4766,72.6,0.007,0.531129476584022,0.5253881661770878,54.0,0.6150926674337969,3.0,3.0,3.0,3.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.7166387059466102,0.09453712624392135,0.9290587469005098,-0.12583740274285282,7.2136750544402,2.081876610881068,1.10500244383536,0.2018246723114932,5.843076794096563,1.370598260343638,2.081876610881068,1.10500244383536,0.2018246723114932,2.933,0.757,0.944,0.782,1.201,2.6424679725223106,0.7670775163191803,0.8597056755494196,0.9442456839083643,1.2459187362927133,6.459415584591988,0.901,1.013,0.911,1.207,1.037,0.09899999999999998,0.0129999999999999,0.08899999999999997,0.20700000000000007,0.03699999999999992,144.0,149.0,142.0,178.0,152.0,1.0138,153.0,0.901,0.04183006535947712,0.05823633852830933,150.0,0.46651799545847356,0.0,0.0,0.0,0.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9424722681935844,-0.920759573172591,-0.9789876969626554,-0.3239804092354087,2.946848965961835,0.0856958024646414,1.2403018459995312,0.3834781446087312,2.3869476624290864,0.5599013035327487,0.0856958024646414,1.2403018459995312,0.3834781446087312,2.933,0.757,0.944,0.782,1.201,0.6571537041799469,0.9369540605477308,0.2508906330333567,0.8231053541693921,0.20307829889905196,2.8711820508294785,0.224,1.238,0.266,1.053,0.169,0.776,0.238,0.734,0.052999999999999936,0.831,36.0,182.0,42.0,155.0,25.0,0.59,88.0,0.169,0.3936363636363636,0.40230508474576265,66.0,0.7915499868910598,3.0,3.0,3.0,3.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.5382669169180314,-0.12422481269885588,-0.008375517236298702,-0.11480146681580206,7.3450016079464495,1.2913438555673835,2.79377048135662,0.156584294327531,5.949451302436625,1.3955503055098255,1.2913438555673835,2.79377048135662,0.156584294327531,2.933,0.757,0.944,0.782,1.201,2.8149966188474664,0.9243562879349457,1.0685054812161818,0.8377999622238304,1.4856185012744836,7.131276851496908,0.96,1.221,1.132,1.071,1.237,0.040000000000000036,0.22100000000000009,0.1319999999999999,0.07099999999999995,0.2370000000000001,154.0,179.0,177.0,158.0,181.0,1.1241999999999999,169.8,0.96,0.0353356890459364,0.05009784735812137,165.0,0.196417178417247,0.0,0.0,0.0,0.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8457860274721678,-0.6916408076743119,0.0028591718933865806,-0.20501650625397605,2.594468550730958,0.8395500966081729,2.118281739213605,0.4010962145595804,2.1015195260920763,0.49294902463888207,0.8395500966081729,2.118281739213605,0.4010962145595804,2.933,0.757,0.944,0.782,1.201,0.5681634092430318,0.7475542103825069,0.3314596727784052,0.838944739525587,1.2090880325770836,3.6952100645066146,0.194,0.988,0.351,1.073,1.007,0.806,0.01200000000000001,0.649,0.07299999999999995,0.006999999999999895,31.0,145.0,55.0,158.0,147.0,0.7225999999999999,107.2,0.194,0.2582089552238806,0.26725712704123994,85.0,0.43632562832346056,2.0,2.0,1.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.30784416196369024,0.00944093485772668,-0.030149775544531687,-0.6432100354550443,0.6359083396694772,0.2566178922153687,2.023533470279188,0.5019076292970619,0.5150857551322766,0.12082258453720068,0.2566178922153687,2.023533470279188,0.5019076292970619,2.933,0.757,0.944,0.782,1.201,0.07390631302376717,0.06690064469521546,0.44391882874195276,0.1490855999316185,1.4244206383733815,2.1582320247659355,0.025,0.088,0.47,0.191,1.186,0.975,0.912,0.53,0.8089999999999999,0.18599999999999994,4.0,13.0,73.0,28.0,174.0,0.392,58.4,0.025,0.547945205479452,0.5518367346938775,50.0,0.24766122695524823,4.0,4.0,3.0,4.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
0.1919250800020087,-0.3313331886984763,0.08845082836436835,-0.4210145636829161,5.881490937795352,1.567319046484159,1.7784379714703236,0.160875277263374,4.764007659614236,1.1174832781811168,1.567319046484159,1.7784379714703236,0.160875277263374,2.933,0.757,0.944,0.782,1.201,2.6590128166096947,0.8908852143144946,0.9057816887999672,0.06753914596803931,1.232820556366189,5.756039422058385,0.907,1.177,0.96,0.086,1.026,0.09299999999999997,0.17700000000000005,0.040000000000000036,0.914,0.026000000000000023,145.0,173.0,150.0,13.0,150.0,0.8311999999999999,126.2,0.086,0.20602218700475436,0.22146294513955728,133.0,0.25818091518694236,1.0,1.0,1.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9885817410992142,-0.46144104511715756,0.09599261893249778,-0.04288371853977313,6.482443100699092,1.6261294787652854,2.43246170288465,0.1353613943471567,5.250778911566265,1.2316641891328275,1.6261294787652854,2.43246170288465,0.1353613943471567,2.933,0.757,0.944,0.782,1.201,2.150626218082301,1.0444776816569468,0.9368834096563435,1.10904318192901,1.3235277027194938,6.564558194044095,0.733,1.38,0.992,1.418,1.102,0.267,0.3799999999999999,0.008000000000000007,0.4179999999999999,0.10200000000000009,118.0,203.0,155.0,209.0,161.0,1.125,169.2,0.733,0.10874704491725769,0.1250133333333333,152.0,0.3972247809221606,1.0,0.0,0.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8457860274721678,-0.6916408076743119,0.0028591718933865806,-0.20501650625397605,2.5305555645552777,0.3095488733215442,2.361891702909519,0.7220687753579321,2.049750007289775,0.4808055572655028,0.3095488733215442,2.361891702909519,0.7220687753579321,2.933,0.757,0.944,0.782,1.201,0.5406240960209595,0.7402134843552992,0.042743228582106906,1.0323842211623186,1.332598284170912,3.688563314291596,0.184,0.978,0.045,1.32,1.11,0.8160000000000001,0.02200000000000002,0.955,0.32000000000000006,0.1100000000000001,30.0,144.0,7.0,195.0,162.0,0.7274,107.6,0.045,0.37769516728624536,0.3822930987077261,85.0,0.43632562832346056,2.0,2.0,2.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.08370639980055117,0.07695759147568859,0.24697890559501023,-0.38754753521727436,0.4892903777033332,0.2938389234960425,1.6190310321440469,0.2551255903346505,0.39632520593969994,0.09296517176363331,0.2938389234960425,1.6190310321440469,0.2551255903346505,2.933,0.757,0.944,0.782,1.201,0.15641999668132453,0.006175011871918742,0.27758580925452475,0.00652351519316457,1.2332909198250168,1.6799952528259494,0.053,0.008,0.294,0.008,1.027,0.947,0.992,0.706,0.992,0.026999999999999913,9.0,1.0,46.0,1.0,150.0,0.27799999999999997,41.4,0.008,0.6628019323671498,0.6687769784172662,39.0,0.1987976080221311,4.0,4.0,4.0,4.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9388200339328929,-0.5424755574590947,0.8905413911078446,-0.09857254238851643,3.623352984268516,1.144260132560737,1.8637503626216825,0.1890247594430399,2.934915917257498,0.688437067011018,1.144260132560737,1.8637503626216825,0.1890247594430399,2.933,0.757,0.944,0.782,1.201,0.9510248492879181,0.7687693193565719,0.0025317807052736676,0.8975538919391032,1.5878454906218276,4.207725331910694,0.324,1.016,0.003,1.148,1.322,0.6759999999999999,0.016000000000000014,0.997,0.1479999999999999,0.32200000000000006,52.0,149.0,0.0,170.0,194.0,0.7626,113.0,0.003,0.3582300884955752,0.3631785995279308,97.0,0.6176023812220872,2.0,2.0,1.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
0.008432979744906921,-0.031077607073237368,-0.5214020856201224,-0.2435356815243674,0.0769233147108359,0.9088016980584068,0.5230605912014031,0.254567118446919,0.06230788491577708,0.01461542979505882,0.9088016980584068,0.5230605912014031,0.254567118446919,2.933,0.757,0.944,0.782,1.201,0.03862673929398627,0.029035471908717348,0.9360794143879645,0.0014257949335429343,0.08457855707687066,1.0897459776010818,0.013,0.038,0.992,0.002,0.07,0.987,0.962,0.008000000000000007,0.998,0.9299999999999999,2.0,6.0,155.0,0.0,10.0,0.223,34.6,0.002,0.7352601156069364,0.730762331838565,25.0,0.20111208849065854,4.0,4.0,4.0,4.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9941698256475606,0.48768423733424227,-0.29602410914534144,-0.024398915021900947,3.0894227310816507,0.5003910982628577,0.7137491151572389,0.0048381041556118,2.502432412176137,0.5869903189055137,0.5003910982628577,0.7137491151572389,0.0048381041556118,2.933,0.757,0.944,0.782,1.201,0.6849835593103032,0.037840893511125503,0.9046842290820679,0.8240809115450473,0.18531442520448385,2.636904018653028,0.234,0.05,0.958,1.054,0.154,0.766,0.95,0.04200000000000004,0.05400000000000005,0.846,37.0,7.0,150.0,156.0,23.0,0.49000000000000005,74.6,0.05,0.45576407506702415,0.45910204081632655,61.0,0.45056927178726136,3.0,3.0,3.0,3.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8335317243922042,-0.4894119198253881,0.683489664548192,-0.32688647456129294,3.651811320080057,2.57063419118291,1.6719317145999046,0.4309976163505644,2.9579671692648466,0.6938441508152109,2.57063419118291,1.6719317145999046,0.4309976163505644,2.933,0.757,0.944,0.782,1.201,1.031724594507195,0.7375465370542973,1.0089134616252293,0.8261635222222792,1.504413869723317,5.108761985132317,0.352,0.974,1.069,1.056,1.253,0.648,0.026000000000000023,0.06899999999999995,0.05600000000000005,0.2529999999999999,56.0,143.0,167.0,156.0,183.0,0.9408,141.0,0.352,0.15773049645390072,0.1613095238095238,118.0,0.5833299458317693,1.0,1.0,0.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8457860274721678,-0.6916408076743119,0.0028591718933865806,-0.20501650625397605,2.5504278862435887,1.844073514137956,2.841923147359858,0.8068895366230153,2.065846587857307,0.4845812983862819,1.844073514137956,2.841923147359858,0.8068895366230153,2.933,0.757,0.944,0.782,1.201,0.549186833019664,0.7424959198628102,1.032767461734172,1.0910664260792846,1.5759742265072338,4.991490867203164,0.187,0.981,1.094,1.395,1.312,0.813,0.019000000000000017,0.09400000000000008,0.395,0.31200000000000006,30.0,144.0,171.0,206.0,192.0,0.9938,148.6,0.187,0.21534320323014805,0.2211310122761119,116.0,0.43632562832346056,1.0,1.0,1.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.1233660887165684,0.057403479773426414,0.0017992391144532327,-0.3511604076591467,0.6016736898601354,0.2068914147520131,0.2761374997227359,0.2304635740452362,0.48735568878670965,0.11431800107342573,0.2068914147520131,0.2761374997227359,0.2304635740452362,2.933,0.757,0.944,0.782,1.201,0.17906577454120862,0.03179296979615868,0.1971064916098801,0.030191492358652865,0.36942548276226705,0.8075822110681674,0.061,0.042,0.209,0.039,0.308,0.9390000000000001,0.958,0.791,0.961,0.692,10.0,6.0,33.0,6.0,45.0,0.1318,20.0,0.039,0.42,0.42792109256449173,18.0,0.13343230381589868,5.0,5.0,5.0,5.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.9885817410992142,-0.4643586251075648,0.4807200950253616,-0.5756850004526133,5.017863590712835,2.3050410367179106,0.9612971952369488,0.4436225512774284,4.064469508477397,0.9533940822354388,2.3050410367179106,0.9612971952369488,0.4436225512774284,2.933,0.757,0.944,0.782,1.201,1.519557068015147,0.8781598290312398,0.9040647739903782,0.8438861953505267,1.1740409900458169,5.319708856433108,0.518,1.16,0.958,1.079,0.978,0.482,0.15999999999999992,0.04200000000000004,0.07899999999999996,0.02200000000000002,83.0,170.0,150.0,159.0,143.0,0.9385999999999999,141.0,0.518,0.10780141843971631,0.11975282335393139,123.0,0.6273363654211885,1.0,1.0,0.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.30784416196369024,0.0034002770256530424,-0.9952108016274616,-0.6432100354550443,6.60426565571153,0.1430529102089561,1.32857439085221,0.1555843212324524,5.3494551811263396,1.2548104745851907,0.1430529102089561,1.32857439085221,0.1555843212324524,2.933,0.757,0.944,0.782,1.201,2.645597472875569,0.7563227518200732,0.9082873561566258,0.2813838503356207,0.44478671814999937,5.036378149337888,0.902,0.999,0.962,0.36,0.37,0.09799999999999998,0.0010000000000000009,0.038000000000000034,0.64,0.63,145.0,147.0,150.0,53.0,54.0,0.7186,109.8,0.36,0.20910746812386158,0.20818257723350955,117.0,0.4874163190179623,2.0,2.0,0.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.8457860274721678,-0.8031005364919737,-0.004292826336099204,-0.2007715093915719,2.3404748201699994,2.261357215014141,0.1265294262607174,0.490352396845541,1.8957846043376996,0.4446902158322999,2.261357215014141,0.1265294262607174,0.490352396845541,2.933,0.757,0.944,0.782,1.201,0.45872066026657354,0.7908305841904082,0.8642142502886229,0.8548425583855629,0.19186156310024097,3.160469616231408,0.156,1.045,0.915,1.093,0.16,0.844,0.04499999999999993,0.08499999999999996,0.09299999999999997,0.84,25.0,153.0,143.0,161.0,23.0,0.6738,101.0,0.156,0.32,0.3275749480558029,73.0,0.46348772492295315,2.0,2.0,2.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.2767226964696256,-0.9309483396973168,-0.3649975913977137,-0.20259575244569716,1.1680366216132247,1.535130390491248,2.579454478217845,0.0435585762004324,0.9461096635067121,0.2219269581065127,1.535130390491248,2.579454478217845,0.0435585762004324,2.933,0.757,0.944,0.782,1.201,0.32342274389377396,0.7392712669786429,0.8954474168255373,0.17667737613632375,1.2022222251376367,3.337041028971915,0.11,0.977,0.949,0.226,1.001,0.89,0.02300000000000002,0.051000000000000045,0.774,0.0009999999999998899,18.0,143.0,148.0,33.0,147.0,0.6526,97.8,0.11,0.30593047034764825,0.31051179895801406,77.0,0.44381609500258834,2.0,2.0,2.0,2.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
-0.19030397146408154,-0.12422481269885588,-0.008375517236298702,-0.7669155497424274,6.627814086688404,1.4991096669400434,1.37656011030733,0.0087214109665447,5.368529410217607,1.2592846764707968,1.4991096669400434,1.37656011030733,0.0087214109665447,2.933,0.757,0.944,0.782,1.201,2.732145323607705,0.841983715180853,1.0098625659545468,0.03780297189953194,1.1909669970547998,5.812761573697436,0.932,1.112,1.07,0.048,0.992,0.06799999999999995,0.1120000000000001,0.07000000000000006,0.952,0.008000000000000007,149.0,163.0,167.0,7.0,145.0,0.8308,126.2,0.048,0.21426307448494453,0.21819932595089073,134.0,0.27245496278541587,1.0,1.0,1.0,1.0,ZAs_below_142-1000scenarios-1000nfe epsilon0.8-restricted
