,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,GINI_supplied_demand
29,-0.7728362590532227,0.44343769639493336,-0.021161018390790876,-0.791713326863231,2.4707808716154056,0.5042649973432933,1.8099891646107205,0.7253059659234945,1.666959000507086,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84243,0.66599,1.91836,0.92716,1.38748,0.15757,0.33401000000000003,0.9183600000000001,0.07284000000000002,0.38748000000000005,135.0,98.0,300.0,137.0,203.0,0.66599,0.00325,0.2124763560234228
30,-0.15696543060508894,0.3409764871460097,-0.6139852705258912,-0.2927082246295378,2.8710969101066928,0.5708647833550937,2.1287251424867355,0.6493432438841081,0.9572699201673702,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.97892,0.75395,2.25618,0.83005,0.79678,0.021079999999999988,0.24605,1.25618,0.16995000000000005,0.20321999999999996,157.0,111.0,352.0,123.0,117.0,0.75395,0.00382,0.22697066176627703
31,0.1403460607144511,0.41294567888007094,0.08702454799664583,-0.26940087384032463,3.0643493794643937,0.5240848087279539,1.7198487350742262,0.4712405525393957,1.3977765241940305,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04481,0.69216,1.82282,0.60239,1.16343,0.044810000000000016,0.30784,0.8228200000000001,0.39761,0.16342999999999996,167.0,102.0,285.0,89.0,170.0,0.60239,0.01727,0.21872649330311458
32,-0.25923936226896616,0.5690647432562079,-0.13478422550623192,0.020172395140639177,2.8046188545251725,0.42260741688346487,1.965501829695586,0.9191937023162434,1.0653781965795337,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.55814,2.08318,1.175,0.88676,0.043749999999999956,0.44186000000000003,1.08318,0.17500000000000004,0.11324000000000001,153.0,82.0,325.0,174.0,130.0,0.55814,0.01646,0.23595160557875225
33,0.124560528356634,0.5025867439099772,0.5457543562748937,0.21314439072651692,3.0540887834318124,0.4658181164585149,1.4799410519628042,0.7951555705404239,1.3822964776064448,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04131,0.61521,1.56855,1.01645,1.15054,0.04130999999999996,0.38478999999999997,0.5685500000000001,0.016450000000000076,0.1505399999999999,167.0,90.0,245.0,150.0,169.0,0.61521,0.00017,0.15139074861926607
34,-0.25923936226896616,0.5841858487910015,-0.14119834755132432,0.19361855900150782,2.8046188545251725,0.412778698285849,1.979499727622512,1.031933708825808,0.948469010740659,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.54516,2.09802,1.31912,0.78945,0.043749999999999956,0.45484,1.09802,0.31912000000000007,0.21055000000000001,153.0,80.0,328.0,195.0,116.0,0.54516,0.01646,0.25475753328661527
35,-0.012479110427473988,-0.1349764265587965,-0.42027431552041405,0.17181579264009228,2.9650130182221424,0.8802341772632177,1.6934436278250513,0.857367746993918,0.7812414296956708,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01094,1.16253,1.79483,1.09597,0.65026,0.01093999999999995,0.16253000000000006,0.7948299999999999,0.09597000000000011,0.34974000000000005,162.0,171.0,280.0,162.0,95.0,0.65026,0.00103,0.17084379642770273
36,-0.25923936226896616,0.5690647432562079,-0.14119834755132432,0.030385205595506948,2.8046188545251725,0.42260741688346487,1.969671009024896,0.9258320291119074,1.0545706904545595,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.95625,0.55814,2.0876,1.18349,0.87776,0.043749999999999956,0.44186000000000003,1.0876000000000001,0.18348999999999993,0.12224000000000002,153.0,82.0,326.0,175.0,129.0,0.55814,0.01646,0.23764841327579264
37,-0.9658850256587816,0.33411878713360627,-0.4184796503426791,-0.552306589410178,2.3452991733217923,0.575322288363156,1.9971889843595854,1.0064020435615924,1.2530875103938741,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.79965,0.75983,2.11677,1.28648,1.043,0.20035000000000003,0.24017,1.1167699999999998,0.28648000000000007,0.04299999999999993,128.0,112.0,331.0,190.0,153.0,0.75983,0.00267,0.21317708255282872
38,-0.6560220689350296,-0.5381210075393359,-0.8107166333099596,-0.46284824600213015,2.5467100951922315,1.1422781549005685,1.6851871567509054,0.8631390449063846,0.9399855482499108,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86832,1.50862,1.78608,1.10335,0.78239,0.13168000000000002,0.5086200000000001,0.7860799999999999,0.10335000000000005,0.21760999999999997,139.0,222.0,279.0,163.0,115.0,0.78239,0.00654,0.1750891091727891
39,-0.8780257008218169,0.535390666330851,-0.7087304367452159,-0.4119265728613686,2.4024077344658195,0.4444955668849469,2.3166787169994434,1.0405404931742914,0.9731774884754992,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.81912,0.58705,2.45538,1.33012,0.81002,0.18088000000000004,0.41295000000000004,1.45538,0.33011999999999997,0.18998000000000004,131.0,86.0,383.0,197.0,119.0,0.58705,0.0521,0.28370409001464586
40,0.5169000525889804,0.6065681589161529,-0.2914582450193226,0.0858753549142599,3.3091094741828373,0.39823019670450066,2.091717162558059,0.4574100065114316,0.9208331600431713,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.12826,0.52595,2.21695,0.58471,0.76645,0.12826000000000004,0.47404999999999997,1.2169500000000002,0.41529000000000005,0.23355000000000004,181.0,77.0,346.0,86.0,112.0,0.52595,0.07873,0.30067479587616236
41,0.24266096231875478,0.41294567888007094,0.08702454799664583,-0.26940087384032463,3.1308540655071915,0.5240848087279539,1.7198487350742262,0.4047358664965983,1.3977765241940305,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.06749,0.69216,1.82282,0.51737,1.16343,0.06749000000000005,0.30784,0.8228200000000001,0.48263,0.16342999999999996,171.0,102.0,285.0,76.0,170.0,0.51737,0.03855,0.23423993068947632
42,0.004420737446944933,0.3885505163996506,-0.16064528740395906,0.6725922056856128,2.975997919340515,0.5399416643402272,1.8649772724723461,1.1718875143551342,0.6244956294917782,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01469,0.7131,1.97664,1.49802,0.51979,0.014690000000000092,0.28690000000000004,0.97664,0.4980199999999999,0.48021,163.0,105.0,309.0,221.0,76.0,0.51979,0.00186,0.2585435074376468
43,-0.019499411760418806,-0.37161533320576273,-0.1540265762716695,0.6725922056856128,2.960449822355728,1.0340494665837459,1.3665673079928393,1.1874356113399205,0.6287977917277664,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00939,1.36568,1.44839,1.5179,0.52337,0.00939000000000001,0.36568,0.44839000000000007,0.5179,0.47663,162.0,201.0,226.0,224.0,77.0,0.52337,0.00076,0.16560421366371514
44,0.1139963449811352,-0.33641807316531724,-0.2390888475520554,0.6041592088867205,3.0472220642377383,1.0111712475574564,1.4447360033513796,1.0561819215386303,0.6179887633147956,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03897,1.33546,1.53124,1.35012,0.51438,0.03896999999999995,0.3354600000000001,0.5312399999999999,0.35012,0.48562000000000005,166.0,196.0,239.0,199.0,75.0,0.51438,0.01306,0.1625511899996014
45,-0.6561930486087035,0.05716231483703571,-0.45879778787769765,-0.23835890780229496,2.546598958404343,0.7553439953559269,1.8433740667645766,1.0091682515241656,1.0228147279509883,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86828,0.99759,1.95374,1.29002,0.85133,0.13171999999999995,0.0024100000000000232,0.95374,0.29001999999999994,0.14866999999999997,139.0,147.0,305.0,191.0,125.0,0.85133,0.0,0.1762508052394245
46,0.39331013804627857,0.5150099749316133,-0.560527876832212,0.001271604334472043,3.228776029730082,0.4577430162944514,2.207099603646486,0.4827510130873257,0.8009303372416553,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.10087,0.60454,2.33924,0.6171,0.66665,0.10087000000000002,0.39546000000000003,1.3392400000000002,0.3829,0.33335000000000004,176.0,89.0,365.0,91.0,98.0,0.60454,0.08753,0.2967622550859545
47,-0.9658850256587816,0.2181298862563335,-0.4184796503426791,-0.386021402117561,2.3452991733217923,0.6507150739333833,1.9217961987893581,1.1144874153017934,1.145002138653673,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.79965,0.8594,2.03686,1.42465,0.95303,0.20035000000000003,0.14059999999999995,1.03686,0.42464999999999997,0.046969999999999956,128.0,126.0,318.0,210.0,140.0,0.79965,0.00318,0.20018934435811436
48,-0.5828661371015431,0.33356119102507886,-0.6139852705258912,-0.6929011109045526,2.594261450883997,0.5756847258336988,2.1239052000081307,0.6660533270280438,1.2173952962461299,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.88453,0.76031,2.25107,0.85141,1.01329,0.11546999999999996,0.23968999999999996,1.25107,0.14859,0.013290000000000024,142.0,112.0,352.0,126.0,148.0,0.76031,0.00025,0.21826855142076967
49,0.06486794175231436,0.35605400041484936,-0.8434427914415175,-0.09607416874151246,3.015288602139005,0.5610643997303479,2.287672914706638,0.6329636881790125,0.6803103952449967,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02808,0.741,2.42464,0.80912,0.56625,0.028080000000000105,0.259,1.4246400000000001,0.19088000000000005,0.43374999999999997,165.0,109.0,379.0,120.0,83.0,0.56625,0.00678,0.2875773241229716
50,-0.6119890203205409,0.5087606730728429,0.2872025077201339,-0.3670640064304267,2.5753315767916485,0.46180506250265213,1.6520128074792606,0.8967773190285742,1.5913732341978644,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.87808,0.60991,1.75092,1.14635,1.32457,0.12192000000000003,0.39009000000000005,0.75092,0.14634999999999998,0.32457,141.0,90.0,273.0,169.0,194.0,0.60991,0.01311,0.19114474511500346
51,-0.032564574704819105,-0.04538477884059888,-0.42027431552041405,0.17181579264009228,2.9519574664418675,0.8219996062463893,1.75167819884188,0.8704232987741923,0.7812414296956708,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.00649,1.08562,1.85655,1.11266,0.65026,0.006490000000000107,0.08562000000000003,0.8565499999999999,0.11265999999999998,0.34974000000000005,161.0,159.0,290.0,164.0,95.0,0.65026,0.00036,0.17639602351713538
52,0.25575273957574934,-0.3493368949473352,-0.1540265762716695,0.6725922056856128,3.1393637207242375,1.019568481715768,1.381048292860817,1.0085217129714112,0.6287977917277664,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.07039,1.34655,1.46373,1.28919,0.52337,0.07038999999999995,0.3465499999999999,0.46373,0.28919000000000006,0.47663,172.0,198.0,229.0,190.0,77.0,0.52337,0.04262,0.15153998696697657
53,-0.32019205174934284,0.4923376346002935,0.09504061866433489,-0.2432986264346495,2.7649996063629274,0.47248003750980927,1.7662430603583732,0.7875567864545506,1.3860205093143398,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.94275,0.62401,1.87199,1.00673,1.15364,0.05725000000000002,0.37599000000000005,0.87199,0.006729999999999903,0.15364,151.0,92.0,292.0,149.0,169.0,0.62401,3e-05,0.1933768163568561
54,-0.7574508971746687,-0.5071163424355261,-0.5117257606427041,0.11636141163562799,2.4807813568364656,1.122125122583092,1.5109961218346657,1.3055540607266927,0.757843338019084,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84584,1.482,1.60146,1.66889,0.63078,0.15415999999999996,0.482,0.6014600000000001,0.66889,0.36922,136.0,218.0,250.0,247.0,92.0,0.63078,0.13319,0.1818496476945627
55,-0.9658850256587816,0.3199283161743125,-0.28881663753217923,-0.6840145633548429,2.3452991733217923,0.5845460944866969,1.9036842199092197,0.9207918604975601,1.4229786517847314,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.79965,0.77201,2.01766,1.17705,1.1844,0.20035000000000003,0.22799000000000003,1.0176599999999998,0.17704999999999993,0.1843999999999999,128.0,113.0,315.0,174.0,173.0,0.77201,0.01918,0.19332288090448796
