,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq
31,-0.764941032848264,0.3994798072305359,-0.016322677249793305,0.007808125641024871,2.475912768648629,0.5328376253001517,1.778271614912214,1.2398630130180377,1.150414978120968,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84418,0.70372,1.88474,1.58491,0.95754,0.15581999999999996,0.29628,0.8847400000000001,0.58491,0.04246000000000005,135.0,103.0,294.0,234.0,140.0,0.70372,0.0026
32,-0.6969104145389327,0.3974793672102827,0.05394455690177402,0.027292672158980805,2.520132670549694,0.5341379113133162,1.7312976267005307,1.2083080663536436,1.1834237250828155,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.85926,0.70544,1.83495,1.54458,0.98501,0.14073999999999998,0.29456000000000004,0.8349500000000001,0.5445800000000001,0.014989999999999948,138.0,104.0,287.0,228.0,144.0,0.70544,0.00032
33,-0.7661881470522085,0.18245675658668659,0.025156757808822983,-0.1808715063108209,2.475102144416065,0.6739026082186538,1.6102449992056114,1.118031876481902,1.3000183716777685,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.8439,0.89003,1.70665,1.42918,1.08206,0.15610000000000002,0.10997000000000001,0.70665,0.4291799999999999,0.08206000000000002,135.0,131.0,267.0,211.0,159.0,0.8439,0.00693
34,-0.3252952238541915,0.5410731121693759,0.31839642866941753,-0.4209563264710923,2.761682544494776,0.4408019770899057,1.6527398442749728,0.6753963432990144,1.6466792908413315,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.94162,0.58217,1.75169,0.86336,1.3706,0.05837999999999999,0.41783000000000003,0.75169,0.13663999999999998,0.37060000000000004,151.0,86.0,274.0,128.0,201.0,0.58217,0.01143
35,-0.9045614945634177,0.3728075897876515,-0.41743501342826983,-0.14727895536329988,2.3851594685337787,0.5501745666380266,2.021657692090349,1.2298097104800765,0.9904985622577696,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.81324,0.72662,2.1427,1.57206,0.82443,0.18676000000000004,0.27337999999999996,1.1427,0.57206,0.17557,130.0,107.0,335.0,232.0,121.0,0.72662,0.04285
36,-0.6504254099660249,0.18245675658668659,0.049608661624916284,0.06803966991020985,2.550347923522084,0.6739026082186538,1.5943512617251507,1.2045783619195527,1.1541198446145593,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86956,0.89003,1.68981,1.53981,0.96062,0.13044,0.10997000000000001,0.68981,0.5398099999999999,0.03937999999999997,139.0,131.0,264.0,228.0,141.0,0.86956,0.00224
37,0.11606202211196265,0.3155786146992081,-0.688433858469275,-0.3851947376437384,3.048564754372776,0.5873734004455148,2.160608107559514,0.4117591661587943,0.9689945714634012,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.03943,0.77575,2.28997,0.52635,0.80653,0.039430000000000076,0.22424999999999995,1.2899699999999998,0.47365,0.19347000000000003,167.0,114.0,358.0,78.0,118.0,0.52635,0.01337
38,-0.7288018321833527,0.217787142290163,0.3055400453381871,0.036795556529894524,2.4994032490808213,0.6509378575113941,1.450960613018784,1.2352143626636107,1.3407839177253897,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.85219,0.8597,1.53783,1.57897,1.11599,0.14781,0.14029999999999998,0.53783,0.57897,0.11599000000000004,137.0,126.0,240.0,233.0,163.0,0.85219,0.01129
39,-0.6612330347346256,0.2073984742786701,0.18948016574904036,-0.1654978225425831,2.543322967422494,0.6576904917188645,1.5196469005442592,1.0598039479248276,1.396835692389555,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.86716,0.86862,1.61063,1.35475,1.16264,0.13283999999999996,0.13138000000000005,0.61063,0.3547499999999999,0.1626399999999999,139.0,128.0,252.0,200.0,170.0,0.86716,0.0099
40,0.04408016323774322,-0.04610012009791009,-0.014116384520889938,0.5050473490565757,3.0017765461045336,0.8224645780636416,1.4872105718749369,1.037204730782241,0.8286435731746472,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02348,1.08624,1.57625,1.32586,0.68971,0.023479999999999945,0.0862400000000001,0.5762499999999999,0.32586000000000004,0.31028999999999995,164.0,160.0,246.0,196.0,101.0,0.68971,0.00426
41,-0.33743128797369026,0.4648068569609971,-0.3919375327954225,-0.6937485284419109,2.753794102817102,0.49037504297535195,2.0648838533416725,0.5059698536956566,1.3622771471702173,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.93893,0.64764,2.18851,0.64678,1.13388,0.06106999999999996,0.35236,1.18851,0.35322,0.13388,150.0,95.0,342.0,96.0,166.0,0.64678,0.02587
42,-0.3223871076988191,0.4656507317342067,-0.4063611738117998,0.2680352690839949,2.763572819995768,0.4898265243727657,2.074807738604904,1.121350604908829,0.7277423121177333,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.94226,0.64692,2.19903,1.43342,0.60573,0.057740000000000014,0.35307999999999995,1.19903,0.4334199999999999,0.39427,151.0,95.0,343.0,212.0,89.0,0.60573,0.02868
43,0.024370034713427746,0.14796330191703588,0.16140230069846018,0.6363966300479036,2.9889649625637285,0.6963233537539267,1.4992646507920744,1.1353933469674093,0.8573536859228617,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01911,0.91964,1.58903,1.45137,0.71361,0.01910999999999996,0.08035999999999999,0.5890299999999999,0.45137000000000005,0.28639000000000003,163.0,135.0,248.0,214.0,105.0,0.71361,0.00314
44,0.14136985255108805,0.14796330191703588,0.12229660617359306,0.6321235690625624,3.065014844158208,0.6963233537539267,1.524683352233238,1.0565659757324584,0.8347124741221699,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04504,0.91964,1.61597,1.35061,0.69477,0.04503999999999997,0.08035999999999999,0.6159699999999999,0.3506100000000001,0.30523,167.0,135.0,252.0,200.0,102.0,0.69477,0.0037
45,0.16211093024401335,0.3709100552476957,0.06333104942116363,0.5429009033607526,3.0784965446586092,0.5514079640889978,1.7079263537872458,0.9850895425258805,0.8543795949392671,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04964,0.72825,1.81018,1.25924,0.71114,0.049639999999999906,0.27175000000000005,0.8101799999999999,0.2592399999999999,0.28886,168.0,107.0,283.0,186.0,104.0,0.71114,0.02119
46,-0.0733682787267764,0.4648068569609971,0.3188778595858601,0.5784872289335293,2.925435058827596,0.49037504297535195,1.602853848293839,1.1612821399791988,0.997353909924015,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.99745,0.64764,1.69882,1.48447,0.83014,0.0025500000000000522,0.35236,0.69882,0.48446999999999996,0.16986,160.0,95.0,265.0,219.0,122.0,0.64764,6e-05
47,0.1512276116401634,0.37408706313056994,-0.020328537187402018,0.26390747979464424,3.0714223875661064,0.5493429089651296,1.7643701402066818,0.8108179743004126,0.9813465889616698,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.04722,0.72552,1.87001,1.03647,0.81682,0.04722000000000004,0.27447999999999995,0.87001,0.03647,0.18318,168.0,107.0,292.0,153.0,120.0,0.72552,0.00081
48,-0.603953987897385,-0.5446123109253946,-0.581013910852193,-0.6763490597255317,2.5805543478667,1.1464975021015065,1.5316610399524186,0.6905192633117045,1.2280678467676702,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.87986,1.51419,1.62336,0.88269,1.02217,0.12014000000000002,0.5141899999999999,0.6233599999999999,0.11731000000000003,0.022170000000000023,141.0,222.0,254.0,130.0,150.0,0.87986,0.00071
49,-0.46045350682234365,0.4648068569609971,0.08881446167416174,-0.8681407138533499,2.673829660565477,0.49037504297535195,1.752395056936443,0.47257937542984596,1.7881208640928823,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.91166,0.64764,1.85731,0.6041,1.48833,0.08833999999999997,0.35236,0.85731,0.39590000000000003,0.48832999999999993,146.0,95.0,290.0,89.0,218.0,0.6041,0.06713
50,-0.23135765244839757,0.2582504312282162,-0.8407272548216299,-0.2110727315698353,2.822741965908542,0.6246367197016595,2.2223354959324,0.7507612585710656,0.7568245598863333,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.96243,0.82496,2.35539,0.9597,0.62994,0.03756999999999999,0.17503999999999997,1.3553899999999999,0.0403,0.37005999999999994,154.0,121.0,368.0,142.0,92.0,0.62994,0.00099
51,0.04408016323774322,0.024603825419364567,-0.014116384520889938,0.5050473490565757,3.0017765461045336,0.7765070134774131,1.5331681364611653,1.037204730782241,0.8286435731746472,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.02348,1.02554,1.62496,1.32586,0.68971,0.023479999999999945,0.025539999999999896,0.62496,0.32586000000000004,0.31028999999999995,164.0,151.0,254.0,196.0,101.0,0.68971,0.00037
52,-0.06609938940067582,-0.1426022731113059,-0.0051024414521312345,0.6384918780748587,2.9301598368895614,0.8851909775223489,1.4186251094215363,1.1955603838590974,0.7477636923074564,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.99906,1.16908,1.50356,1.52828,0.62239,0.0009400000000000519,0.1690799999999999,0.50356,0.5282800000000001,0.37761,160.0,172.0,235.0,226.0,91.0,0.62239,1e-05
53,0.37201627291593675,0.3757786471938438,-0.36251628314114526,0.008506081289473208,3.214935017395359,0.5482433793240016,1.9878917047177427,0.5012944354427987,0.9249354631200979,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.09616,0.72407,2.10691,0.6408,0.76986,0.09616000000000002,0.27593,1.10691,0.35919999999999996,0.23014,176.0,106.0,329.0,95.0,113.0,0.6408,0.04365
54,-0.7597479168215777,-0.6547762523703686,-0.9929785597406451,-0.6546830836316284,2.479288294065975,1.2181040640407397,1.7278314997906794,0.8058682015734672,0.946207940529139,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.84533,1.60876,1.83128,1.03014,0.78757,0.15466999999999997,0.60876,0.83128,0.030140000000000056,0.21243,135.0,236.0,286.0,152.0,115.0,0.78757,0.00056
55,-0.40538942319832927,0.18245675658668659,0.049608661624916284,-0.5840614598997785,2.7096213149210864,0.6739026082186538,1.5943512617251507,0.6214392361440579,1.5779855789910513,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,0.92386,0.89003,1.68981,0.79438,1.31342,0.07613999999999999,0.10997000000000001,0.68981,0.20562000000000002,0.31342000000000003,148.0,131.0,264.0,117.0,192.0,0.79438,0.00693
56,0.017499766733388045,-0.33982410597527624,-0.44069632417543536,-0.14866058160077034,2.9844992883767025,1.0133851688839297,1.5735669418301035,0.629571833582797,0.9762767673264676,2.93292,0.75717,0.94351,0.78229,1.20143,5.589,1.3110000000000002,2.0,0.5,2.3,1.01759,1.33839,1.66778,0.80478,0.8126,0.017589999999999995,0.33838999999999997,0.66778,0.19521999999999995,0.1874,163.0,197.0,260.0,119.0,119.0,0.80478,0.00266
