aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_lared_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
-0.4898619485211566,-0.7312715117751976,0.6948674738744653,-0.23622538102338597,9.073719117245004,2.566454672391853,3.8048819071520015,0.1561124908634695,143660.0,7.349712484968453,1.7240066322765506,2.566454672391853,0.1561124908634695,3.8048819071520015,3.5913427869650665,1.5174884918650533,1.1190661567183546,0.8418453780531059,2.5342854826096683,9.604028296211249,2.93,0.76,0.94,0.78,1.2,1.23,2.0,1.19,1.08,2.11,0.22999999999999998,1.0,0.18999999999999995,0.08000000000000007,1.1099999999999999,196.0,294.0,185.0,159.0,309.0,1.5219999999999998,228.6,1.08,0.1431321084864392,0.15085413929040736,223.0,0.0,0.0,0.0,143660.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.9229686220502722,0.33931520365418555,-0.35766945913408876,-0.6993644307981373,8.654988100311808,0.8699290334205259,2.3154665003891437,0.078252225304683,187278.0,7.010540361252565,1.6444477390592436,0.8699290334205259,0.078252225304683,2.3154665003891437,3.129397446239238,0.773513775886092,1.2799227765656749,0.7312918568208886,1.3960432472789275,7.310169102790821,2.93,0.76,0.94,0.78,1.2,1.07,1.02,1.36,0.94,1.16,0.07000000000000006,0.020000000000000018,0.3600000000000001,0.06000000000000005,0.15999999999999992,171.0,150.0,212.0,138.0,170.0,1.11,168.2,0.94,0.08038049940546968,0.07063063063063063,169.0,0.0,0.0,0.0,187278.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.11669258214057465,0.14666333917687568,-0.9418764140103615,-0.2568716206645574,8.43305269616947,0.1489364626381746,4.034315788269895,0.4196951045685363,114317.0,6.830772683897272,1.6022800122721994,0.1489364626381746,0.4196951045685363,4.034315788269895,3.5578476585346195,0.8732470969535754,1.3220439837115672,0.7105396714085082,1.6001449889780643,8.063823399586335,2.93,0.76,0.94,0.78,1.2,1.21,1.15,1.41,0.91,1.33,0.20999999999999996,0.1499999999999999,0.4099999999999999,0.08999999999999997,0.33000000000000007,194.0,169.0,219.0,134.0,195.0,1.202,182.2,0.91,0.08605927552140505,0.07853577371048254,187.0,0.0,0.0,0.0,114317.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.6414877337430949,0.4204683641748428,-0.22996877282484562,-0.1322844353511171,8.382582076097036,0.4036076737455347,1.0294959027794737,0.0605749430651593,181932.0,6.789891481638599,1.5926905944584369,0.4036076737455347,0.0605749430651593,1.0294959027794737,3.194983645639457,0.6894770276364772,0.8005994451903048,0.8735218718518714,0.4584596033512696,6.01704159366938,2.93,0.76,0.94,0.78,1.2,1.09,0.91,0.85,1.12,0.38,0.09000000000000008,0.08999999999999997,0.15000000000000002,0.1200000000000001,0.62,175.0,134.0,133.0,165.0,56.0,0.8700000000000001,132.6,0.38,0.16289592760180996,0.15816091954022987,140.0,1.0,1.0,0.0,181932.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.20640952803675683,-0.037799833475076206,0.11817844504036734,-0.09199756079480953,5.756758414546172,0.9854629472441828,3.356918641746824,0.544801933929087,195321.0,4.6629743157823995,1.0937840987637728,0.9854629472441828,0.544801933929087,3.356918641746824,2.3463496237997132,0.6857623794615002,0.9307258940011574,0.7855926469769628,1.8385721551585046,6.587002699397838,2.93,0.76,0.94,0.78,1.2,0.8,0.9,0.99,1.01,1.53,0.19999999999999996,0.09999999999999998,0.010000000000000009,0.010000000000000009,0.53,128.0,133.0,154.0,148.0,224.0,1.046,157.4,0.8,0.10825921219822109,0.12007648183556403,153.0,0.0,0.0,0.0,195321.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.7008753332463262,-0.2675723780722936,-0.09639031686177901,-0.7483366720428384,11.298845779829335,1.3056595821654344,2.5300979579455536,0.0291315884271297,105405.0,9.152065081661762,2.1467806981675737,1.3056595821654344,0.0291315884271297,2.5300979579455536,4.4129635742306785,1.471650977789289,1.0069156121650926,0.6835422494635035,1.7065247955460845,9.281597209194647,2.93,0.76,0.94,0.78,1.2,1.51,1.94,1.07,0.88,1.42,0.51,0.94,0.07000000000000006,0.12,0.41999999999999993,241.0,286.0,167.0,129.0,208.0,1.364,206.2,0.88,0.15053346265761397,0.15014662756598238,215.0,0.0,0.0,0.0,105405.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.33601749713780116,-0.590559564186588,0.6857952282882582,-0.9143795418201899,8.012604109042456,2.937505001080704,2.2177126542768377,1.3756506866118323,133188.0,6.49020932832439,1.5223947807180667,2.937505001080704,1.3756506866118323,2.2177126542768377,3.234120381155871,1.3041513616653533,1.2343938031006243,0.9552755601955502,2.164493916288848,8.892435022406247,2.93,0.76,0.94,0.78,1.2,1.1,1.72,1.31,1.22,1.8,0.10000000000000009,0.72,0.31000000000000005,0.21999999999999997,0.8,177.0,253.0,204.0,180.0,264.0,1.4300000000000002,215.6,1.1,0.09165120593692022,0.10629370629370628,206.0,0.0,0.0,0.0,133188.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.46633659972057706,-0.8591861639562666,-0.8475480975478589,-0.5431294808329405,0.8747968417685319,0.8257494128110983,2.7376285486773537,1.1191804566756431,163421.0,0.7085854418325109,0.16621139993602108,0.8257494128110983,1.1191804566756431,2.7376285486773537,0.07382032181884737,0.6589457978328981,0.8474924882068999,0.7136191724207259,1.1901055733147214,3.4839833535940925,2.93,0.76,0.94,0.78,1.2,0.03,0.87,0.9,0.91,0.99,0.97,0.13,0.09999999999999998,0.08999999999999997,0.010000000000000009,4.0,128.0,140.0,135.0,145.0,0.74,110.4,0.03,0.21304347826086956,0.2118918918918919,81.0,1.0,1.0,1.0,163421.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
-0.029214770918656097,-0.001404985041732143,0.37101324487811294,-0.8986940990551545,11.224030647755615,2.0276773150981637,2.334561359439466,1.1477968751204388,172897.0,9.091464824682049,2.132565823073567,2.0276773150981637,1.1477968751204388,2.334561359439466,4.817306027040736,1.2900492803250971,1.2871520642560712,0.8185258037767301,2.0089323827924335,10.22196555819107,2.93,0.76,0.94,0.78,1.2,1.64,1.7,1.37,1.05,1.67,0.6399999999999999,0.7,0.3700000000000001,0.050000000000000044,0.6699999999999999,263.0,250.0,213.0,155.0,245.0,1.486,225.2,1.05,0.08987566607460036,0.0861372812920592,237.0,0.0,0.0,0.0,172897.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
0.006159395661066158,0.2628526351962055,-0.1249394804362598,-0.7538691843161524,9.682540882324592,0.3322416840102035,4.218824917575768,1.2577082154727013,109507.0,7.84285811468292,1.8396827676416725,0.3322416840102035,1.2577082154727013,4.218824917575768,4.176090409866418,0.9412340201618573,1.0013522124301204,0.8900316908356399,2.5477485407328446,9.556456874026882,2.93,0.76,0.94,0.78,1.2,1.43,1.24,1.07,1.14,2.12,0.42999999999999994,0.24,0.07000000000000006,0.1399999999999999,1.12,228.0,183.0,166.0,168.0,311.0,1.4,211.2,1.07,0.13257575757575757,0.13657142857142857,222.0,0.0,0.0,0.0,109507.0,ZAs_below_128 - 10 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 0
