aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
0.29740666374658553,0.3026186319641395,0.40279064366102246,0.003544710516105276,4.252349680641404,0.9603066298329358,0.3293536600418003,0.3047869769122122,0.861636143732616,113504.0,3.4444032413195376,0.8079464393218668,1.289660289874736,0.861636143732616,0.3047869769122122,2.025599079687622,0.29170151179337783,0.7541101446248917,0.5836680211117322,0.41403685383868777,4.069115611056311,2.93292,0.75717,0.94351,0.78229,1.20143,0.69064,0.38525,0.79926,0.7461,0.34462,0.30935999999999997,0.61475,0.20074000000000003,0.2539,0.6553800000000001,111.0,57.0,125.0,110.0,50.0,0.34462,0.17129948379396262,5.0,2.0,0.0,113504.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
0.01880754019958797,-0.5781463136658203,0.3252000116884253,0.31668119414214546,2.1274107326044462,0.5756653954748597,0.8653252440290362,1.394283417240927,0.3461333542430847,172599.0,1.7232026934096016,0.40420803919484477,1.4409906395038958,0.3461333542430847,1.394283417240927,0.9288998059159038,0.6201388635760667,0.4651605743411658,0.5459822955066715,0.712438923946232,3.27262046328604,2.93292,0.75717,0.94351,0.78229,1.20143,0.31672,0.81902,0.49301,0.69793,0.59299,0.68328,0.18098000000000003,0.50699,0.30206999999999995,0.40701,51.0,120.0,77.0,103.0,87.0,0.31672,0.1657063983258382,5.0,3.0,0.0,172599.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
0.7935595230846384,0.16757899004185695,0.8229044054419827,0.5712290721735875,5.825276192876982,0.8201162919273862,0.3810421529392979,0.5570904095968308,0.9263411292095728,142217.0,4.718473716230355,1.1068024766466265,1.201158444866684,0.9263411292095728,0.5570904095968308,3.0258529680909145,0.5601357536056786,0.37256051315941674,0.7649786782151126,0.4460338042900501,5.169561717361173,2.93292,0.75717,0.94351,0.78229,1.20143,1.03169,0.73978,0.39487,0.97787,0.37125,0.031689999999999996,0.26022,0.60513,0.022129999999999983,0.6287499999999999,165.0,109.0,62.0,144.0,54.0,0.37125,0.21662940269552206,3.0,2.0,0.0,142217.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.25077685426289875,0.273948964226139,0.8118461493833806,0.643051443741014,5.887936592268867,0.6744270969480932,0.6583935599710394,1.084133967643649,0.0451839080990559,197650.0,4.769228639737782,1.1187079525310846,1.3328206569191328,0.0451839080990559,1.084133967643649,2.3740339119240264,0.4981921305580502,0.596994332549083,0.9683556532543688,0.6593724802628683,5.0969485085483965,2.93292,0.75717,0.94351,0.78229,1.20143,0.80944,0.65797,0.63274,1.23785,0.54882,0.19055999999999995,0.34202999999999995,0.36726000000000003,0.2378499999999999,0.45118,130.0,97.0,99.0,183.0,80.0,0.54882,0.1600032931805435,3.0,3.0,0.0,197650.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.6349366451184417,-0.01967111040686431,0.41123111792215705,0.526190294995899,6.35044281088473,1.1698774447460307,0.7040513873064732,1.0324033988301249,0.3293239241095941,199120.0,5.143858676816632,1.2065841340680987,1.873928832052504,0.3293239241095941,1.0324033988301249,2.323618242392388,0.7421663308086275,0.986915972409791,1.3403655757996413,0.44870505810894107,5.841771179519388,2.93292,0.75717,0.94351,0.78229,1.20143,0.79225,0.98018,1.046,1.71339,0.37348,0.20775,0.01981999999999995,0.04600000000000004,0.71339,0.62652,127.0,144.0,163.0,253.0,55.0,0.37348,0.23921635781705497,2.0,1.0,0.0,199120.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.23211568652210768,0.8399035514419055,-0.10135796176653455,-0.7916686391164243,7.315311168105457,0.4814529806657858,0.4038160877915831,0.3897448540741844,0.5374444091208287,113165.0,5.925402046165421,1.3899091219400368,0.885269068457369,0.5374444091208287,0.3897448540741844,3.001201676238787,0.29426275577551353,1.1976319664976096,0.3960710736590392,0.6463025812930399,5.535470053463989,2.93292,0.75717,0.94351,0.78229,1.20143,1.02328,0.38863,1.26934,0.5063,0.53794,0.023279999999999967,0.61137,0.2693399999999999,0.4937,0.46206,164.0,57.0,198.0,75.0,79.0,0.38863,0.2446282234014854,3.0,3.0,0.0,113165.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.12317319486340406,-0.07354052043881354,0.4616725251958387,-0.10815965904767211,2.66698914416373,1.0874181643067111,0.4400086594337586,0.078430606953488,0.2671154938424157,156244.0,2.1602612067726215,0.5067279373911087,1.5274268237404698,0.2671154938424157,0.078430606953488,1.069109974893551,0.354118376438154,0.5856370141925434,0.3289550601376473,0.4101552374837005,2.747975663145596,2.93292,0.75717,0.94351,0.78229,1.20143,0.36452,0.46769,0.6207,0.4205,0.34139,0.63548,0.5323100000000001,0.37929999999999997,0.5795,0.6586099999999999,58.0,69.0,97.0,62.0,50.0,0.34139,0.11952140148094637,5.0,5.0,0.0,156244.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.9026911304203804,0.7169546436223659,-0.26814951993605307,0.324881161070929,6.752624382032107,1.2875557379347822,0.8394786073528642,1.882538889365616,0.4899595861153808,172729.0,5.469625749446007,1.2829986325861005,2.1270343452876466,0.4899595861153808,1.882538889365616,2.3228728789020505,0.30955215504375977,2.1708400236568846,1.5153422167026653,0.568977274253829,6.887584548559189,2.93292,0.75717,0.94351,0.78229,1.20143,0.792,0.40883,2.30081,1.93706,0.47358,0.20799999999999996,0.59117,1.3008099999999998,0.93706,0.52642,127.0,60.0,359.0,286.0,69.0,0.40883,0.3550197216640619,3.0,2.0,0.0,172729.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
0.5058070702187963,-0.716361366427227,0.8375191215185225,0.9993063865257077,1.3546298287575391,1.2798249456096065,0.995766474692366,2.4521396820152703,0.0016408099276777,110979.0,1.0972501612936068,0.2573796674639324,2.2755914203019723,0.0016408099276777,2.4521396820152703,0.9124677914439646,0.6212208971596447,0.6843508550697903,0.4332387677672103,1.1380730965270718,3.7893514079676818,2.93292,0.75717,0.94351,0.78229,1.20143,0.31111,0.82045,0.72532,0.55381,0.94727,0.68889,0.17955,0.27468000000000004,0.44619,0.052730000000000055,50.0,121.0,113.0,82.0,139.0,0.31111,0.18332082573943703,4.0,2.0,0.0,110979.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
-0.7098570613314747,-0.8802619786330619,-0.7631900266158296,-0.6417868492096026,3.4953067311482564,0.3247263259000624,0.6609938228086122,2.156297603671949,0.7158961267377555,111794.0,2.8311984522300877,0.6641082789181687,0.9857201487086746,0.7158961267377555,2.156297603671949,1.044677238782859,0.9736237407175232,0.8000897495605462,0.7104118510646958,1.0143308197476306,4.543133399873255,2.93292,0.75717,0.94351,0.78229,1.20143,0.35619,1.28587,0.84799,0.90812,0.84427,0.64381,0.28587000000000007,0.15200999999999998,0.09187999999999996,0.15573000000000004,57.0,189.0,132.0,134.0,124.0,0.35619,0.18133055505793835,2.0,1.0,0.0,111794.0,ZAs_below_50  - 1000 scenarios - 1000nfe epsilon 1 - pozos to toluquilla 1
