,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,chapala_flow,calderon_flow,zapotillo_flow,pozos_flow,toluquilla_flow,scenario,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario_name
29,-0.3332266384310896,0.09657890736362429,-0.26873789836422257,-0.6298776963415249,5.2958052680889836,0.47513024263610193,0.0012276394537555947,1.2604897783421483,0.7026377845744716,29.0,4.289602267152077,1.006203000936907,0.4763578820898575,0.7026377845744716,1.2604897783421483,2.0652995070540103,0.5454734242800044,0.6892779346308986,0.5594754687111447,0.8738091863047157,2.93292,0.75717,0.94351,0.78229,1.20143,0.70418,0.72041,0.73055,0.71518,0.72731,0.29581999999999997,0.27959,0.26944999999999997,0.28481999999999996,0.27269,113.0,106.0,114.0,106.0,107.0,0.70418,0.04482,0.007212526024076958,GINI optimization for all,
30,0.7424594362362625,-0.5569341995762422,0.48288985571684095,0.9569691083446319,2.8460760197410155,0.7636942016239396,1.1921840513782251,2.7987203954838984,0.5925491772108616,30.0,2.305321575990223,0.540754443750793,1.9558782530021648,0.5925491772108616,2.7987203954838984,1.7089374991173296,0.6888932909719118,0.8702764194122112,0.7012386567580272,1.1107997263022724,2.93292,0.75717,0.94351,0.78229,1.20143,0.58267,0.90983,0.92238,0.89639,0.92456,0.41733,0.09016999999999997,0.07762000000000002,0.10360999999999998,0.07543999999999995,93.0,134.0,144.0,132.0,135.0,0.58267,0.00466,0.06702535276439328,GINI optimization for all,
31,0.8155137152128442,-0.7586439740233525,0.39681775525506263,0.9755218782192069,2.6648116915824662,1.1489846831711357,1.0548539039239029,3.329057470155864,0.746191865522352,31.0,2.1584974701817976,0.5063142214006686,2.2038385870950385,0.746191865522352,3.329057470155864,1.6783182291262577,0.7991855299518833,1.0139477729882433,0.7549334422614113,1.3116744574423294,2.93292,0.75717,0.94351,0.78229,1.20143,0.57223,1.05549,1.07466,0.96503,1.09176,0.42777,0.05549000000000004,0.07465999999999995,0.034969999999999946,0.09176000000000006,92.0,155.0,168.0,143.0,160.0,0.57223,0.00075,0.09654540602668112,GINI optimization for all,
32,-0.7034451765605494,0.31106494433915155,0.5621786962180125,-0.9389340769732852,7.7264086533888685,1.1737584097112315,0.39320963652735264,0.13150211258878677,0.7172966834618644,32.0,6.258391009244984,1.468017644143885,1.5669680462385842,0.7172966834618644,0.13150211258878677,2.871974316513605,0.68522445206453,0.8011035198665069,0.736231271158704,1.0423948736568585,2.93292,0.75717,0.94351,0.78229,1.20143,0.97922,0.90498,0.84907,0.94112,0.86763,0.02078000000000002,0.09502,0.15093,0.05888000000000004,0.13237,157.0,133.0,133.0,139.0,127.0,0.84907,0.00212,0.029395731414656907,GINI optimization for all,
33,-0.8384634850098511,0.24342246857141975,0.1554521721963305,-0.5853932966104383,9.255485278012074,0.9140874208587597,0.4111792959227265,1.8594743046336626,0.31370251903004304,33.0,7.4969430751897805,1.7585422028222941,1.3252667167814862,0.31370251903004304,1.8594743046336626,3.4430725730215523,0.904814157034654,1.1000360825405926,0.9221302118477835,1.4243030271736665,2.93292,0.75717,0.94351,0.78229,1.20143,1.17394,1.19499,1.1659,1.17876,1.18551,0.17393999999999998,0.19499,0.16589999999999994,0.17876000000000003,0.18551000000000006,188.0,176.0,182.0,174.0,174.0,1.1659,0.01956,0.00472953501381568,GINI optimization for all,
34,0.5093732473957147,-0.19212721203878785,0.7828244217398095,0.6710157528460355,4.387337639452077,0.7476072411873275,1.1765615244767662,1.7746923780637673,0.40704616538392113,34.0,3.5537434879561824,0.8335941514958946,1.9241687656640938,0.40704616538392113,1.7746923780637673,2.2215419966603855,0.6287903524044803,0.760151466036146,0.6319865890484593,0.9724446704592831,2.93292,0.75717,0.94351,0.78229,1.20143,0.75745,0.83045,0.80566,0.80787,0.80941,0.24255000000000004,0.16954999999999998,0.19433999999999996,0.19213000000000002,0.19059000000000004,121.0,122.0,126.0,119.0,119.0,0.75745,0.01648,0.014934527430662908,GINI optimization for all,
35,-0.11984599720036457,-0.2210381428923982,0.9947870225502535,0.045275702751016444,2.5408112364968236,1.2846495402208196,0.8841130819406636,0.07443808615375828,0.29556277234826517,35.0,2.058057101562427,0.4827541349343965,2.1687626221614833,0.29556277234826517,0.07443808615375828,1.0169041575669118,0.4354996674479015,0.5304075987588817,0.43625595812026124,0.6549224675494596,2.93292,0.75717,0.94351,0.78229,1.20143,0.34672,0.57517,0.56216,0.55767,0.54512,0.6532800000000001,0.42483000000000004,0.43784,0.44233,0.45487999999999995,56.0,84.0,88.0,82.0,80.0,0.34672,0.10347,0.07328477988588392,GINI optimization for all,
36,0.025794773546452543,0.01925073584469425,0.8163370039554063,0.2002244620976855,6.791194267660543,1.26340737043189,0.8516373193325193,1.693459065775424,0.4462183228386926,36.0,5.50086735680504,1.290326910855503,2.1150446897644093,0.4462183228386926,1.693459065775424,2.9430080019312035,0.7674896393131003,0.9805881192414277,0.8041661596320092,1.2590568985556587,2.93292,0.75717,0.94351,0.78229,1.20143,1.00344,1.01363,1.0393,1.02796,1.04797,0.0034400000000001096,0.013630000000000031,0.03929999999999989,0.027959999999999985,0.04797000000000007,161.0,149.0,162.0,152.0,154.0,1.00344,0.0001,0.008941799972721763,GINI optimization for all,
37,0.7399331592573487,-0.27823167046674635,0.8511297743292106,0.7997312417074017,0.27740418407732936,0.7142453075058772,0.7894905490293899,0.5644644458884034,0.25288240120244837,37.0,0.22469738910263679,0.05270679497469258,1.503735856535267,0.25288240120244837,0.5644644458884034,0.6004865766243154,0.2127118433655868,0.24830376412368932,0.215373751521469,0.3195925202695963,2.93292,0.75717,0.94351,0.78229,1.20143,0.20474,0.28093,0.26317,0.27531,0.26601,0.79526,0.71907,0.73683,0.7246900000000001,0.7339899999999999,33.0,41.0,41.0,41.0,39.0,0.20474,0.29643,0.05100762696099708,GINI optimization for all,
38,-0.23557202618236078,0.10252944239979431,0.8346129668755924,0.39458240749703877,8.788321936069574,1.1567374357798101,1.140044253745997,2.412382181840135,0.030872211012053143,38.0,7.118540768216355,1.669781167853219,2.2967816895258073,0.030872211012053143,2.412382181840135,3.633657130041837,0.9427385784074047,1.2261599240482994,0.9760025491387321,1.5090976297890082,2.93292,0.75717,0.94351,0.78229,1.20143,1.23892,1.24508,1.29957,1.24762,1.25608,0.23892000000000002,0.24507999999999996,0.2995699999999999,0.24761999999999995,0.2560800000000001,199.0,183.0,203.0,184.0,184.0,1.23892,0.03444,0.008417007699685229,GINI optimization for all,
39,0.0543016020079434,-0.012565835159601302,-0.13234172257682408,0.13650758034351432,7.961221523453253,0.5040316460357338,0.5396642620903942,3.309399066535609,0.6434176340945605,39.0,6.448589433997135,1.512632089456118,1.0436959081261281,0.6434176340945605,3.309399066535609,3.4656876766142792,0.9225538909299643,1.1389903819330687,0.953182711135398,1.5031132798353337,2.93292,0.75717,0.94351,0.78229,1.20143,1.18165,1.21842,1.20718,1.21845,1.2511,0.1816500000000001,0.21842000000000006,0.20717999999999992,0.21845000000000003,0.2511000000000001,189.0,179.0,189.0,180.0,183.0,1.18165,0.02735,0.009884807793575576,GINI optimization for all,
40,-0.8920730856708559,0.2434171526219933,0.14595048404841426,-0.6367295153501943,9.999350034415798,0.05332051230555467,1.4479220786248086,2.0404972337052856,0.43082570293682565,40.0,8.099473527876796,1.8998765065390015,1.5012425909303633,0.43082570293682565,2.0404972337052856,3.7287484322032842,0.9902541989985307,1.236119121171918,1.0404697318840928,1.5432740970976755,2.93292,0.75717,0.94351,0.78229,1.20143,1.27134,1.30784,1.31013,1.33003,1.28453,0.2713399999999999,0.3078399999999999,0.31013,0.33003000000000005,0.28452999999999995,204.0,192.0,205.0,197.0,188.0,1.27134,0.05433,0.008793533696091732,GINI optimization for all,
41,-0.202417722273781,-0.5027322623542008,0.9922571894676109,0.10442617866600984,2.105532409584683,1.3308108151510778,1.2754255216245536,0.5085781591199919,0.3547081674934752,41.0,1.705481251763593,0.40005115782108974,2.6062363367756314,0.3547081674934752,0.5085781591199919,0.7756762872102033,0.5686068954330793,0.6698418825822904,0.5441967489321607,0.8349392836948765,2.93292,0.75717,0.94351,0.78229,1.20143,0.26447,0.75096,0.70995,0.69565,0.69495,0.73553,0.24904000000000004,0.29005000000000003,0.30435,0.30505000000000004,42.0,110.0,111.0,103.0,102.0,0.26447,0.03556,0.12682751493912028,GINI optimization for all,
42,0.8365459340085106,-0.40033552937379246,0.6079112592268877,0.999331541786955,3.395887874965208,0.41811811180246927,1.4246146204998802,2.6322477990110347,0.5498409775045014,42.0,2.7506691787218185,0.6452186962433896,1.8427327323023495,0.5498409775045014,2.6322477990110347,2.0070008334183904,0.6502527959720941,0.8007637379577627,0.6719422795690841,1.0801264504345507,2.93292,0.75717,0.94351,0.78229,1.20143,0.6843,0.85879,0.84871,0.85894,0.89903,0.3157,0.14120999999999995,0.15129000000000004,0.14105999999999996,0.10097,110.0,126.0,133.0,127.0,132.0,0.6843,0.01143,0.04238210792405362,GINI optimization for all,
43,-0.3952987375873025,0.20896627616381142,-0.3947887382626931,-0.3586810342227276,5.413738969962207,0.08025540455036498,0.026275202856029835,1.6195753822345482,0.32288707692248003,43.0,4.385128565669388,1.0286104042928192,0.1065306074063948,0.32288707692248003,1.6195753822345482,2.0757688123617406,0.48596690988853186,0.6673833112448849,0.5581384513093193,0.7976547111669383,2.93292,0.75717,0.94351,0.78229,1.20143,0.70775,0.64182,0.70734,0.71347,0.66392,0.29225,0.35818000000000005,0.29266000000000003,0.28652999999999995,0.33608000000000005,113.0,94.0,110.0,105.0,97.0,0.64182,0.05024,0.02179541682438928,GINI optimization for all,
44,0.3465150389914122,-0.14831759527851995,0.5663373872558264,0.9919016137068211,6.319353616385413,0.302893466163786,1.4909338538823296,3.1189400369806206,0.051984375117382756,44.0,5.118676429272186,1.2006771871132285,1.7938273200461157,0.051984375117382756,3.1189400369806206,2.9481658886600495,0.8222157965409845,1.0253050811280324,0.862780836983626,1.304685851556028,2.93292,0.75717,0.94351,0.78229,1.20143,1.0052,1.08591,1.08669,1.10289,1.08594,0.0052000000000000934,0.08590999999999993,0.08668999999999993,0.10288999999999993,0.0859399999999999,161.0,160.0,170.0,163.0,159.0,1.0052,0.00023,0.014620721011137316,GINI optimization for all,
45,-0.7098453138835941,0.23113765921653628,0.32837458422860677,-0.2391577482935261,8.967849986732956,1.199509884967671,0.2609167542577462,1.956494096536379,0.06413850535145943,45.0,7.263958489253695,1.7038914974792616,1.4604266392254173,0.06413850535145943,1.956494096536379,3.4027359039190594,0.879762931735465,1.0739681347036483,0.8970806161839373,1.3608385230833306,2.93292,0.75717,0.94351,0.78229,1.20143,1.16019,1.16191,1.13827,1.14674,1.13268,0.16019000000000005,0.16191,0.1382699999999999,0.1467400000000001,0.1326799999999999,186.0,171.0,178.0,169.0,166.0,1.13268,0.01318,0.005601598664759536,GINI optimization for all,
46,0.14720428870708244,-0.29669822603035934,0.17248178239579043,0.7770404820771776,4.869604791687397,0.25244594455131375,1.0738029886770954,3.1439710015383513,0.029388662833447085,46.0,3.944379881266792,0.9252249104206055,1.3262489332284093,0.029388662833447085,3.1439710015383513,2.193935109298286,0.7521523052689896,0.9054667048595618,0.7541559119804722,1.2010301429870425,2.93292,0.75717,0.94351,0.78229,1.20143,0.74804,0.99337,0.95968,0.96404,0.99967,0.25195999999999996,0.006630000000000025,0.04032000000000002,0.03595999999999999,0.0003300000000000525,120.0,146.0,150.0,142.0,146.0,0.74804,0.0,0.046042702795403866,GINI optimization for all,
