,calderon_flow,chapala_flow,pozos_flow,toluquilla_flow,zapotillo_flow,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,aqp4_Toluquilla_to_PP1,scenario,policy,model,deficit_PP1,deficit_PP2,deficit_PP3,deficit_Toluquilla,deficit_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,min_supplied_demand,total_extraction
0,0.5982908705337285,3.980634081659389,0.22158916831936407,0.4529659722486544,0.25706868455484644,0.16636749016027585,-0.2006181756573151,0.10435978065105855,0.9222590210477526,5,0,AMGmodel,0.0005680540292167743,0.00012321379184612345,0.11354217388311466,0.014139229376646347,0.001127568571457372,0.0,0.0,0.0,0.0,0.0,0.0,5.510548777315982
1,0.5982908705337285,3.980634081659389,0.22158916831936407,0.4529659722486544,0.25706868455484644,0.4987272348348093,0.28823036744177655,0.7361538135877432,-0.054189316846076085,5,1,AMGmodel,0.01220662548437141,0.0446633027011112,0.0012293952925463442,0.08584987550268977,0.10077854494951814,0.0,0.0,0.0,0.0,0.0,0.0,5.510548777315982
2,0.5982908705337285,3.980634081659389,0.22158916831936407,0.4529659722486544,0.25706868455484644,-0.4361203623529518,0.8353537448693433,0.2075482804438824,-0.5938117265993164,5,2,AMGmodel,0.07873908283844835,0.0932858814301713,0.068841679347673,0.005021667923643318,0.2991294410280095,0.0,0.0,0.0,0.0,0.0,0.0,5.510548777315982
3,0.5982908705337285,3.980634081659389,0.22158916831936407,0.4529659722486544,0.25706868455484644,0.8750100291434271,-0.19369481006252265,-0.509237965385035,0.33132262908404564,5,3,AMGmodel,0.031829748004440675,0.22575643398632692,0.07945894699521146,0.008803470661648794,9.628207141676426e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.510548777315982
4,0.5982908705337285,3.980634081659389,0.22158916831936407,0.4529659722486544,0.25706868455484644,-0.9689459445972874,-0.7485929613395839,-0.7111751709008591,-0.6304479969226798,5,4,AMGmodel,0.0023919991827676588,0.0813033761492037,0.016364351579225802,0.024037471213884744,0.2948072381183546,0.0,0.0,0.0,0.0,0.0,0.0,5.510548777315982
