,calderon_lared_flow,chapala_flow,pozos_flow,toluquilla_flow,scenario,policy,model,drought_condition,probability
4851,4.139396458937936,0.5980819591617199,4.430241403053039,0.7920450645033701,366709,None,AMGmodel,HIGH,1.0
4852,2.028108232213249,0.5830561358784077,2.314809818049843,0.9122458155027512,385890,None,AMGmodel,HIGH,1.0
4853,0.3460566463735292,1.7243744817660298,0.7453610587960214,0.8368390015787381,362762,None,AMGmodel,HIGH,0.58
4854,1.679056460917104,10.689883947962182,0.9952373647287924,1.3396958833692745,366887,None,AMGmodel,NO,0.0
4855,1.1146958838696563,9.817747239161656,4.643464810822724,0.1362034663336362,356944,None,AMGmodel,NO,0.0
4856,3.1020812405361884,0.8663964726652419,3.702993234444053,0.5587590068638078,353464,None,AMGmodel,HIGH,1.0
4857,3.879620941965396,10.222197667427228,0.8237258683556467,1.4869850643549043,313321,None,AMGmodel,NO,0.0
4858,1.4913856164610124,4.244562320366791,0.9785805348589438,0.1748394276613314,386760,None,AMGmodel,MID,0.96
4859,3.200741337951436,4.284093959419705,1.93200124321275,1.465999056130575,379481,None,AMGmodel,LOW,0.95
4860,3.011954592729539,5.826484128572496,4.791021245683971,1.221920617258422,325188,None,AMGmodel,NO,0.06
4861,3.330837071007481,11.259544379980472,4.166088183683358,1.053034252802705,303720,None,AMGmodel,NO,0.0
4862,0.2771856893797407,10.369565046070791,3.3660664977320964,0.6457586293124955,379153,None,AMGmodel,NO,0.0
4863,3.766664609168962,3.5300376423204045,1.9950000672703887,1.4348292661513669,369299,None,AMGmodel,LOW,0.98
4864,4.0517866749117495,0.0967246971348642,4.176847375663539,0.20518405385591,308322,None,AMGmodel,HIGH,1.0
4865,3.680884382094137,6.748664745642516,4.310770857068155,1.1474076262031114,315232,None,AMGmodel,NO,0.01
4866,1.0838970579926164,0.8279567576182199,3.5286964276566697,0.0202508326436256,303955,None,AMGmodel,HIGH,1.0
4867,3.083327170112816,10.023797991889982,3.1905222320209887,0.0967582286476453,381497,None,AMGmodel,NO,0.0
4868,4.219577945174847,5.254751439339118,3.816117498671753,0.8613202108016804,381842,None,AMGmodel,NO,0.28
4869,1.7622160589291025,0.365494760449711,3.716094485454133,0.719038342552317,387058,None,AMGmodel,HIGH,1.0
4870,3.328204299678255,4.327283553543561,1.508276364578244,0.2868056540391868,363607,None,AMGmodel,MID,0.79
4871,0.6198518273005715,2.3473925762947183,1.302671413043688,0.3374320020531154,382434,None,AMGmodel,MID,1.0
4872,3.636740262861001,10.59391165361243,2.652608624122218,1.2417451809856224,308236,None,AMGmodel,NO,0.0
4873,3.765781010276764,7.616942136650291,2.285152777729262,1.488947969813281,331793,None,AMGmodel,NO,0.02
4874,0.1515365226006968,5.137559496523412,4.315334148526685,1.416267716302359,322407,None,AMGmodel,LOW,0.78
4875,3.205078260231998,2.637308246453637,0.8158283244598077,1.1837385136765066,331763,None,AMGmodel,MID,0.96
4876,4.213022482559895,1.7164568723514726,0.6882432826709604,0.2076495017020058,396883,None,AMGmodel,HIGH,1.0
4877,3.031872217056305,11.313198687235122,3.988296520150692,1.1913593700778131,340324,None,AMGmodel,NO,0.0
4878,4.410065855981085,3.2147171090152726,4.651145323382533,1.494433608940528,313411,None,AMGmodel,LOW,0.63
4879,1.0759359751510629,11.03478521618184,1.5811691794598992,0.5060086900675558,348212,None,AMGmodel,NO,0.0
4880,3.943062250352856,5.131061516537202,4.201394391642144,0.6560653155824049,325365,None,AMGmodel,NO,0.35
4881,3.662942696806325,9.36247394645452,0.0312778086532634,0.8783211718934459,391186,None,AMGmodel,NO,0.03
4882,1.098041027112001,7.562008689617476,0.2381746528129431,0.0152432825598891,353142,None,AMGmodel,LOW,0.96
4883,4.312434958728106,5.32145992179484,2.804669103585692,0.6437755015481894,385398,None,AMGmodel,LOW,0.59
4884,2.9367746368918475,10.9404618579942,1.8838664201772573,0.0644871625075651,316421,None,AMGmodel,NO,0.0
4885,3.842323689337763,10.00302608216356,1.560163786038685,1.079500037081643,324349,None,AMGmodel,NO,0.0
4886,2.7851552162220266,0.02110177771504,2.244150769623628,0.9596879959744622,390858,None,AMGmodel,HIGH,1.0
4887,2.521663666647921,5.495510040849762,4.762284935871987,0.1243964592454486,393435,None,AMGmodel,LOW,0.53
4888,3.3662062439585294,5.513449651346867,2.7240120173372206,1.2277367348604675,398999,None,AMGmodel,NO,0.5
4889,0.1162949718387235,9.80411188758142,3.462343206306216,0.364663490582601,350489,None,AMGmodel,NO,0.01
4890,0.1935805422858271,6.86688274549641,1.9166824789475063,0.917008502914236,305211,None,AMGmodel,LOW,0.85
4891,0.2657815447095992,3.6792386583368666,0.3699717545339213,0.13708020425219,363109,None,AMGmodel,MID,1.0
4892,1.6842430410661102,10.816319809495036,2.391916193951129,0.8325454624900518,310179,None,AMGmodel,NO,0.0
4893,0.6405089488224847,0.9771712941653566,2.4310739172042752,0.4203833885997098,370774,None,AMGmodel,HIGH,1.0
4894,3.3516444339426115,8.301752477448272,3.481873960381669,0.0128946705133679,390535,None,AMGmodel,NO,0.02
4895,1.2086686157197737,9.379330717996757,4.057898912825089,1.1351667118347732,396282,None,AMGmodel,NO,0.0
4896,3.0854828854438905,2.699855845971477,0.9219154301120476,0.2598988744810375,398172,None,AMGmodel,MID,1.0
4897,4.257265583378756,0.7468428008385847,0.545471800048879,0.4064661882729002,358709,None,AMGmodel,HIGH,1.0
4898,3.195320391364569,8.942311744024208,3.244575986503999,1.4772792646504045,393910,None,AMGmodel,NO,0.0
4899,1.8671344953210551,9.347141668738344,1.9612768812409125,1.2843737443388596,344220,None,AMGmodel,NO,0.01
4900,1.9518633447373104,4.947773140425624,3.157532998355786,0.9242602933355502,388966,None,AMGmodel,LOW,0.9
4901,3.0822507849948946,8.336248330291294,0.355647940629443,0.2231221682246689,356931,None,AMGmodel,NO,0.38
4902,1.6780435030568464,5.48476215788609,0.1960329638711886,0.3705709169366074,328729,None,AMGmodel,LOW,1.0
4903,3.11281552843394,2.792775671802417,2.4886091143644395,1.142669659264272,362985,None,AMGmodel,MID,0.83
4904,0.2264633047065777,1.625001880485473,0.5088922697366647,0.7853406142145722,396258,None,AMGmodel,HIGH,0.95
4905,0.9152046243522668,9.929978387615034,4.78548403089217,0.139022603672279,384871,None,AMGmodel,NO,0.0
4906,1.8933016049820504,4.175724743131892,1.7230049900753002,1.449997956493108,386154,None,AMGmodel,LOW,0.99
4907,4.284391003669559,9.0045840579589,0.3555904675337106,0.1985545559616277,316078,None,AMGmodel,NO,0.06
4908,1.885456325788561,3.890345819159664,1.5345494447333956,0.1385234454582682,399450,None,AMGmodel,MID,0.97
4909,2.7660182794650328,9.18780337472656,2.393767004450956,1.3958253447072446,351868,None,AMGmodel,NO,0.0
4910,1.4716907931154206,4.953331484077268,3.888829516495132,0.7619811723490406,392339,None,AMGmodel,LOW,0.88
4911,4.095004726690499,2.662443477176246,1.631494292539719,1.1579497862786157,307915,None,AMGmodel,MID,0.89
4912,4.129972807797604,1.379394426782136,0.9099529452464764,1.1798782698712416,338072,None,AMGmodel,MID,1.0
4913,1.8426515823296128,3.868006145186321,1.8311978260048645,0.8010619973129234,380870,None,AMGmodel,MID,0.76
4914,2.939441100838277,4.719341726699836,2.3224483656132526,0.6799030976801972,320099,None,AMGmodel,LOW,0.96
4915,2.808520721245234,3.51040219233298,3.0018403517531413,0.9436560305910356,397301,None,AMGmodel,MID,0.56
4916,0.811491183866174,10.366446063538678,1.7453209683010724,1.1949122421240306,369460,None,AMGmodel,NO,0.0
4917,2.821301665104128,7.977081513968143,0.2400116464187115,0.9077345525746556,344989,None,AMGmodel,NO,0.36
4918,2.468557469451293,6.691051466487783,1.2895970809488109,1.1924624952301586,344748,None,AMGmodel,LOW,0.59
4919,1.326206117985485,8.162275858600617,1.222791547066602,0.9984255509911524,308102,None,AMGmodel,NO,0.29
4920,0.2399554355725333,10.015452944903773,0.224356359019935,0.3155233835042361,389715,None,AMGmodel,NO,0.26
4921,3.026226644200976,4.285102935142666,3.3657116241882963,0.8901694599213728,397987,None,AMGmodel,LOW,0.91
4922,0.8285734947643186,4.259137384345087,0.398530724847309,0.6255729021194179,376475,None,AMGmodel,MID,0.91
4923,1.9088364228431391,5.855269578649903,4.091249492261156,0.9040567993339708,313229,None,AMGmodel,NO,0.39
4924,4.108546200611127,3.6326209829077545,1.051624812044421,0.3173653879050727,313566,None,AMGmodel,MID,0.95
4925,0.2159820661570931,11.109141343935065,4.749955849033466,0.092078446615996,336142,None,AMGmodel,NO,0.0
4926,4.394512742073652,2.724370491730923,4.395165198542626,0.166862413671919,319641,None,AMGmodel,MID,0.96
4927,2.219275566226326,10.787772752810664,2.965722002167479,0.4494368567251796,391499,None,AMGmodel,NO,0.0
4928,4.20463600654782,1.4689624774716203,4.403490378880189,0.7509144781261583,343349,None,AMGmodel,MID,0.99
4929,4.388646006961681,8.774719958188262,3.0162749917301968,0.8811456967499386,347280,None,AMGmodel,NO,0.0
4930,2.9271215681705143,7.45958025210853,2.706113248995631,0.7040001386180349,356991,None,AMGmodel,NO,0.09
4931,3.901859799991222,8.792383139267303,0.4290462984029351,0.2342302742384645,397346,None,AMGmodel,NO,0.11
4932,1.6664845361548273,10.328935666219824,1.9050412129813536,0.6168757608110029,327094,None,AMGmodel,NO,0.01
4933,0.1275608074128371,3.3139597266976124,3.5473826185697845,1.348275464283954,376516,None,AMGmodel,MID,0.53
4934,1.4883519159100516,4.886486097926736,3.4609309856762627,0.9507621949451496,321366,None,AMGmodel,LOW,0.91
4935,2.7766379194464577,5.99279819856278,4.259679344850133,1.191826116619672,332442,None,AMGmodel,NO,0.11
4936,2.349298838647357,2.918598746654278,0.7010397827617508,1.314951216441585,317848,None,AMGmodel,MID,0.92
4937,1.238292318203464,3.782678112319973,1.0781670489948272,0.8908930842698406,344250,None,AMGmodel,MID,0.87
4938,2.5269176196558853,2.187459405988164,4.780010701600182,0.4625279455104392,343453,None,AMGmodel,MID,0.98
4939,1.6881951063220395,2.2082772569161984,3.7521392709925463,0.8769478828273523,315055,None,AMGmodel,MID,0.97
4940,3.561097184709842,0.6292144325391276,3.8441499606916554,0.5346780328820414,378005,None,AMGmodel,HIGH,1.0
4941,0.4138313974794059,2.8158854542760303,3.413894199169013,0.3239910490019308,340577,None,AMGmodel,MID,0.99
4942,0.4994177172351105,10.304710463956951,0.7363056505320105,0.7830393234291713,382476,None,AMGmodel,NO,0.04
4943,3.3963457297949597,8.645207333748445,1.8053518406510936,1.180641843447774,326004,None,AMGmodel,NO,0.01
4944,2.9527893837788497,0.1360059351207378,1.4091986751668124,0.6018883204012173,377158,None,AMGmodel,HIGH,1.0
4945,1.516208306517952,0.3795848251230476,3.728598266765375,1.30472645573106,368146,None,AMGmodel,HIGH,1.0
4946,1.142310876651077,2.676374700337849,0.7000081820056571,1.1578963787815697,375365,None,AMGmodel,MID,0.98
4947,1.70722636748773,7.848824450978457,3.76622127153646,1.002015833781456,331224,None,AMGmodel,NO,0.03
