,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,min_supplied_demand,min_deficit_sq,supplied_demand_GINI,experiment,scenario
706,-0.413330093,0.048789797,-0.840232197,-0.079087221,5.751,1.349,0,0.4,2.2,2.7906374,0.783757132,0.863864296,0.904835407,0.620655766,2.93292,0.75717,0.94351,0.78229,1.20143,0.95149,1.03511,0.91559,1.15665,0.5166,0.04851,0.03511,0.08441,0.15665,0.4834,152,152,143,171,76,0.5166,0.00071,0.12235938,gini minimization and supply per capita maximization - 5k nfe,2020_drought
707,-0.790938662,-0.653244028,-0.261048942,0.648200876,5.751,1.349,0,0.4,2.2,2.54519183,1.240079118,0.031073194,1.623018239,0.524387618,2.93292,0.75717,0.94351,0.78229,1.20143,0.8678,1.63778,0.03293,2.0747,0.43647,0.1322,0.63778,0.96707,1.0747,0.56353,139,241,5,307,64,0.03293,0.15033,0.418628507,gini minimization and supply per capita maximization - 5k nfe,2020_drought
708,0.919588697,0.064993179,-0.849422378,-0.08509138,5.751,1.349,0,0.4,2.2,3.657034613,0.773224934,0.880370112,0.03453549,0.618584851,2.93292,0.75717,0.94351,0.78229,1.20143,1.24689,1.0212,0.93308,0.04415,0.51487,0.24689,0.0212,0.06692,0.95585,0.48513,200,150,146,7,75,0.04415,0.00026,0.309751369,gini minimization and supply per capita maximization - 5k nfe,2020_drought
709,-0.804996788,-0.441497097,-0.517469857,0.192673439,5.751,1.349,0,0.4,2.2,2.536054048,1.102443613,0.335382294,1.336063188,0.653806857,2.93292,0.75717,0.94351,0.78229,1.20143,0.86469,1.45601,0.35546,1.70789,0.54419,0.13531,0.45601,0.64454,0.70789,0.45581,139,214,56,252,80,0.35546,0.11921,0.293547392,gini minimization and supply per capita maximization - 5k nfe,2020_drought
710,-0.740442854,-0.348083317,-0.706722589,0.533752754,5.751,1.349,0,0.4,2.2,2.578014105,1.041724656,0.519115527,1.515804685,0.309091027,2.93292,0.75717,0.94351,0.78229,1.20143,0.87899,1.37581,0.5502,1.93765,0.25727,0.12101,0.37581,0.4498,0.93765,0.74273,141,202,86,286,38,0.25727,0.08097,0.334914959,gini minimization and supply per capita maximization - 5k nfe,2020_drought
711,-0.829416733,0.616976495,0.306103001,-0.259734141,5.751,1.349,0,0.4,2.2,2.520181083,0.414435778,0.488067771,1.057871225,1.483194142,2.93292,0.75717,0.94351,0.78229,1.20143,0.85927,0.54735,0.51729,1.35228,1.23452,0.14073,0.45265,0.48271,0.35228,0.23452,138,80,81,200,181,0.51729,0.07595,0.20902696,gini minimization and supply per capita maximization - 5k nfe,2020_drought
712,-0.933788028,0.925694187,-0.996944992,-0.623209665,5.751,1.349,0,0.4,2.2,2.452339742,0.213769278,1.535715466,0.889453476,0.872472037,2.93292,0.75717,0.94351,0.78229,1.20143,0.83614,0.28233,1.62766,1.13699,0.72619,0.16386,0.71767,0.62766,0.13699,0.27381,134,41,254,168,106,0.28233,0.01148,0.269147443,gini minimization and supply per capita maximization - 5k nfe,2020_drought
713,-0.058113488,-0.800261451,-0.938909453,0.63403773,5.751,1.349,0,0.4,2.2,3.021528193,1.335640443,0.376121201,1.137475831,0.092984331,2.93292,0.75717,0.94351,0.78229,1.20143,1.03021,1.76399,0.39864,1.45403,0.07739,0.03021,0.76399,0.60136,0.45403,0.92261,165,259,62,215,11,0.07739,0.00785,0.374965815,gini minimization and supply per capita maximization - 5k nfe,2020_drought
714,-0.109905592,0.074225632,-0.781797587,0.282664972,5.751,1.349,0,0.4,2.2,2.987863325,0.767223839,0.842415092,0.942748407,0.423499337,2.93292,0.75717,0.94351,0.78229,1.20143,1.01873,1.01328,0.89285,1.20511,0.3525,0.01873,0.01328,0.10715,0.20511,0.6475,163,149,139,178,52,0.3525,0.0001,0.163400982,gini minimization and supply per capita maximization - 5k nfe,2020_drought
715,-0.989085873,0.38937605,-0.169992209,0.827962934,5.751,1.349,0,0.4,2.2,2.416396143,0.562376067,0.649589368,1.868659264,0.466729157,2.93292,0.75717,0.94351,0.78229,1.20143,0.82389,0.74273,0.68848,2.3887,0.38848,0.17611,0.25727,0.31152,1.3887,0.61152,132,109,108,353,57,0.38848,0.03794,0.328745618,gini minimization and supply per capita maximization - 5k nfe,2020_drought
