,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
156,-0.4063598694324994,-0.9068578574690727,-0.13750390048437044,-0.21267319868340268,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.11504717286887539,0.6905300073548973,0.7210749279599434,0.7778778479869128,1.062860043829371,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.03923,0.91199,0.76425,0.99436,0.88466,0.96077,0.08801000000000003,0.23575000000000002,0.005639999999999978,0.11534,6.0,134.0,119.0,147.0,130.0,0.7188979999999999,107.2,0.03923,0.22164179104477613,0.22901719019944414,2.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
157,-0.19633128934272254,-0.7540805815476543,-0.06052810087675431,-0.16587460409547022,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.25156574992723035,0.5912247780059753,0.770345887563915,0.671778357410714,1.0824752270921654,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.08577,0.78083,0.81647,0.85873,0.90099,0.91423,0.21916999999999998,0.18352999999999997,0.14127,0.09901000000000004,14.0,115.0,128.0,127.0,132.0,0.6885580000000001,103.2,0.08577,0.1930232558139535,0.1984832069339111,3.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
158,0.387079552686383,-0.9794774673681798,-0.20023023267089407,-0.0053155198770843785,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.630782797246149,0.7377327537893168,0.7146442974467643,0.39692471483374614,0.8873054366840237,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.21507,0.97433,0.75743,0.50739,0.73854,0.78493,0.02566999999999997,0.24256999999999995,0.49261,0.26146,34.0,143.0,118.0,75.0,108.0,0.638552,95.6,0.21507,0.21841004184100418,0.22157130507773842,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
159,0.3664005081039631,-0.9626750974594345,-0.20023023267089407,-0.06790289565345115,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.617341418267576,0.7268112133486325,0.7255658378874487,0.3696842995576807,0.9279872309386622,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.21049,0.9599,0.76901,0.47257,0.7724,0.7895099999999999,0.040100000000000025,0.23099000000000003,0.5274300000000001,0.22760000000000002,34.0,141.0,120.0,70.0,113.0,0.636874,95.6,0.21049,0.22092050209205022,0.22593480029016724,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
160,0.3488291090544795,-0.9441729719405831,-0.7893756176789339,-0.04680642199667033,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.6059200088854118,0.7147848317613791,1.1205367197299279,0.3948184168167525,0.5313300228065286,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.20659,0.94402,1.18763,0.5047,0.44225,0.79341,0.05598000000000003,0.18762999999999996,0.49529999999999996,0.55775,33.0,139.0,185.0,75.0,65.0,0.657038,99.4,0.20659,0.30422535211267604,0.2999948252612482,3.0,3.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
161,-0.10181592345281515,-0.7540805815476543,-0.03775705025282072,-0.03295380576413773,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.31300073775567017,0.5912247780059753,0.7555447046583581,0.6967418884976403,1.0108778910823562,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.10672,0.78083,0.80078,0.89064,0.8414,0.89328,0.21916999999999998,0.19921999999999995,0.10936000000000001,0.15859999999999996,17.0,115.0,125.0,132.0,123.0,0.6840740000000001,102.4,0.10672,0.1875,0.19043670713987085,4.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
162,0.0965930170943459,-0.7888404884101237,-0.13227159513661468,-0.014999958637913296,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.4419665491113248,0.6138187174665803,0.7943852193722191,0.5794460777740315,0.9377734362758441,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.15069,0.81067,0.84195,0.7407,0.78055,0.84931,0.18933,0.15805000000000002,0.2593,0.21945000000000003,24.0,119.0,131.0,109.0,114.0,0.664912,99.4,0.15069,0.18028169014084508,0.17475876506966337,4.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
163,0.0965930170943459,-0.8171718128757868,-0.21114376897940235,-0.0939380608278814,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.4419665491113248,0.6322340783692614,0.82723677146735,0.5281363113505522,0.9378162897015114,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.15069,0.835,0.87677,0.67512,0.78058,0.84931,0.16500000000000004,0.12322999999999995,0.32487999999999995,0.21941999999999995,24.0,123.0,137.0,100.0,114.0,0.663632,99.6,0.15069,0.2,0.1943293873713142,4.0,1.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
164,0.6267599021746036,-0.5970198780639182,-0.16940987653094397,-0.10987627755587162,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7865750244134925,0.4891353207415468,0.9432084990035666,0.17316799517519105,0.9753031606662032,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.26819,0.646,0.99968,0.22136,0.81179,0.7318100000000001,0.354,0.00031999999999998696,0.77864,0.18821,43.0,95.0,156.0,33.0,119.0,0.589404,89.2,0.22136,0.28878923766816145,0.28506627033410026,4.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
165,0.8032725468784532,-0.4420409084462218,0.060077343484391615,-0.005325973166277691,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.9013082434709946,0.38839899049004417,0.894778136245101,0.12639247397092487,1.0565121558229351,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.30731,0.51296,0.94835,0.16157,0.87938,0.69269,0.48704000000000003,0.051649999999999974,0.83843,0.12061999999999995,49.0,75.0,148.0,24.0,129.0,0.561914,85.0,0.16157,0.30870588235294116,0.3054745032157946,3.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  supplied_demand_average - 5000nfe eps0.05 - restr0
