aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment
-0.8740704199047094,0.19314128637688266,-0.25721970268221883,-0.7391835159923272,5.751,1.349,0.0,0.4,2.2,2.491156187061939,0.6899286638550263,0.578734642888416,0.7752540275430484,1.4286764786515707,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.849,0.911,0.613,0.991,1.19,0.15100000000000002,0.08899999999999997,0.387,0.009000000000000008,0.18999999999999995,136.0,134.0,96.0,146.0,174.0,0.9108,137.2,0.613,0.09795918367346938,0.11383399209486164,138.0,0.5159037312390345,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
0.2707641871261144,0.09165617829121048,-0.8581672649209311,-0.3959642101604083,5.751,1.349,0.0,0.4,2.2,3.2352986816319746,0.7558939841107132,0.903385238087892,0.25420408176376025,0.8149680144056602,5.96375,2.933,0.757,0.944,0.782,1.201,1.103,0.999,0.957,0.325,0.679,0.10299999999999998,0.0010000000000000009,0.04300000000000004,0.675,0.32099999999999995,177.0,147.0,150.0,48.0,99.0,0.8126,124.2,0.325,0.19903381642512077,0.18469111493969975,138.0,0.4041379601246661,2.0,2.0,1.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.20440537387025448,0.49296567594832674,-0.36840873097468035,-0.17106561901484185,5.751,1.349,0.0,0.4,2.2,2.926438466984335,0.4950428106335876,0.8458933644999548,0.7092483806560183,0.9871269772261051,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.998,0.654,0.896,0.907,0.822,0.0020000000000000018,0.346,0.10399999999999998,0.09299999999999997,0.17800000000000005,160.0,96.0,140.0,134.0,120.0,0.8554,130.0,0.654,0.09107692307692308,0.07229366378302549,138.0,0.30921134995202587,4.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.5215129122918449,0.606424259115832,-0.009165788161259014,-0.13971022107945041,5.751,1.349,0.0,0.4,2.2,2.7203185670103007,0.4212947315747092,0.6861335307301093,0.9357492892880563,1.2002538813968247,5.96375,2.933,0.757,0.944,0.782,1.201,0.927,0.557,0.727,1.197,0.999,0.07299999999999995,0.44299999999999995,0.273,0.19700000000000006,0.0010000000000000009,149.0,82.0,114.0,177.0,146.0,0.8814,133.6,0.557,0.1347305389221557,0.14086680281370548,138.0,0.31920329516209656,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.3868944361751685,0.11013817354013566,-0.1964418449478956,-0.07573406577394054,5.751,1.349,0.0,0.4,2.2,2.8078205764861406,0.7438806871989119,0.4852770120172204,0.8898317807607982,1.0369399435369293,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.957,0.983,0.514,1.138,0.863,0.04300000000000004,0.017000000000000015,0.486,0.1379999999999999,0.137,153.0,144.0,80.0,168.0,126.0,0.891,134.2,0.514,0.1210134128166915,0.12282828282828283,138.0,0.1923021301092851,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.15578600007716958,0.44296881516653674,-0.562394803230881,-0.14646078089442507,5.751,1.349,0.0,0.4,2.2,2.95804105994984,0.5275407701417512,0.9394863519583215,0.6936389324687838,0.8450428854813039,5.96375,2.933,0.757,0.944,0.782,1.201,1.009,0.697,0.995,0.887,0.704,0.008999999999999897,0.30300000000000005,0.0050000000000000044,0.11299999999999999,0.29600000000000004,162.0,102.0,156.0,131.0,103.0,0.8583999999999999,130.8,0.697,0.10581039755351682,0.0852749301025163,138.0,0.3269025998422531,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.657752951404529,0.10240950983101205,-0.8581672649209311,-0.3098813311208298,5.751,1.349,0.0,0.4,2.2,2.6317625415870562,0.7489043186098422,0.910374903588763,0.9136940931844045,0.7590141430299343,5.96375,2.933,0.757,0.944,0.782,1.201,0.897,0.989,0.964,1.168,0.632,0.10299999999999998,0.01100000000000001,0.03600000000000003,0.16799999999999993,0.368,144.0,145.0,151.0,173.0,93.0,0.9299999999999999,141.2,0.632,0.09461756373937677,0.10012903225806451,138.0,0.4820527643193255,1.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.8022573700540443,0.14120726315544507,-0.5414023313651926,-0.5886566532092672,5.751,1.349,0.0,0.4,2.2,2.5378346694648712,0.7236857789489607,0.7296962364384146,0.8264180059491051,1.1461153091986487,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.865,0.956,0.773,1.057,0.954,0.135,0.04400000000000004,0.22699999999999998,0.05699999999999994,0.04600000000000004,139.0,140.0,121.0,156.0,140.0,0.9209999999999999,139.2,0.773,0.04080459770114943,0.057242128121606936,138.0,0.5183809044459873,4.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.2450256142015308,0.19314128637688266,-0.2856577325502305,-0.6481175791838452,5.751,1.349,0.0,0.4,2.2,2.900035310769005,0.6899286638550263,0.5972193623026236,0.42556776276149566,1.3509989003118497,5.96375,2.933,0.757,0.944,0.782,1.201,0.989,0.911,0.633,0.544,1.125,0.01100000000000001,0.08899999999999997,0.367,0.45599999999999996,0.125,158.0,134.0,99.0,80.0,165.0,0.8404,127.2,0.544,0.1440251572327044,0.14450261780104712,138.0,0.3429855530781223,3.0,2.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.6842061124956789,0.07104512553909137,-0.6436902687113528,-0.59677771610077,5.751,1.349,0.0,0.4,2.2,2.614567986877809,0.7692911683995907,0.7505780062627888,0.7444059976566908,1.0849068408031213,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.891,1.016,0.795,0.952,0.903,0.10899999999999999,0.016000000000000014,0.20499999999999996,0.04800000000000004,0.09699999999999998,143.0,149.0,124.0,141.0,132.0,0.9114000000000001,137.8,0.795,0.03541364296081277,0.04415185429010312,138.0,0.49892980571172324,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
0.12081486897597804,0.13832172091401757,-0.549875829922466,-0.11418183153900813,5.751,1.349,0.0,0.4,2.2,3.1378316248343863,0.7255613814058887,0.7333284080437144,0.5348296846652589,0.8321989010507526,5.96375,2.933,0.757,0.944,0.782,1.201,1.07,0.958,0.777,0.684,0.693,0.07000000000000006,0.04200000000000004,0.22299999999999998,0.31599999999999995,0.30700000000000005,171.0,141.0,121.0,101.0,101.0,0.8364,127.0,0.684,0.11338582677165354,0.09918699186991868,138.0,0.23079856283786743,4.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.3226617102098823,0.4518514642715892,-0.5511533746318128,-0.6042895552792326,5.751,1.349,0.0,0.4,2.2,2.849571848363577,0.521767048223467,0.9379531452872113,0.5045194407049224,1.149938517420823,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.972,0.689,0.994,0.645,0.957,0.028000000000000025,0.31100000000000005,0.006000000000000005,0.355,0.04300000000000004,156.0,101.0,155.0,95.0,140.0,0.8514000000000002,129.4,0.645,0.10880989180834622,0.09217758985200845,138.0,0.4824890260981292,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.5215129122918449,0.6215881616501298,-0.011633816018086829,-0.14665888406290015,5.751,1.349,0.0,0.4,2.2,2.7203185670103007,0.4114381949274156,0.697594285484341,0.9312326583488141,1.2031662942291288,5.96375,2.933,0.757,0.944,0.782,1.201,0.927,0.544,0.739,1.191,1.002,0.07299999999999995,0.45599999999999996,0.261,0.19100000000000006,0.0020000000000000018,149.0,80.0,115.0,176.0,147.0,0.8805999999999999,133.4,0.544,0.13553223388305846,0.14144901203724736,138.0,0.32534844350574044,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.7336820777402433,0.14120726315544507,-0.8753567383929579,-0.6450565563137042,5.751,1.349,0.0,0.4,2.2,2.5824086094688417,0.7236857789489607,0.9467666010064619,0.7451841289272505,0.9657048816484853,5.96375,2.933,0.757,0.944,0.782,1.201,0.88,0.956,1.003,0.953,0.804,0.12,0.04400000000000004,0.0029999999999998916,0.04700000000000004,0.19599999999999995,141.0,140.0,157.0,141.0,118.0,0.9191999999999998,139.4,0.804,0.04533715925394548,0.04125326370757177,138.0,0.5988256589005876,4.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.5215129122918449,0.10193722275889672,-0.013438728715011436,-0.14665888406290015,5.751,1.349,0.0,0.4,2.2,2.7203185670103007,0.7492113052067171,0.36099436845804034,0.9312326583488141,1.2019931009761278,5.96375,2.933,0.757,0.944,0.782,1.201,0.927,0.99,0.382,1.191,1.001,0.07299999999999995,0.010000000000000009,0.618,0.19100000000000006,0.0009999999999998899,149.0,145.0,60.0,176.0,147.0,0.8981999999999999,135.4,0.382,0.13943870014771048,0.1507014028056112,138.0,0.1958869369571633,1.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.591078489317741,0.5381964630918696,-0.2986963159037703,-0.4868764277304463,5.751,1.349,0.0,0.4,2.2,2.675100941943468,0.4656427989902847,0.8299803063471661,0.7553088800317416,1.2377170726873394,5.96375,2.933,0.757,0.944,0.782,1.201,0.912,0.615,0.879,0.966,1.031,0.08799999999999997,0.385,0.121,0.03400000000000003,0.030999999999999917,146.0,90.0,137.0,143.0,151.0,0.8805999999999999,133.4,0.615,0.07856071964017991,0.08348853054735407,138.0,0.4787119240109568,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.46266003211841267,0.17125943913888841,-0.1964418449478956,-0.5005037705876262,5.751,1.349,0.0,0.4,2.2,2.758572939123032,0.7041518645597226,0.5250058346564097,0.6629791099950113,1.313040251665825,5.96375,2.933,0.757,0.944,0.782,1.201,0.941,0.93,0.556,0.848,1.093,0.05900000000000005,0.06999999999999995,0.44399999999999995,0.15200000000000002,0.09299999999999997,151.0,137.0,87.0,125.0,160.0,0.8736,132.0,0.556,0.10424242424242425,0.10686813186813184,138.0,0.3327162716982057,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.3226617102098823,0.32865905670313467,-0.5511533746318128,-0.23275846626250385,5.751,1.349,0.0,0.4,2.2,2.849571848363577,0.6018421131429624,0.857878080367716,0.7460146485657959,0.9084433095599493,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.972,0.795,0.909,0.954,0.756,0.028000000000000025,0.20499999999999996,0.09099999999999997,0.04600000000000004,0.244,156.0,117.0,142.0,141.0,111.0,0.8772,133.4,0.756,0.06896551724137931,0.05389876880984952,138.0,0.3588081519518334,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.5581423968319328,0.12949965783532613,-0.36840873097468035,-0.17106561901484185,5.751,1.349,0.0,0.4,2.2,2.696509402059244,0.7312957224070381,0.6096404527265044,0.9391774455811092,0.9871269772261051,5.96375,2.933,0.757,0.944,0.782,1.201,0.919,0.966,0.646,1.201,0.822,0.08099999999999996,0.03400000000000003,0.354,0.20100000000000007,0.17800000000000005,147.0,142.0,101.0,177.0,120.0,0.9108,137.4,0.646,0.10422125181950509,0.11014492753623187,138.0,0.30677910116419527,2.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.640342120346324,0.3791903586005292,-0.6436902687113528,-0.567361999023763,5.751,1.349,0.0,0.4,2.2,2.6430795817748898,0.5689967669096561,0.9508724077527234,0.7350146188596646,1.0657866247030667,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.901,0.752,1.007,0.94,0.887,0.09899999999999998,0.248,0.006999999999999895,0.06000000000000005,0.11299999999999999,144.0,110.0,157.0,139.0,130.0,0.8974,136.0,0.752,0.06352941176470588,0.0501894361488745,138.0,0.5576461866704923,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.7030103174433575,0.14120726315544507,-0.8753567383929579,-0.7487463325576578,5.751,1.349,0.0,0.4,2.2,2.6023452536618175,0.7236857789489607,0.9467666010064619,0.6578491301757048,1.0331032362070551,5.96375,2.933,0.757,0.944,0.782,1.201,0.887,0.956,1.003,0.841,0.86,0.11299999999999999,0.04400000000000004,0.0029999999999998916,0.15900000000000003,0.14,142.0,140.0,157.0,124.0,126.0,0.9094000000000001,137.8,0.841,0.04760522496371553,0.036947437871123805,138.0,0.6170801628873546,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.24457820507135458,0.48768423733424227,0.013929166513149793,-0.09713936748146274,5.751,1.349,0.0,0.4,2.2,2.9003261267036198,0.4984757457327425,0.5939407960337102,0.7834127844334297,1.1875945470964984,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.989,0.658,0.629,1.002,0.989,0.01100000000000001,0.34199999999999997,0.371,0.0020000000000000018,0.01100000000000001,158.0,97.0,98.0,148.0,145.0,0.8533999999999999,129.2,0.629,0.1065015479876161,0.10096086243262246,138.0,0.21083274410005232,2.0,2.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.9748140826475242,0.20936963017032897,-0.36828853271114503,-0.50822985457583,5.751,1.349,0.0,0.4,2.2,2.4256728062791093,0.6793802403892862,0.6614778058729581,0.9908572882466011,1.2063618592120453,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.827,0.897,0.701,1.267,1.004,0.17300000000000004,0.10299999999999998,0.29900000000000004,0.2669999999999999,0.0040000000000000036,133.0,132.0,109.0,187.0,147.0,0.9391999999999999,141.6,0.701,0.09661016949152543,0.11149914821124363,138.0,0.5151755250262071,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.46266003211841267,0.17125943913888841,-0.24726178979813768,-0.5005037705876262,5.751,1.349,0.0,0.4,2.2,2.758572939123032,0.7041518645597226,0.5580387988090669,0.6629791099950113,1.2800072875131678,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.941,0.93,0.591,0.848,1.066,0.05900000000000005,0.06999999999999995,0.40900000000000003,0.15200000000000002,0.06600000000000006,151.0,137.0,92.0,125.0,156.0,0.8751999999999999,132.2,0.591,0.09319213313161875,0.0953382084095064,138.0,0.3454212579107662,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.5387989920878774,0.26167116236261045,-0.29694048277428015,-0.6045358688905531,5.751,1.349,0.0,0.4,2.2,2.7090826151428797,0.6453842444643032,0.6490975693389789,0.6448485700782608,1.3153370009755776,5.96375,2.933,0.757,0.944,0.782,1.201,0.924,0.853,0.688,0.825,1.095,0.07599999999999996,0.14700000000000002,0.31200000000000006,0.17500000000000004,0.09499999999999997,148.0,125.0,107.0,122.0,160.0,0.877,132.4,0.688,0.0797583081570997,0.08328392246294188,138.0,0.4254866265288303,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.7880434288302315,0.11854773078117409,-0.3535509154302692,-0.4521523855671806,5.751,1.349,0.0,0.4,2.2,2.5470737312603497,0.7384144749922369,0.5928641200374382,0.9059067181209831,1.1794909555889928,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.868,0.975,0.628,1.158,0.982,0.132,0.025000000000000022,0.372,0.15799999999999992,0.018000000000000016,139.0,143.0,98.0,171.0,144.0,0.9221999999999999,139.0,0.628,0.08690647482014388,0.10184341791368465,138.0,0.42807361515221387,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.6164920001760412,0.47439235495323495,-0.2986963159037703,-0.4868764277304463,5.751,1.349,0.0,0.4,2.2,2.6585821598855732,0.5071154692803973,0.7885076360570535,0.7718276620896367,1.2377170726873394,5.96375,2.933,0.757,0.944,0.782,1.201,0.906,0.67,0.835,0.987,1.031,0.09399999999999997,0.32999999999999996,0.16500000000000004,0.013000000000000012,0.030999999999999917,145.0,98.0,131.0,146.0,151.0,0.8858,134.2,0.67,0.07213114754098361,0.07893429668096634,138.0,0.4691142746908732,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.20440537387025448,0.38130671205699906,-0.46424211236244156,-0.22477168012838356,5.751,1.349,0.0,0.4,2.2,2.926438466984335,0.5676211371629506,0.8356067358726365,0.674339440932216,0.9597442190478624,5.96375,2.933,0.757,0.944,0.782,1.201,0.998,0.75,0.885,0.862,0.799,0.0020000000000000018,0.25,0.11499999999999999,0.138,0.20099999999999996,160.0,110.0,138.0,127.0,117.0,0.8588000000000001,130.4,0.75,0.07423312883435583,0.054215183977643217,138.0,0.31868146960451965,4.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.3506082147562537,0.5638072032655095,-0.22031833049464117,-0.4292184744009767,5.751,1.349,0.0,0.4,2.2,2.831406620408435,0.4489958178774188,0.7956815969440979,0.63648087123093,1.2511850935391182,5.96375,2.933,0.757,0.944,0.782,1.201,0.965,0.593,0.843,0.814,1.042,0.03500000000000003,0.40700000000000003,0.15700000000000003,0.18600000000000005,0.04200000000000004,155.0,87.0,132.0,120.0,153.0,0.8513999999999999,129.4,0.593,0.1044822256568779,0.09856706600892651,138.0,0.3909880557293453,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
0.028716502110498476,0.6143568595189292,-0.3897517076142396,-0.6275707310572519,5.751,1.349,0.0,0.4,2.2,3.077967686371824,0.41613854131269606,0.9386705686365597,0.2609908384409622,1.2699823652379583,5.963750000000001,2.933,0.757,0.944,0.782,1.201,1.049,0.55,0.994,0.334,1.057,0.04899999999999993,0.44999999999999996,0.006000000000000005,0.6659999999999999,0.05699999999999994,168.0,81.0,155.0,49.0,155.0,0.7968,121.6,0.334,0.20526315789473684,0.1952811244979919,138.0,0.41509895007522984,2.0,2.0,1.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.33770042280700197,0.11013817354013566,-0.1964418449478956,-0.05053553451869042,5.751,1.349,0.0,0.4,2.2,2.839796685175449,0.7438806871989119,0.4852770120172204,0.8742347173874025,1.0205608982210168,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.968,0.983,0.514,1.118,0.85,0.03200000000000003,0.017000000000000015,0.486,0.1180000000000001,0.15000000000000002,155.0,144.0,80.0,165.0,124.0,0.8865999999999999,133.6,0.514,0.12035928143712575,0.12100157906609521,138.0,0.17370399395343092,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.657752951404529,0.10240950983101205,-0.8581672649209311,-0.2987941672444549,5.751,1.349,0.0,0.4,2.2,2.6317625415870562,0.7489043186098422,0.910374903588763,0.9209007497040481,0.7518074865102906,5.963749999999999,2.933,0.757,0.944,0.782,1.201,0.897,0.989,0.964,1.178,0.626,0.10299999999999998,0.01100000000000001,0.03600000000000003,0.17799999999999994,0.374,144.0,145.0,151.0,174.0,92.0,0.9308000000000002,141.2,0.626,0.09688385269121813,0.10279329608938548,138.0,0.4792809733502318,1.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
-0.3870954711254151,0.6297891030952762,-0.3091043292384925,-0.056237592477202336,5.751,1.349,0.0,0.4,2.2,2.8076899037684804,0.4061075829880704,0.8962807310169498,0.9026351611213383,0.9510366211051615,5.96375,2.933,0.757,0.944,0.782,1.201,0.957,0.536,0.949,1.154,0.792,0.04300000000000004,0.46399999999999997,0.051000000000000045,0.15399999999999991,0.20799999999999996,153.0,79.0,148.0,170.0,116.0,0.8775999999999999,133.2,0.536,0.13153153153153152,0.12771194165907018,138.0,0.34555662398409653,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI-energy_costs
