aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,energy_costs,ZAs_below_142,ZAs_below_100,ZAs_below_50,experiment
-0.16658612734291242,0.5412827762219085,-0.4212165109401884,-0.11683019268113759,5.751,1.349,0.0,0.4,2.2,2.951020977227107,0.4636366954557595,0.911624536655363,0.7199188975301537,0.9175488931316171,5.963750000000001,2.933,0.757,0.944,0.782,1.201,1.006,0.612,0.966,0.921,0.764,0.006000000000000005,0.388,0.03400000000000003,0.07899999999999996,0.236,161.0,90.0,151.0,136.0,112.0,0.8538,130.0,0.612,0.11138461538461539,0.09276177090653549,138.0,0.3114789017965367,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.6961768172026941,0.3791903586005292,-0.5115424964741835,-0.59677771610077,5.751,1.349,0.0,0.4,2.2,2.606787028818249,0.5689967669096561,0.8649763557985632,0.7521869557162507,1.1708028927572816,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.889,0.752,0.916,0.962,0.975,0.11099999999999999,0.248,0.08399999999999996,0.038000000000000034,0.025000000000000022,142.0,110.0,143.0,142.0,143.0,0.8987999999999999,136.0,0.752,0.039411764705882354,0.046194926568758336,138.0,0.5459218470945442,1.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.32261990370712346,0.517030911333169,-0.05533850608950852,-0.11848995565934561,5.751,1.349,0.0,0.4,2.2,2.8495990225903696,0.4794004076334401,0.6580401213247404,0.8202620062310556,1.1564484422203942,5.963749999999999,2.933,0.757,0.944,0.782,1.201,0.972,0.633,0.697,1.049,0.963,0.028000000000000025,0.367,0.30300000000000005,0.04899999999999993,0.03700000000000003,156.0,93.0,109.0,155.0,141.0,0.8628,130.8,0.633,0.10519877675840979,0.1026425591098748,138.0,0.2533698191972866,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.2919671296456632,0.38097750721774387,-0.5346975961299312,-0.32554493027623677,5.751,1.349,0.0,0.4,2.2,2.869523325730319,0.5678351203084664,0.8811888171759888,0.6657519695901272,0.9794507671950988,5.96375,2.933,0.757,0.944,0.782,1.201,0.978,0.75,0.933,0.851,0.816,0.02200000000000002,0.25,0.06699999999999995,0.14900000000000002,0.18400000000000005,157.0,110.0,146.0,126.0,119.0,0.8656,131.6,0.75,0.07355623100303951,0.05295748613678375,138.0,0.38329679081739376,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.1851717738052472,0.46120739920784876,-0.45627537866735723,-0.17106561901484185,5.751,1.349,0.0,0.4,2.2,2.9389403070265896,0.5156856905148983,0.882363805618884,0.6967465406137635,0.9300136562258652,5.963750000000001,2.933,0.757,0.944,0.782,1.201,1.002,0.681,0.935,0.891,0.774,0.0020000000000000018,0.31899999999999995,0.06499999999999995,0.10899999999999999,0.22599999999999998,161.0,100.0,146.0,132.0,113.0,0.8566,130.4,0.681,0.0950920245398773,0.07499416296988091,138.0,0.31843004267382374,3.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.43273179211969715,0.4041445181648389,-0.3461885858485205,-0.34078656720928874,5.751,1.349,0.0,0.4,2.2,2.778026295122197,0.5527765631928547,0.7737165176086838,0.7473419361917655,1.1118886878844996,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.947,0.73,0.82,0.956,0.926,0.05300000000000005,0.27,0.18000000000000005,0.04400000000000004,0.07399999999999995,152.0,107.0,128.0,141.0,136.0,0.8757999999999999,132.8,0.73,0.06204819277108434,0.05288878739438228,138.0,0.3809628658355863,4.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.7234317720898042,0.1924201157950096,-0.28199029048483876,-0.5958010563237671,5.751,1.349,0.0,0.4,2.2,2.5890713081416274,0.6903974247332437,0.5943667640819015,0.7705375052479241,1.3193769977953036,5.96375,2.933,0.757,0.944,0.782,1.201,0.883,0.912,0.63,0.985,1.099,0.11699999999999999,0.08799999999999997,0.37,0.015000000000000013,0.09899999999999998,141.0,134.0,98.0,146.0,161.0,0.9017999999999999,136.0,0.63,0.0811764705882353,0.09225992459525395,138.0,0.4484108086733549,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.5525718545024616,0.5638072032655095,-0.5089341178278846,-0.4292184744009767,5.751,1.349,0.0,0.4,2.2,2.7001302545734,0.4489958178774188,0.9832818587107063,0.7677572370659651,1.06358483177251,5.96375,2.933,0.757,0.944,0.782,1.201,0.921,0.593,1.042,0.982,0.886,0.07899999999999996,0.40700000000000003,0.04200000000000004,0.018000000000000016,0.11399999999999999,148.0,87.0,163.0,145.0,130.0,0.8848,134.6,0.593,0.10104011887072809,0.089873417721519,138.0,0.5136329124992081,2.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.7048010825448698,0.3791903586005292,-0.63713859859546,-0.59677771610077,5.751,1.349,0.0,0.4,2.2,2.6011812563458343,0.5689967669096561,0.946613822177393,0.7577927281886648,1.0891654263784516,5.963750000000001,2.933,0.757,0.944,0.782,1.201,0.887,0.752,1.003,0.969,0.907,0.11299999999999999,0.248,0.0029999999999998916,0.031000000000000028,0.09299999999999997,142.0,110.0,157.0,143.0,133.0,0.9036,137.0,0.752,0.06072992700729927,0.051704293935369613,138.0,0.5794769389604073,2.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.19313118159253334,0.1902929115492369,-0.45454386094953625,-0.6124008963310952,5.751,1.349,0.0,0.4,2.2,2.9337666919648537,0.691780107492996,0.7051439021242025,0.4150522254199348,1.2180070729980135,5.963749999999999,2.933,0.757,0.944,0.782,1.201,1.0,0.914,0.747,0.531,1.014,0.0,0.08599999999999997,0.253,0.469,0.014000000000000012,160.0,134.0,117.0,78.0,149.0,0.8412000000000001,127.6,0.531,0.12288401253918495,0.11592962434617211,138.0,0.36259221260560043,3.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.3455811111262797,0.0917104366857242,-0.8738612506459766,-0.24796022237342347,5.751,1.349,0.0,0.4,2.2,2.8346742377679184,0.7558587161542792,0.9136215967656057,0.7510311176893566,0.7085643316228406,5.96375,2.933,0.757,0.944,0.782,1.201,0.966,0.998,0.968,0.96,0.59,0.03400000000000003,0.0020000000000000018,0.03200000000000003,0.040000000000000036,0.41000000000000003,155.0,147.0,151.0,142.0,86.0,0.8964000000000001,136.2,0.59,0.08634361233480176,0.07353859883980367,138.0,0.389778255207851,1.0,1.0,0.0,supplied_demand_deficit-supplied_demand_GINI
-0.5641634383939438,0.3913643790823241,-0.29931027282351574,-0.42672052164633056,5.751,1.349,0.0,0.4,2.2,2.6925957250439363,0.5610836535964894,0.734938523738796,0.7769154358859486,1.1982166617348298,5.96375,2.933,0.757,0.944,0.782,1.201,0.918,0.741,0.779,0.993,0.998,0.08199999999999996,0.259,0.22099999999999997,0.007000000000000006,0.0020000000000000018,147.0,109.0,122.0,147.0,146.0,0.8858,134.2,0.741,0.06020864381520119,0.06574847595393993,138.0,0.42038965298652853,2.0,0.0,0.0,supplied_demand_deficit-supplied_demand_GINI
