,aqp4_Toluquilla_to_PP1,aqp1_PP2_to_PP3,aqp2_PP3_to_Pozos,aqp3_Pozos_to_Toluquilla,delivered_PP1,delivered_PP2,delivered_PP3,delivered_Toluquilla,delivered_Pozos,supplied_PP1,supplied_PP2,supplied_PP3,supplied_Toluquilla,supplied_Pozos,total_supplied,demand_PP1,demand_PP2,demand_PP3,demand_Toluquilla,demand_Pozos,supplied_demand_PP1,supplied_demand_PP2,supplied_demand_PP3,supplied_demand_Toluquilla,supplied_demand_Pozos,supplied_demand_deficit_PP1,supplied_demand_deficit_PP2,supplied_demand_deficit_PP3,supplied_demand_deficit_Toluquilla,supplied_demand_deficit_Pozos,supply_percapita_PP1,supply_percapita_PP2,supply_percapita_PP3,supply_percapita_Toluquilla,supply_percapita_Pozos,supplied_demand_average,supply_percapita_average,min_supplied_demand,supply_percapita_GINI,supplied_demand_GINI,average_supply_percapita,ZAs_below_128,ZAs_below_100,ZAs_below_50,scenario,experiment
146,0.0637748622287149,-0.3492170425682014,0.12332596134864471,-0.02197239377794501,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.42063474844866466,0.3280634776693309,0.9140020474540499,0.596245795595671,1.1084439308322835,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.14342,0.43328,0.96873,0.76218,0.9226,0.85658,0.56672,0.03127000000000002,0.23782000000000003,0.07740000000000002,23.0,64.0,151.0,113.0,135.0,0.646042,97.2,0.14342,0.2691358024691358,0.26499082103021165,78.0,3.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
147,0.16489288842368421,-0.843686562942125,-0.19984436548166684,-0.13793828250925383,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.48636146547539477,0.6494686659123812,0.8026575716507022,0.4551412508935902,0.9737610460679317,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.16583,0.85776,0.85071,0.58181,0.8105,0.83417,0.14224000000000003,0.14929000000000003,0.41818999999999995,0.1895,27.0,126.0,133.0,86.0,119.0,0.653322,98.2,0.16583,0.20529531568228107,0.20238228622333243,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
148,0.4826101479360222,-0.1885767085717519,0.16702062620284902,-0.04281476599512016,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.6928776841584146,0.22364726057163872,0.9900167323965093,0.31045531794475745,1.1503930049286801,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.23624,0.29537,1.04929,0.39685,0.95752,0.76376,0.70463,0.049290000000000056,0.6031500000000001,0.04247999999999996,38.0,43.0,164.0,59.0,140.0,0.587054,88.8,0.23624,0.3144144144144144,0.31182821341818645,78.0,3.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
149,0.695341529739143,-0.8571091657502464,0.20384433025655396,-0.045493878295540496,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.8311530823304429,0.6581933577376602,0.5315352275955797,0.17043849677745568,1.1760698355588615,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.28339,0.86928,0.56336,0.21787,0.97889,0.71661,0.13071999999999995,0.43664000000000003,0.78213,0.021109999999999962,45.0,128.0,88.0,32.0,143.0,0.582558,87.2,0.21787,0.2798165137614679,0.2894722928875752,78.0,3.0,3.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
150,-0.1256074718823658,-0.0756471674993725,0.18679316387243922,-0.02403966538684925,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.2975362312764623,0.15024305887459213,1.0505687846083223,0.7180005862220857,1.1510413390185377,3.3673900000000003,2.93292,0.75717,0.94351,0.78229,1.20143,0.10145,0.19843,1.11347,0.91782,0.95806,0.89855,0.80157,0.11346999999999996,0.08218000000000003,0.04193999999999998,16.0,29.0,174.0,136.0,140.0,0.6578459999999999,99.0,0.10145,0.34505050505050505,0.33851934951341195,78.0,2.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
151,-0.12575869431380843,-0.9960569600190996,-0.5283280839622211,-0.8164955896956942,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.29743793669602453,0.7485094240124148,0.9171312305630289,0.2030025300017742,1.2013088787267576,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.10141,0.98856,0.97204,0.2595,0.9999,0.89859,0.011440000000000006,0.027959999999999985,0.7404999999999999,9.999999999998899e-05,16.0,145.0,152.0,38.0,146.0,0.664282,99.4,0.10141,0.3058350100603622,0.3042129697929494,78.0,2.0,2.0,2.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
152,-0.00484757918652845,-0.7793289807919346,0.2031583567911731,-0.034838642363495806,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.3760301615287565,0.6076362375147575,0.5825382305709799,0.6324873209349712,1.1686980494505348,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.12821,0.80251,0.61742,0.80851,0.97276,0.8717900000000001,0.19749000000000005,0.38258000000000003,0.19149000000000005,0.027240000000000042,21.0,118.0,96.0,119.0,142.0,0.6658820000000001,99.2,0.12821,0.21370967741935484,0.22588867096572665,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
153,0.5469059155771295,-0.7286153096902801,-0.46328591972744393,-0.013035915202754482,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.7346699331251342,0.5746723512986821,1.0486908965241564,0.28801932199307534,0.7213374970589519,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.25049,0.75897,1.11148,0.36817,0.6004,0.74951,0.24102999999999997,0.11148000000000002,0.63183,0.39959999999999996,40.0,111.0,174.0,54.0,88.0,0.6179020000000001,93.4,0.25049,0.278372591006424,0.27354240640101507,78.0,4.0,3.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
154,0.13622514874321204,-0.5273018353957433,-0.09322870124108307,-0.021114035916981244,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.4677274346830878,0.44381859300723314,0.9390074627994708,0.5497110419708744,0.9671254675393339,3.3673899999999994,2.93292,0.75717,0.94351,0.78229,1.20143,0.15948,0.58615,0.99523,0.70269,0.80498,0.8405199999999999,0.41385000000000005,0.004770000000000052,0.29730999999999996,0.19501999999999997,26.0,86.0,155.0,104.0,118.0,0.649706,97.8,0.15948,0.23721881390593047,0.2327612797172875,78.0,4.0,2.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
155,0.23141818974457518,-0.8314019832623873,0.15566389358237015,-0.00828082981070645,0.7128000000000001,0.16720000000000002,1.5899999999999999,0.95,2.0,0.5296029113339739,0.6414836891205518,0.5795621800509075,0.4961771492890669,1.1205640702055,3.36739,2.93292,0.75717,0.94351,0.78229,1.20143,0.18057,0.84721,0.61426,0.63426,0.93269,0.81943,0.15278999999999998,0.38573999999999997,0.36573999999999995,0.06730999999999998,29.0,124.0,96.0,94.0,137.0,0.641798,96.0,0.18057,0.205,0.21654040679466124,78.0,4.0,3.0,1.0,,non-solvable-h-drought - supplied_demand_GINI ZAs_below_50 supplied_demand_deficit  average_supply_percapita - 5000nfe eps0.05 - restr0
